time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	xk	yk	zk	dx	dy	dz	dxk	dyk	dzk	dxd	dyd	dzd	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
8.40925	-3.07184	-0.0187373	31	-12	2376	101	0.197461	-0.018439	0.366885	0.191659	-0.0287229	0.13287	-4.27602	0.0764222	0.0292089	-4.27631	0.0766641	0.0187373	0.00253922	0.018439	-0.366885	0.00344719	0.00186267	-0.124722	0.2	0	0	-0.0806342	-0.0401426	-0.0677462	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.41927	-3.07066	-0.0165409	10	-23	2377	101	0.228079	-0.0331707	0.364777	0.193944	-0.0290553	0.136526	-4.27602	0.0764222	0.0292089	-4.276	0.0765333	0.0165409	-0.0280789	0.0331707	-0.364777	0.00188501	0.00120208	-0.121601	0.2	0	0	-0.0801106	-0.039968	-0.0677462	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.42926	-3.07071	-0.0148045	-11	-31	2379	101	0.258976	-0.0456034	0.359713	0.196531	-0.0295108	0.140119	-4.27602	0.0764222	0.0292089	-4.27603	0.0764605	0.0148045	-0.0589759	0.0456034	-0.359713	-0.00319962	0.00069654	-0.116815	0.2	0	0	-0.0790634	-0.039968	-0.0677462	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.43231	-3.06373	-0.0111944	39	-7	2373	107	0.0870885	-0.0107795	0.371841	0.196797	-0.0295437	0.141254	-4.27274	0.0800063	0.0156516	-4.274	0.0768873	0.0111944	0.112912	0.0107795	-0.371841	0.0212298	0.00399606	-0.119938	0.2	0	0	-0.0790634	-0.039968	-0.0718195	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.43931	-3.05811	-0.00813747	87	-23	2370	107	0.117738	-0.0339362	0.378434	0.197621	-0.0297812	0.143902	-4.27274	0.0800063	0.0156516	-4.27234	0.0773462	0.00813747	0.0822616	0.0339362	-0.378434	0.0290487	0.00630132	-0.120132	0.2	0	0	-0.0787143	-0.0397935	-0.0718195	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.44929	-3.05445	-0.00559086	64	-38	2368	107	0.150055	-0.0549095	0.381604	0.199118	-0.0303292	0.14771	-4.27274	0.0800063	0.0156516	-4.27123	0.0778347	0.00559086	0.0499451	0.0549095	-0.381604	0.0284142	0.00819628	-0.117969	0.2	0	0	-0.0778417	-0.039619	-0.0718195	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.4593	-3.05272	-0.00351612	41	-51	2368	107	0.183803	-0.0735162	0.381398	0.200959	-0.0310654	0.151529	-4.27274	0.0800063	0.0156516	-4.27066	0.0783477	0.00351612	0.0161965	0.0735162	-0.381398	0.0237106	0.00984798	-0.114671	0.2	0	0	-0.0774926	-0.039619	-0.0718195	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.46757	-3.0461	0.00228553	91	-101	2380	109	0.107574	-0.300336	0.358547	0.201848	-0.0335492	0.154495	-4.26902	0.0803845	-0.00919787	-4.26861	0.0794698	-0.00228553	0.0924264	0.300336	-0.358547	0.0378151	0.0170678	-0.123114	0.2	0	0	-0.0774926	-0.039619	-0.0727946	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.46931	-3.04191	0.00730317	59	-151	2384	109	0.157567	-0.320519	0.350381	0.202122	-0.0341059	0.155103	-4.26902	0.0803845	-0.00919787	-4.26725	0.0806112	-0.00730317	0.0424334	0.320519	-0.350381	0.036478	0.0220674	-0.127224	0.2	0	0	-0.0773181	-0.039968	-0.0727946	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.47931	-3.04035	0.0115763	24	-201	2390	109	0.208111	-0.336633	0.337509	0.204202	-0.0374706	0.158477	-4.26902	0.0803845	-0.00919787	-4.26663	0.0817417	-0.0115763	-0.00811097	0.336633	-0.337509	0.0285332	0.0259052	-0.128394	0.2	0	0	-0.0773181	-0.0403171	-0.0727946	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.48928	-3.04111	0.0151532	-10	-243	2399	109	0.258429	-0.348454	0.320103	0.20678	-0.0409457	0.161669	-4.26902	0.0803845	-0.00919787	-4.26667	0.0828396	-0.0151532	-0.0584286	0.348454	-0.320103	0.0160459	0.0285806	-0.127134	0.2	0	0	-0.076969	-0.0406662	-0.0727946	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.49929	-3.0438	0.0180841	-45	-249	2410	109	0.307819	-0.355818	0.298443	0.209861	-0.0445078	0.164657	-4.26902	0.0803845	-0.00919787	-4.26726	0.0838837	-0.0180841	-0.107819	0.355818	-0.298443	0.000650709	0.030258	-0.123887	0.2	0	0	-0.0764454	-0.0410152	-0.0727946	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.50067	-3.04243	0.0206664	5	-199	2429	114	0.146798	-0.00193409	0.259703	0.210063	-0.0445104	0.165014	-4.26794	0.0861609	-0.0112341	-4.26672	0.0848616	-0.0206664	0.053202	0.00193409	-0.259703	0.0101902	0.0299745	-0.121303	0.2	0	0	-0.0764454	-0.0410152	-0.0765214	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.50927	-3.04152	0.0227368	53	-149	2428	114	0.166906	-0.0167729	0.262494	0.2115	-0.0446548	0.167273	-4.26794	0.0861609	-0.0112341	-4.26632	0.0857039	-0.0227368	0.0330938	0.0167729	-0.262494	0.0106584	0.02933	-0.117266	0.2	0	0	-0.0757473	-0.0410152	-0.0765214	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.51929	-3.04145	0.0243535	38	-99	2427	114	0.188102	-0.0300681	0.263124	0.213384	-0.044956	0.169909	-4.26794	0.0861609	-0.0112341	-4.26618	0.0864349	-0.0243535	0.0118979	0.0300681	-0.263124	0.00809921	0.0286236	-0.112168	0.2	0	0	-0.0752237	-0.0410152	-0.0765214	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.5293	-3.04217	0.0255664	22	-49	2428	114	0.210053	-0.0416976	0.26161	0.215487	-0.0453734	0.172528	-4.26794	0.0861609	-0.0112341	-4.26628	0.0870705	-0.0255664	-0.0100534	0.0416976	-0.26161	0.0039654	0.0275143	-0.106433	0.2	0	0	-0.0745256	-0.0411898	-0.0765214	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.53421	-3.04162	0.0274886	41	-99	2438	116	0.183428	-0.353679	0.242331	0.216387	-0.0471096	0.173717	-4.26663	0.09383	-0.0176306	-4.2657	0.0896855	-0.0274886	0.0165718	0.353679	-0.242331	0.00918079	0.0363021	-0.103361	0.2	0	0	-0.0745256	-0.0411898	-0.0775932	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.53923	-3.0424	0.0289753	9	-149	2446	116	0.228654	-0.363715	0.225782	0.217535	-0.0489358	0.174851	-4.26663	0.09383	-0.0176306	-4.26552	0.0921116	-0.0289753	-0.0286543	0.363715	-0.225782	0.00527049	0.0419393	-0.0987683	0.2	0	0	-0.0734784	-0.0420624	-0.0775932	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.54929	-3.04459	0.0300661	-21	-199	2456	116	0.272991	-0.369735	0.205075	0.220281	-0.0526542	0.176913	-4.26663	0.09383	-0.0176306	-4.26578	0.0943186	-0.0300661	-0.0729907	0.369735	-0.205075	-0.00315814	0.0451578	-0.0931473	0.2	0	0	-0.0726057	-0.0438078	-0.0775932	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.55926	-3.04801	0.0307977	-51	-249	2468	116	0.316041	-0.37141	0.180768	0.223432	-0.0563583	0.178716	-4.26663	0.09383	-0.0176306	-4.26642	0.0962901	-0.0307977	-0.116041	0.37141	-0.180768	-0.014157	0.0476658	-0.0866586	0.2	0	0	-0.0726057	-0.0446804	-0.0775932	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.56431	-3.04591	0.0313682	-1	-248	2438	119	0.173987	-0.355422	0.241674	0.224311	-0.0581525	0.179936	-4.26455	0.0975523	-0.0176306	-4.26543	0.09858	-0.0313682	0.0260127	0.355422	-0.241674	0.00180865	0.0530393	-0.0827094	0.2	0	0	-0.0726057	-0.0446804	-0.0800315	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.56933	-3.04492	0.0316813	15	-257	2447	119	0.220094	-0.367314	0.223795	0.225415	-0.0599957	0.181059	-4.26455	0.0975523	-0.0176306	-4.26481	0.10064	-0.0316813	-0.0200942	0.367314	-0.223795	0.00316011	0.0557172	-0.0773344	0.2	0	0	-0.0729548	-0.0471239	-0.0800315	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.57931	-3.0455	0.031761	-16	-262	2458	119	0.265806	-0.374961	0.2012	0.228069	-0.0637393	0.183068	-4.26455	0.0975523	-0.0176306	-4.26466	0.102463	-0.031761	-0.0658061	0.374961	-0.2012	-0.00137927	0.0569308	-0.0712574	0.2	0	0	-0.074002	-0.0495674	-0.0800315	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.58934	-3.04751	0.0316288	-47	-264	2471	119	0.310321	-0.377909	0.174417	0.231181	-0.0675286	0.184817	-4.26455	0.0975523	-0.0176306	-4.26495	0.104057	-0.0316288	-0.110321	0.377909	-0.174417	-0.00981736	0.0579902	-0.0647093	0.2	0	0	-0.0747001	-0.0511381	-0.0800315	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.59805	-3.0279	0.0323565	3	-314	2421	134	-0.14923	-0.491965	0.396352	0.22988	-0.071816	0.188271	-4.25156	0.131211	-0.0209719	-4.25813	0.11125	-0.0323565	0.34923	0.491965	-0.396352	0.0683958	0.0830058	-0.0684105	0.2	0	0	-0.0747001	-0.0511381	-0.0900025	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.59934	-3.01206	0.0329369	53	-364	2371	134	-0.0731714	-0.542111	0.390613	0.229786	-0.0725159	0.188775	-4.25156	0.131211	-0.0209719	-4.25244	0.117848	-0.0329369	0.273171	0.542111	-0.390613	0.0969745	0.100792	-0.0678961	0.2	0	0	-0.0747001	-0.0513127	-0.0900025	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.6093	-3.00163	0.0333609	103	-409	2370	134	0.00600902	-0.584419	0.376707	0.229845	-0.078335	0.192526	-4.25156	0.131211	-0.0209719	-4.24835	0.123862	-0.0333609	0.193991	0.584419	-0.376707	0.103499	0.114491	-0.0656128	0.2	0	0	-0.0736529	-0.0509636	-0.0900025	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.61928	-2.99641	0.0336293	109	-432	2381	134	0.0869527	-0.618059	0.355399	0.230714	-0.0845057	0.196074	-4.25156	0.131211	-0.0209719	-4.24584	0.129308	-0.0336293	0.113047	0.618059	-0.355399	0.0955858	0.124044	-0.0622163	0.2	0	0	-0.0724312	-0.0500909	-0.0900025	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.62925	-2.99576	0.0337436	59	-449	2395	134	0.168518	-0.64283	0.326901	0.232393	-0.0909141	0.199333	-4.25156	0.131211	-0.0209719	-4.24473	0.13419	-0.0337436	0.0314818	0.64283	-0.326901	0.0790394	0.129361	-0.0581681	0.2	0	0	-0.0715585	-0.0499164	-0.0900025	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.63449	-2.97638	0.0331119	109	-399	2445	144	-0.171585	-0.477081	0.0620151	0.231495	-0.0934135	0.199658	-4.23738	0.145883	-0.0209719	-4.23796	0.140425	-0.0331119	0.371585	0.477081	-0.0620151	0.128821	0.142468	-0.0538271	0.2	0	0	-0.0715585	-0.0499164	-0.0961637	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.63925	-2.96168	0.0324087	159	-359	2495	144	-0.118828	-0.514176	0.0591549	0.230929	-0.0958599	0.19994	-4.23738	0.145883	-0.0209719	-4.23263	0.145935	-0.0324087	0.318828	0.514176	-0.0591549	0.143564	0.149185	-0.0485876	0.2	0	0	-0.0712094	-0.0502655	-0.0961637	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.64929	-2.95224	0.0316597	209	-382	2534	144	-0.063125	-0.545734	0.0496761	0.230296	-0.101337	0.200438	-4.23738	0.145883	-0.0209719	-4.22893	0.150765	-0.0316597	0.263125	0.545734	-0.0496761	0.143074	0.151341	-0.0426173	0.2	0	0	-0.0708604	-0.0520108	-0.0961637	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.65926	-2.94743	0.0308684	173	-399	2542	144	-0.00548994	-0.571111	0.033676	0.230241	-0.107034	0.200774	-4.23738	0.145883	-0.0209719	-4.22669	0.154944	-0.0308684	0.20549	0.571111	-0.033676	0.131943	0.150144	-0.0363476	0.2	0	0	-0.0705113	-0.0537561	-0.0961637	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.6637	-2.94214	0.0311981	146	-349	2492	144	0.03316	-0.08409	0.402571	0.230388	-0.107407	0.202561	-4.23378	0.145883	-0.0231205	-4.2247	0.157133	-0.0311981	0.16684	0.08409	-0.402571	0.118362	0.139608	-0.0377524	0.2	0	0	-0.0705113	-0.0537561	-0.0961637	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.6693	-2.94013	0.0315284	120	-299	2442	144	0.0706877	-0.122531	0.406491	0.230784	-0.108093	0.204837	-4.23378	0.145883	-0.0231205	-4.22377	0.158833	-0.0315284	0.129312	0.122531	-0.406491	0.101082	0.129922	-0.0373828	0.2	0	0	-0.0703368	-0.055676	-0.0961637	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.67927	-2.94078	0.0318298	91	-249	2392	144	0.111835	-0.157476	0.405461	0.2319	-0.109664	0.208882	-4.23378	0.145883	-0.0231205	-4.22368	0.160138	-0.0318298	0.0881653	0.157476	-0.405461	0.0815287	0.120566	-0.0369897	0.2	0	0	-0.0701622	-0.0563741	-0.0961637	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.68926	-2.94352	0.0320944	60	-199	2359	144	0.155823	-0.189072	0.399087	0.233455	-0.111551	0.212865	-4.23378	0.145883	-0.0231205	-4.22427	0.161115	-0.0320944	0.0441774	0.189072	-0.399087	0.0601914	0.111652	-0.035942	0.2	0	0	-0.0698132	-0.0589921	-0.0961637	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.69732	-2.94073	0.0369936	94	-149	2409	145	0.107884	0.246643	0.271904	0.234325	-0.109562	0.215058	-4.23096	0.124956	-0.0528232	-4.2243	0.157097	-0.0369936	0.0921161	-0.246643	-0.271904	0.0499513	0.0862552	-0.0483999	0.2	0	0	-0.0698132	-0.0589921	-0.0969571	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.69936	-2.93855	0.0414294	97	-99	2412	145	0.103348	0.218775	0.293335	0.234536	-0.109115	0.215657	-4.23096	0.124956	-0.0528232	-4.22448	0.153169	-0.0414294	0.0966525	-0.218775	-0.293335	0.0412388	0.0653369	-0.0580682	0.2	0	0	-0.0685914	-0.0621337	-0.0969571	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.70928	-2.93686	0.0454163	98	-49	2402	145	0.102321	0.188567	0.313291	0.235551	-0.107245	0.218765	-4.23096	0.124956	-0.0528232	-4.22475	0.149421	-0.0454163	0.0976786	-0.188567	-0.313291	0.0349436	0.0471719	-0.0661731	0.2	0	0	-0.0663225	-0.0645772	-0.0969571	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.71929	-2.93554	0.0489776	96	1	2393	145	0.104984	0.156793	0.331115	0.236602	-0.105675	0.22208	-4.23096	0.124956	-0.0528232	-4.22508	0.145903	-0.0489776	0.0950161	-0.156793	-0.331115	0.0302857	0.0319308	-0.0727583	0.2	0	0	-0.0645772	-0.0657989	-0.0969571	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.72927	-2.93453	0.0521354	92	51	2385	145	0.110612	0.123887	0.346282	0.237705	-0.104439	0.225534	-4.23096	0.124956	-0.0528232	-4.22543	0.142655	-0.0521354	0.0893883	-0.123887	-0.346282	0.026774	0.019532	-0.0776903	0.2	0	0	-0.060912	-0.0671952	-0.0969571	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.73083	-2.93369	0.0568814	81	101	2335	145	0.126645	0.221291	0.617373	0.237903	-0.104095	0.226496	-4.23096	0.124956	-0.0612195	-4.22585	0.139319	-0.0568814	0.0733546	-0.221291	-0.617373	0.0225891	0.00696402	-0.0889731	0.2	0	0	-0.060912	-0.0671952	-0.0969571	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.73929	-2.93326	0.061152	71	119	2285	145	0.140612	0.170481	0.634752	0.239093	-0.102651	0.231869	-4.23096	0.124956	-0.0612195	-4.22631	0.136339	-0.061152	0.0593882	-0.170481	-0.634752	0.0193974	-0.00153258	-0.0974243	0.2	0	0	-0.0565487	-0.0678933	-0.0969571	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.74929	-2.93325	0.0649545	58	84	2235	145	0.15927	0.120275	0.647592	0.240685	-0.101449	0.238341	-4.23096	0.124956	-0.0612195	-4.22681	0.133746	-0.0649545	0.0407302	-0.120275	-0.647592	0.0156813	-0.00863762	-0.103653	0.2	0	0	-0.0548033	-0.0678933	-0.0969571	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.75927	-2.93373	0.0683021	43	50	2230	145	0.181102	0.0714432	0.655774	0.242493	-0.100736	0.24489	-4.23096	0.124956	-0.0612195	-4.22737	0.131526	-0.0683021	0.0188983	-0.0714432	-0.655774	0.0123847	-0.0137471	-0.107828	0.2	0	0	-0.0513127	-0.0678933	-0.0969571	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.76742	-2.92287	0.0732296	93	25	2280	155	0.102903	0.0370008	0.258259	0.243331	-0.100435	0.246994	-4.22129	0.123398	-0.0785055	-4.22463	0.129423	-0.0732296	0.0970969	-0.0370008	-0.258259	0.0330862	-0.0149915	-0.113153	0.2	0	0	-0.0513127	-0.0678933	-0.103913	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.7693	-2.91392	0.0774674	91	6	2330	155	0.112416	0.00911029	0.264084	0.243543	-0.100417	0.24749	-4.22129	0.123398	-0.0785055	-4.22237	0.127644	-0.0774674	0.0875836	-0.00911029	-0.264084	0.0434661	-0.0162193	-0.116327	0.2	0	0	-0.0492183	-0.0668461	-0.103913	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.77928	-2.90705	0.0810766	82	-12	2380	155	0.124669	-0.0173176	0.267432	0.244787	-0.10059	0.250158	-4.22129	0.123398	-0.0785055	-4.22066	0.126173	-0.0810766	0.0753312	0.0173176	-0.267432	0.0480694	-0.0167594	-0.117234	0.2	0	0	-0.047822	-0.0645772	-0.103913	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.78927	-2.9021	0.0841062	72	-29	2424	155	0.139456	-0.0416959	0.268496	0.246181	-0.101007	0.252843	-4.22129	0.123398	-0.0785055	-4.21944	0.124993	-0.0841062	0.0605441	0.0416959	-0.268496	0.0473347	-0.0166025	-0.116202	0.2	0	0	-0.0467748	-0.0617847	-0.103913	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.79557	-2.88945	0.0858471	122	21	2474	159	-0.0970039	0.0380381	-0.0571553	0.24557	-0.100768	0.252483	-4.21749	0.123398	-0.0785055	-4.21599	0.123803	-0.0858471	0.297004	-0.0380381	0.0571553	0.0803003	-0.0143435	-0.110167	0.2	0	0	-0.0467748	-0.0617847	-0.106761	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.79934	-2.87834	0.0871417	172	6	2524	159	-0.101681	0.00876052	-0.0428573	0.245187	-0.100735	0.252321	-4.21749	0.123398	-0.0785055	-4.21292	0.122861	-0.0871417	0.301681	-0.00876052	0.0428573	0.0962504	-0.012372	-0.10374	0.2	0	0	-0.0460767	-0.0600393	-0.106761	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.80927	-2.86933	0.0880636	222	-15	2573	159	-0.102506	-0.0217408	-0.0307014	0.244169	-0.100951	0.252016	-4.21749	0.123398	-0.0785055	-4.21042	0.122169	-0.0880636	0.302506	0.0217408	0.0307014	0.104469	-0.0105997	-0.0965633	0.2	0	0	-0.0445059	-0.0563741	-0.106761	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.81926	-2.86239	0.0886644	239	-36	2568	159	-0.0995125	-0.0528385	-0.0206224	0.243175	-0.101478	0.25181	-4.21749	0.123398	-0.0785055	-4.20848	0.121711	-0.0886644	0.299513	0.0528385	0.0206224	0.107982	-0.00891777	-0.0890147	0.2	0	0	-0.0431096	-0.0527089	-0.106761	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.82927	-2.85734	0.0889907	234	-58	2564	159	-0.0927899	-0.0839278	-0.0124564	0.242245	-0.102319	0.251685	-4.21749	0.123398	-0.0785055	-4.20705	0.121462	-0.0889907	0.29279	0.0839278	0.0124564	0.108204	-0.00684999	-0.0816308	0.2	0	0	-0.042586	-0.0509636	-0.106761	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.83072	-2.84561	0.0889533	203	-8	2588	163	-0.0481409	0.0421825	-0.0606398	0.242176	-0.102258	0.251598	-4.20789	0.123398	-0.0785055	-4.20369	0.121012	-0.0889533	0.248141	-0.0421825	0.0606398	0.113644	-0.00612091	-0.0739803	0.2	0	0	-0.042586	-0.0509636	-0.109302	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.83928	-2.83671	0.0887413	207	12	2583	163	-0.0535367	0.0172494	-0.0495182	0.241718	-0.10211	0.251174	-4.20789	0.123398	-0.0785055	-4.20113	0.120709	-0.0887413	0.253537	-0.0172494	0.0495182	0.115455	-0.00579047	-0.0663595	0.2	0	0	-0.0410152	-0.047822	-0.109302	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.84929	-2.83018	0.0883914	208	-6	2578	163	-0.0556606	-0.00866042	-0.0399139	0.24116	-0.102197	0.250774	-4.20789	0.123398	-0.0785055	-4.19924	0.120546	-0.0883914	0.255661	0.00866042	0.0399139	0.113924	-0.00552726	-0.0593022	0.2	0	0	-0.0394444	-0.0466003	-0.109302	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.85926	-2.82563	0.087939	208	-24	2574	163	-0.0545094	-0.0350533	-0.0320421	0.240617	-0.102547	0.250455	-4.20789	0.123398	-0.0785055	-4.19791	0.120507	-0.087939	0.254509	0.0350533	0.0320421	0.109997	-0.00556469	-0.0529252	0.2	0	0	-0.0375246	-0.0462512	-0.109302	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.8624	-2.81231	0.092068	258	25	2524	177	-0.12583	0.0362634	0.696794	0.240221	-0.102433	0.252643	-4.19947	0.124258	-0.0966847	-4.19402	0.120346	-0.092068	0.32583	-0.0362634	-0.696794	0.128816	-0.00145831	-0.0672097	0.2	0	0	-0.0375246	-0.0462512	-0.118553	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.86928	-2.8022	0.0958776	241	-24	2474	177	-0.102079	-0.0351525	0.70747	0.23952	-0.102674	0.257507	-4.19947	0.124258	-0.0966847	-4.19102	0.120412	-0.0958776	0.302079	0.0351525	-0.70747	0.13288	0.0010533	-0.0771155	0.2	0	0	-0.0366519	-0.0460767	-0.118553	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.87932	-2.79543	0.0993323	220	-72	2424	177	-0.0718066	-0.103213	0.713071	0.238799	-0.103711	0.264667	-4.19947	0.124258	-0.0966847	-4.18896	0.120697	-0.0993323	0.271807	0.103213	-0.713071	0.128721	0.00453882	-0.0848879	0.2	0	0	-0.0336849	-0.0455531	-0.118553	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.88928	-2.79171	0.102436	195	-116	2374	177	-0.0359207	-0.166313	0.713921	0.238441	-0.105367	0.271777	-4.19947	0.124258	-0.0966847	-4.18776	0.121202	-0.102436	0.235921	0.166313	-0.713921	0.119005	0.00899157	-0.0904708	0.2	0	0	-0.0303687	-0.0441568	-0.118553	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.89931	-2.79067	0.105186	167	-156	2324	177	0.00416777	-0.223868	0.710306	0.238483	-0.107612	0.278899	-4.19947	0.124258	-0.0966847	-4.18732	0.121912	-0.105186	0.195832	0.223868	-0.710306	0.105183	0.0131321	-0.0940973	0.2	0	0	-0.0261799	-0.0431096	-0.118553	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.89979	-2.77695	0.111171	217	-206	2274	184	-0.0708504	-0.333081	0.675258	0.238448	-0.107772	0.279225	-4.18649	0.129659	-0.118285	-4.18288	0.123805	-0.111171	0.27085	0.333081	-0.675258	0.125642	0.0250244	-0.106668	0.2	0	0	-0.0261799	-0.0431096	-0.123198	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.90927	-2.76762	0.116467	177	-256	2225	184	-0.011419	-0.392485	0.66448	0.23834	-0.111495	0.285527	-4.18649	0.129659	-0.118285	-4.17973	0.125768	-0.116467	0.211419	0.392485	-0.66448	0.124648	0.0333342	-0.115268	0.2	0	0	-0.0242601	-0.042586	-0.123198	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
8.91927	-2.76274	0.121094	133	-306	2233	184	0.0514339	-0.442739	0.649759	0.238854	-0.115919	0.29202	-4.18649	0.129659	-0.118285	-4.17789	0.127765	-0.121094	0.148566	0.442739	-0.649759	0.113171	0.039437	-0.120557	0.2	0	0	-0.0195477	-0.0413643	-0.123198	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
