1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
time ;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;timeTe;xTe;
18,7797;-3,58191;-0,0415052;0,146106;-0,491605;-0,105794;0,0965177;-0,493397;-0,110491;0,0808391;-0,292748;-0,123625;-0,299047;;;
18,7849;-3,58191;-0,0415052;0,146106;-0,491605;-0,105794;0,0965177;-0,493397;-0,110491;0,0808391;-0,292748;-0,123625;-0,299047;;;
18,7949;-3,58191;-0,0415052;0,146106;-0,491605;-0,105794;0,0965177;-0,493397;-0,110491;0,0808391;-0,292748;-0,123625;-0,299047;;;
18,8049;-3,58191;-0,0415052;0,146106;-0,491605;-0,105794;0,0965177;-0,493397;-0,110491;0,0808391;-0,292748;-0,123625;-0,299047;;;
18,8055;-3,60978;-0,0344592;0,143988;-0,422818;-0,0417691;0,0224006;-0,423397;-0,0404911;0,0108391;-0,364067;0,27305;-0,299047;;;
18,8149;-3,60978;-0,0344592;0,143988;-0,422818;-0,0417691;0,0224006;-0,423397;-0,0404911;0,0108391;-0,364067;0,27305;-0,299047;;;
18,8249;-3,60978;-0,0344592;0,143988;-0,422818;-0,0417691;0,0224006;-0,423397;-0,0404911;0,0108391;-0,364067;0,27305;-0,299047;;;
18,8348;-3,60978;-0,0344592;0,143988;-0,422818;-0,0417691;0,0224006;-0,423397;-0,0404911;0,0108391;-0,364067;0,27305;-0,299047;;;
18,8414;-3,61917;-0,0360903;0,142809;-0,49369;-0,0501579;-0,018589;-0,493397;-0,0454855;-0,0328957;-0,617997;-0,0454855;-0,0328957;;;
18,8449;-3,61917;-0,0360903;0,142809;-0,49369;-0,0501579;-0,018589;-0,493397;-0,0454855;-0,0328957;-0,617997;-0,0454855;-0,0328957;;;
18,8549;-3,61917;-0,0360903;0,142809;-0,49369;-0,0501579;-0,018589;-0,493397;-0,0454855;-0,0328957;-0,617997;-0,0454855;-0,0328957;;;
18,8649;-3,61917;-0,0360903;0,142809;-0,49369;-0,0501579;-0,018589;-0,493397;-0,0454855;-0,0328957;-0,617997;-0,0454855;-0,0328957;;;
18,8748;-3,61917;-0,0360903;0,142809;-0,49369;-0,0501579;-0,018589;-0,493397;-0,0454855;-0,0328957;-0,617997;-0,0454855;-0,0328957;;;
18,8767;-3,64134;-0,0344592;0,142809;-0,533354;0,0192065;-0,0235551;-0,532642;0,0245145;-0,0328957;-0,532642;0,108382;-0,0328957;;;
18,885;-3,64134;-0,0344592;0,142809;-0,533354;0,0192065;-0,0235551;-0,532642;0,0245145;-0,0328957;-0,532642;0,108382;-0,0328957;;;
18,8949;-3,64134;-0,0344592;0,142809;-0,533354;0,0192065;-0,0235551;-0,532642;0,0245145;-0,0328957;-0,532642;0,108382;-0,0328957;;;
18,9049;-3,64134;-0,0344592;0,142809;-0,533354;0,0192065;-0,0235551;-0,532642;0,0245145;-0,0328957;-0,532642;0,108382;-0,0328957;;;
18,909;-3,66015;-0,0360903;0,138557;-0,534227;-0,0563354;-0,0882696;-0,532642;-0,0454855;-0,102896;-0,532642;-0,0454855;-0,109398;;;
18,9148;-3,66015;-0,0360903;0,138557;-0,534227;-0,0563354;-0,0882696;-0,532642;-0,0454855;-0,102896;-0,532642;-0,0454855;-0,109398;;;
18,9249;-3,66015;-0,0360903;0,138557;-0,534227;-0,0563354;-0,0882696;-0,532642;-0,0454855;-0,102896;-0,532642;-0,0454855;-0,109398;;;
18,9349;-3,66015;-0,0360903;0,138557;-0,534227;-0,0563354;-0,0882696;-0,532642;-0,0454855;-0,102896;-0,532642;-0,0454855;-0,109398;;;
18,944;-3,66962;-0,0416326;0,135361;-0,53425;-0,0674032;-0,0945333;-0,532642;-0,056806;-0,109398;-0,532642;-0,056806;-0,109398;;;
18,9449;-3,66962;-0,0416326;0,135361;-0,53425;-0,0674032;-0,0945333;-0,532642;-0,056806;-0,109398;-0,532642;-0,056806;-0,109398;;;
18,9549;-3,66962;-0,0416326;0,135361;-0,53425;-0,0674032;-0,0945333;-0,532642;-0,056806;-0,109398;-0,532642;-0,056806;-0,109398;;;
18,9648;-3,66962;-0,0416326;0,135361;-0,53425;-0,0674032;-0,0945333;-0,532642;-0,056806;-0,109398;-0,532642;-0,056806;-0,109398;;;
18,9731;-3,68929;-0,0416326;0,135361;-0,462972;-0,0613191;-0,0267146;-0,462642;-0,056806;-0,0393983;-0,293605;-0,056806;0,00785079;;;
18,9749;-3,68929;-0,0416326;0,135361;-0,462972;-0,0613191;-0,0267146;-0,462642;-0,056806;-0,0393983;-0,293605;-0,056806;0,00785079;;;
18,9849;-3,68929;-0,0416326;0,135361;-0,462972;-0,0613191;-0,0267146;-0,462642;-0,056806;-0,0393983;-0,293605;-0,056806;0,00785079;;;
18,995;-3,68929;-0,0416326;0,135361;-0,462972;-0,0613191;-0,0267146;-0,462642;-0,056806;-0,0393983;-0,293605;-0,056806;0,00785079;;;
19,0048;-3,68929;-0,0416326;0,135361;-0,462972;-0,0613191;-0,0267146;-0,462642;-0,056806;-0,0393983;-0,293605;-0,056806;0,00785079;;;
19,011;-3,69252;-0,0436237;0,135589;-0,392261;-0,0565284;0,0205184;-0,392642;-0,056806;0,00950256;-0,217318;-0,056806;0,00950256;;;
19,0149;-3,69252;-0,0436237;0,135589;-0,392261;-0,0565284;0,0205184;-0,392642;-0,056806;0,00950256;-0,217318;-0,056806;0,00950256;;;
19,0248;-3,69252;-0,0436237;0,135589;-0,392261;-0,0565284;0,0205184;-0,392642;-0,056806;0,00950256;-0,217318;-0,056806;0,00950256;;;
19,0349;-3,69252;-0,0436237;0,135589;-0,392261;-0,0565284;0,0205184;-0,392642;-0,056806;0,00950256;-0,217318;-0,056806;0,00950256;;;
19,0381;-3,70076;-0,0475837;0,138814;-0,321463;0,018881;0,0830497;-0,322642;0,013194;0,0795026;-0,217318;0,0692467;0,0850235;;;
19,0449;-3,70076;-0,0475837;0,138814;-0,321463;0,018881;0,0830497;-0,322642;0,013194;0,0795026;-0,217318;0,0692467;0,0850235;;;
19,0549;-3,70076;-0,0475837;0,138814;-0,321463;0,018881;0,0830497;-0,322642;0,013194;0,0795026;-0,217318;0,0692467;0,0850235;;;
19,0649;-3,70076;-0,0475837;0,138814;-0,321463;0,018881;0,0830497;-0,322642;0,013194;0,0795026;-0,217318;0,0692467;0,0850235;;;
19,0748;-3,70076;-0,0475837;0,138814;-0,321463;0,018881;0,0830497;-0,322642;0,013194;0,0795026;-0,217318;0,0692467;0,0850235;;;
19,0764;-3,70882;-0,0535569;0,145537;-0,250836;-0,0504651;0,0939059;-0,252642;-0,056806;0,0850235;-0,221912;-0,155708;0,0850235;;;
19,0849;-3,70882;-0,0535569;0,145537;-0,250836;-0,0504651;0,0939059;-0,252642;-0,056806;0,0850235;-0,221912;-0,155708;0,0850235;;;
19,0949;-3,70882;-0,0535569;0,145537;-0,250836;-0,0504651;0,0939059;-0,252642;-0,056806;0,0850235;-0,221912;-0,155708;0,0850235;;;
19,1033;-3,71734;-0,0535569;0,147687;-0,223341;-0,082708;0,166468;-0,226762;-0,0947639;0,155023;-0,226762;-0,0947639;0,174363;;;
19,1049;-3,71734;-0,0535569;0,147687;-0,223341;-0,082708;0,166468;-0,226762;-0,0947639;0,155023;-0,226762;-0,0947639;0,174363;;;
19,1149;-3,71734;-0,0535569;0,147687;-0,223341;-0,082708;0,166468;-0,226762;-0,0947639;0,155023;-0,226762;-0,0947639;0,174363;;;
19,125;-3,71734;-0,0535569;0,147687;-0,223341;-0,082708;0,166468;-0,226762;-0,0947639;0,155023;-0,226762;-0,0947639;0,174363;;;
19,1349;-3,71734;-0,0535569;0,147687;-0,223341;-0,082708;0,166468;-0,226762;-0,0947639;0,155023;-0,226762;-0,0947639;0,174363;;;
19,1449;-3,71734;-0,0535569;0,147687;-0,223341;-0,082708;0,166468;-0,226762;-0,0947639;0,155023;-0,226762;-0,0947639;0,174363;;;
19,1476;-3,72342;-0,0560989;0,150214;-0,219277;-0,116496;0,0984975;-0,221912;-0,12199;0,0850235;-0,221912;-0,12199;0,009254;;;
19,1549;-3,72342;-0,0560989;0,150214;-0,219277;-0,116496;0,0984975;-0,221912;-0,12199;0,0850235;-0,221912;-0,12199;0,009254;;;
19,1649;-3,72342;-0,0560989;0,150214;-0,219277;-0,116496;0,0984975;-0,221912;-0,12199;0,0850235;-0,221912;-0,12199;0,009254;;;
19,1711;-3,72742;-0,0560989;0,150624;-0,148053;-0,0842288;0,164547;-0,151912;-0,0947639;0,155023;-0,0902386;-0,0947639;0,174363;;;
19,1749;-3,72742;-0,0560989;0,150624;-0,148053;-0,0842288;0,164547;-0,151912;-0,0947639;0,155023;-0,0902386;-0,0947639;0,174363;;;
19,1849;-3,72742;-0,0560989;0,150624;-0,148053;-0,0842288;0,164547;-0,151912;-0,0947639;0,155023;-0,0902386;-0,0947639;0,174363;;;
19,1949;-3,72742;-0,0560989;0,150624;-0,148053;-0,0842288;0,164547;-0,151912;-0,0947639;0,155023;-0,0902386;-0,0947639;0,174363;;;
19,2049;-3,72742;-0,0560989;0,150624;-0,148053;-0,0842288;0,164547;-0,151912;-0,0947639;0,155023;-0,0902386;-0,0947639;0,174363;;;
19,2088;-3,72742;-0,0560777;0,158611;-0,0794395;-0,067881;0,0912381;-0,0819124;-0,0728301;0,0850235;-0,0576947;-0,0728301;0,009254;;;
19,2148;-3,72742;-0,0560777;0,158611;-0,0794395;-0,067881;0,0912381;-0,0819124;-0,0728301;0,0850235;-0,0576947;-0,0728301;0,009254;;;
19,2249;-3,72742;-0,0560777;0,158611;-0,0794395;-0,067881;0,0912381;-0,0819124;-0,0728301;0,0850235;-0,0576947;-0,0728301;0,009254;;;
19,2349;-3,72742;-0,0560777;0,158611;-0,0794395;-0,067881;0,0912381;-0,0819124;-0,0728301;0,0850235;-0,0576947;-0,0728301;0,009254;;;
19,2406;-3,72717;-0,0560777;0,158611;-0,0202112;-0,0720051;0,0198568;-0,0213916;-0,0728301;0,0150235;-0,0213916;-0,0728301;-0,00174728;;;
19,2449;-3,72717;-0,0560777;0,158611;-0,0202112;-0,0720051;0,0198568;-0,0213916;-0,0728301;0,0150235;-0,0213916;-0,0728301;-0,00174728;;;
19,2548;-3,72717;-0,0560777;0,158611;-0,0202112;-0,0720051;0,0198568;-0,0213916;-0,0728301;0,0150235;-0,0213916;-0,0728301;-0,00174728;;;
19,2648;-3,72717;-0,0560777;0,158611;-0,0202112;-0,0720051;0,0198568;-0,0213916;-0,0728301;0,0150235;-0,0213916;-0,0728301;-0,00174728;;;
19,2716;-3,7266;-0,0560777;0,158611;0,0192845;-0,0725823;0,00207627;0,0183607;-0,0728301;-0,00174728;0,0183607;-0,0728301;-0,00174728;;;
19,275;-3,7266;-0,0560777;0,158611;0,0192845;-0,0725823;0,00207627;0,0183607;-0,0728301;-0,00174728;0,0183607;-0,0728301;-0,00174728;;;
19,2849;-3,7266;-0,0560777;0,158611;0,0192845;-0,0725823;0,00207627;0,0183607;-0,0728301;-0,00174728;0,0183607;-0,0728301;-0,00174728;;;
19,295;-3,7266;-0,0560777;0,158611;0,0192845;-0,0725823;0,00207627;0,0183607;-0,0728301;-0,00174728;0,0183607;-0,0728301;-0,00174728;;;
19,3049;-3,7266;-0,0560777;0,158611;0,0192845;-0,0725823;0,00207627;0,0183607;-0,0728301;-0,00174728;0,0183607;-0,0728301;-0,00174728;;;
19,3119;-3,7266;-0,0574496;0,164201;0,019368;-0,0629417;0,00124746;0,0183607;-0,0632311;-0,00174728;0,0183607;-0,0632311;-0,00174728;;;
19,3148;-3,7266;-0,0574496;0,164201;0,019368;-0,0629417;0,00124746;0,0183607;-0,0632311;-0,00174728;0,0183607;-0,0632311;-0,00174728;;;
19,3248;-3,7266;-0,0574496;0,164201;0,019368;-0,0629417;0,00124746;0,0183607;-0,0632311;-0,00174728;0,0183607;-0,0632311;-0,00174728;;;
19,3348;-3,7266;-0,0574496;0,164201;0,019368;-0,0629417;0,00124746;0,0183607;-0,0632311;-0,00174728;0,0183607;-0,0632311;-0,00174728;;;
19,3388;-3,72391;-0,054902;0,164201;0,0658168;0,00430921;-0,0729689;0,0669432;0,00676894;-0,0717473;0,0669432;0,101858;-0,0970663;;;
19,3449;-3,72391;-0,054902;0,164201;0,0658168;0,00430921;-0,0729689;0,0669432;0,00676894;-0,0717473;0,0669432;0,101858;-0,0970663;;;
19,3549;-3,72391;-0,054902;0,164201;0,0658168;0,00430921;-0,0729689;0,0669432;0,00676894;-0,0717473;0,0669432;0,101858;-0,0970663;;;
19,3649;-3,72391;-0,054902;0,164201;0,0658168;0,00430921;-0,0729689;0,0669432;0,00676894;-0,0717473;0,0669432;0,101858;-0,0970663;;;
19,3742;-3,71988;-0,054711;0,160691;0,128877;0,0728155;-0,135682;0,13183;0,0767689;-0,130569;0,13183;0,101858;-0,130569;;;
19,3748;-3,71988;-0,054711;0,160691;0,128877;0,0728155;-0,135682;0,13183;0,0767689;-0,130569;0,13183;0,101858;-0,130569;;;
19,3849;-3,71988;-0,054711;0,160691;0,128877;0,0728155;-0,135682;0,13183;0,0767689;-0,130569;0,13183;0,101858;-0,130569;;;
19,3949;-3,71988;-0,054711;0,160691;0,128877;0,0728155;-0,135682;0,13183;0,0767689;-0,130569;0,13183;0,101858;-0,130569;;;
19,4048;-3,71988;-0,054711;0,160691;0,128877;0,0728155;-0,135682;0,13183;0,0767689;-0,130569;0,13183;0,101858;-0,130569;;;
19,4062;-3,71521;-0,0518657;0,160691;0,128687;0,098195;-0,136382;0,13183;0,101858;-0,130569;0,13183;0,101858;-0,130569;;;
19,4149;-3,71521;-0,0518657;0,160691;0,128687;0,098195;-0,136382;0,13183;0,101858;-0,130569;0,13183;0,101858;-0,130569;;;
19,4249;-3,71521;-0,0518657;0,160691;0,128687;0,098195;-0,136382;0,13183;0,101858;-0,130569;0,13183;0,101858;-0,130569;;;
19,4348;-3,71521;-0,0518657;0,160691;0,128687;0,098195;-0,136382;0,13183;0,101858;-0,130569;0,13183;0,101858;-0,130569;;;
19,438;-3,71481;-0,0500933;0,158084;0,127916;0,123662;-0,190404;0,13183;0,130293;-0,183175;0,13183;0,130293;-0,183175;;;
19,4449;-3,71481;-0,0500933;0,158084;0,127916;0,123662;-0,190404;0,13183;0,130293;-0,183175;0,13183;0,130293;-0,183175;;;
19,4549;-3,71481;-0,0500933;0,158084;0,127916;0,123662;-0,190404;0,13183;0,130293;-0,183175;0,13183;0,130293;-0,183175;;;
19,4649;-3,71481;-0,0500933;0,158084;0,127916;0,123662;-0,190404;0,13183;0,130293;-0,183175;0,13183;0,130293;-0,183175;;;
19,4737;-3,70759;-0,0457455;0,162272;0,199773;0,0594276;-0,11721;0,20183;0,0602928;-0,113175;0,222259;0,032738;0,117146;;;
19,4749;-3,70759;-0,0457455;0,162272;0,199773;0,0594276;-0,11721;0,20183;0,0602928;-0,113175;0,222259;0,032738;0,117146;;;
19,4848;-3,70759;-0,0457455;0,162272;0,199773;0,0594276;-0,11721;0,20183;0,0602928;-0,113175;0,222259;0,032738;0,117146;;;
19,4949;-3,70759;-0,0457455;0,162272;0,199773;0,0594276;-0,11721;0,20183;0,0602928;-0,113175;0,222259;0,032738;0,117146;;;
19,5011;-3,69964;-0,0445749;0,162272;0,218098;0,134192;-0,0516227;0,222259;0,130293;-0,0431749;0,222259;0,192884;0,102776;;;
19,5049;-3,69964;-0,0445749;0,162272;0,218098;0,134192;-0,0516227;0,222259;0,130293;-0,0431749;0,222259;0,192884;0,102776;;;
19,5149;-3,69964;-0,0445749;0,162272;0,218098;0,134192;-0,0516227;0,222259;0,130293;-0,0431749;0,222259;0,192884;0,102776;;;
19,5248;-3,69964;-0,0445749;0,162272;0,218098;0,134192;-0,0516227;0,222259;0,130293;-0,0431749;0,222259;0,192884;0,102776;;;
19,5348;-3,69964;-0,0445749;0,162272;0,218098;0,134192;-0,0516227;0,222259;0,130293;-0,0431749;0,222259;0,192884;0,102776;;;
19,5365;-3,69528;-0,0433653;0,164678;0,158455;0,0668942;0,0225475;0,160425;0,0602928;0,0268251;0,160425;0,032738;0,102776;;;
19,5448;-3,69528;-0,0433653;0,164678;0,158455;0,0668942;0,0225475;0,160425;0,0602928;0,0268251;0,160425;0,032738;0,102776;;;
19,5549;-3,69528;-0,0433653;0,164678;0,158455;0,0668942;0,0225475;0,160425;0,0602928;0,0268251;0,160425;0,032738;0,102776;;;
19,5649;-3,69528;-0,0433653;0,164678;0,158455;0,0668942;0,0225475;0,160425;0,0602928;0,0268251;0,160425;0,032738;0,102776;;;
19,5727;-3,68959;-0,0412392;0,164678;0,158303;0,0634043;-0,0157644;0,160425;0,058822;-0,011502;0,160425;0,058822;-0,011502;;;
19,5749;-3,68959;-0,0412392;0,164678;0,158303;0,0634043;-0,0157644;0,160425;0,058822;-0,011502;0,160425;0,058822;-0,011502;;;
19,5848;-3,68959;-0,0412392;0,164678;0,158303;0,0634043;-0,0157644;0,160425;0,058822;-0,011502;0,160425;0,058822;-0,011502;;;
19,5949;-3,68959;-0,0412392;0,164678;0,158303;0,0634043;-0,0157644;0,160425;0,058822;-0,011502;0,160425;0,058822;-0,011502;;;
19,6027;-3,68352;-0,0412392;0,164678;0,167335;0,0209493;-0,0140642;0,168107;0,0156709;-0,011502;0,168107;0,0156709;-0,011502;;;
19,6049;-3,68352;-0,0412392;0,164678;0,167335;0,0209493;-0,0140642;0,168107;0,0156709;-0,011502;0,168107;0,0156709;-0,011502;;;
19,6149;-3,68352;-0,0412392;0,164678;0,167335;0,0209493;-0,0140642;0,168107;0,0156709;-0,011502;0,168107;0,0156709;-0,011502;;;
19,6249;-3,68352;-0,0412392;0,164678;0,167335;0,0209493;-0,0140642;0,168107;0,0156709;-0,011502;0,168107;0,0156709;-0,011502;;;
19,6349;-3,68352;-0,0412392;0,164678;0,167335;0,0209493;-0,0140642;0,168107;0,0156709;-0,011502;0,168107;0,0156709;-0,011502;;;
19,6382;-3,67398;-0,0407685;0,16587;0,237413;0,0457702;0,0535003;0,238107;0,0347203;0,058498;0,286789;0,0347203;0,151637;;;
19,6449;-3,67398;-0,0407685;0,16587;0,237413;0,0457702;0,0535003;0,238107;0,0347203;0,058498;0,286789;0,0347203;0,151637;;;
19,6548;-3,67398;-0,0407685;0,16587;0,237413;0,0457702;0,0535003;0,238107;0,0347203;0,058498;0,286789;0,0347203;0,151637;;;
19,6648;-3,67398;-0,0407685;0,16587;0,237413;0,0457702;0,0535003;0,238107;0,0347203;0,058498;0,286789;0,0347203;0,151637;;;
19,6672;-3,6638;-0,0395367;0,168701;0,308414;0,050888;0,122221;0,308107;0,0347203;0,128498;0,317632;0,0347203;0,151637;;;
19,675;-3,6638;-0,0395367;0,168701;0,308414;0,050888;0,122221;0,308107;0,0347203;0,128498;0,317632;0,0347203;0,151637;;;
19,6849;-3,6638;-0,0395367;0,168701;0,308414;0,050888;0,122221;0,308107;0,0347203;0,128498;0,317632;0,0347203;0,151637;;;
19,6949;-3,6638;-0,0395367;0,168701;0,308414;0,050888;0,122221;0,308107;0,0347203;0,128498;0,317632;0,0347203;0,151637;;;
19,7041;-3,65449;-0,0370348;0,169454;0,285952;0,0481384;0,0528201;0,286789;0,0347203;0,058498;0,286789;0,0347203;0,0204095;;;
19,7049;-3,65449;-0,0370348;0,169454;0,285952;0,0481384;0,0528201;0,286789;0,0347203;0,058498;0,286789;0,0347203;0,0204095;;;
19,7148;-3,65449;-0,0370348;0,169454;0,285952;0,0481384;0,0528201;0,286789;0,0347203;0,058498;0,286789;0,0347203;0,0204095;;;
19,7248;-3,65449;-0,0370348;0,169454;0,285952;0,0481384;0,0528201;0,286789;0,0347203;0,058498;0,286789;0,0347203;0,0204095;;;
19,732;-3,64662;-0,0369175;0,169454;0,317166;0,100461;0,0133579;0,320958;0,0862249;0,0204095;0,320958;0,0862249;0,0204095;;;
19,7348;-3,64662;-0,0369175;0,169454;0,317166;0,100461;0,0133579;0,320958;0,0862249;0,0204095;0,320958;0,0862249;0,0204095;;;
19,7448;-3,64662;-0,0369175;0,169454;0,317166;0,100461;0,0133579;0,320958;0,0862249;0,0204095;0,320958;0,0862249;0,0204095;;;
19,7549;-3,64662;-0,0369175;0,169454;0,317166;0,100461;0,0133579;0,320958;0,0862249;0,0204095;0,320958;0,0862249;0,0204095;;;
19,7648;-3,64662;-0,0369175;0,169454;0,317166;0,100461;0,0133579;0,320958;0,0862249;0,0204095;0,320958;0,0862249;0,0204095;;;
19,7718;-3,63198;-0,0331467;0,171845;0,260669;0,100057;0,0687775;0,263772;0,0867884;0,074713;0,263772;0,0867884;0,074713;;;
19,7749;-3,63198;-0,0331467;0,171845;0,260669;0,100057;0,0687775;0,263772;0,0867884;0,074713;0,263772;0,0867884;0,074713;;;
19,7848;-3,63198;-0,0331467;0,171845;0,260669;0,100057;0,0687775;0,263772;0,0867884;0,074713;0,263772;0,0867884;0,074713;;;
19,7949;-3,63198;-0,0331467;0,171845;0,260669;0,100057;0,0687775;0,263772;0,0867884;0,074713;0,263772;0,0867884;0,074713;;;
19,7986;-3,6215;-0,0314092;0,172289;0,330391;0,103953;0,0674806;0,333772;0,0867884;0,074713;0,390386;0,0867884;0,074713;;;
19,8049;-3,6215;-0,0314092;0,172289;0,330391;0,103953;0,0674806;0,333772;0,0867884;0,074713;0,390386;0,0867884;0,074713;;;
19,8149;-3,6215;-0,0314092;0,172289;0,330391;0,103953;0,0674806;0,333772;0,0867884;0,074713;0,390386;0,0867884;0,074713;;;
19,825;-3,6215;-0,0314092;0,172289;0,330391;0,103953;0,0674806;0,333772;0,0867884;0,074713;0,390386;0,0867884;0,074713;;;
19,8349;-3,6215;-0,0314092;0,172289;0,330391;0,103953;0,0674806;0,333772;0,0867884;0,074713;0,390386;0,0867884;0,074713;;;
19,8446;-3,61102;-0,0296988;0,174813;0,386933;0,106885;0,0661397;0,390386;0,0867884;0,074713;0,390386;0,0867884;0,074713;;;
19,8448;-3,61102;-0,0296988;0,174813;0,386933;0,106885;0,0661397;0,390386;0,0867884;0,074713;0,390386;0,0867884;0,074713;;;
19,8549;-3,61102;-0,0296988;0,174813;0,386933;0,106885;0,0661397;0,390386;0,0867884;0,074713;0,390386;0,0867884;0,074713;;;
19,8648;-3,61102;-0,0296988;0,174813;0,386933;0,106885;0,0661397;0,390386;0,0867884;0,074713;0,390386;0,0867884;0,074713;;;
19,8683;-3,58931;-0,0292579;0,191382;0,461632;0,0426787;0,135108;0,460386;0,0167884;0,144713;0,471949;-0,0637283;0,414963;;;
19,8749;-3,58931;-0,0292579;0,191382;0,461632;0,0426787;0,135108;0,460386;0,0167884;0,144713;0,471949;-0,0637283;0,414963;;;
19,885;-3,58931;-0,0292579;0,191382;0,461632;0,0426787;0,135108;0,460386;0,0167884;0,144713;0,471949;-0,0637283;0,414963;;;
19,8949;-3,58931;-0,0292579;0,191382;0,461632;0,0426787;0,135108;0,460386;0,0167884;0,144713;0,471949;-0,0637283;0,414963;;;
19,9048;-3,58931;-0,0292579;0,191382;0,461632;0,0426787;0,135108;0,460386;0,0167884;0,144713;0,471949;-0,0637283;0,414963;;;
19,9083;-3,57556;-0,0253869;0,191382;0,469986;0,113567;0,206363;0,471949;0,0867884;0,214713;0,471949;0,130889;0,414963;;;
19,9148;-3,57556;-0,0253869;0,191382;0,469986;0,113567;0,206363;0,471949;0,0867884;0,214713;0,471949;0,130889;0,414963;;;
19,9248;-3,57556;-0,0253869;0,191382;0,469986;0,113567;0,206363;0,471949;0,0867884;0,214713;0,471949;0,130889;0,414963;;;
19,9344;-3,56722;-0,0286608;0,194193;0,542537;0,0472308;0,175068;0,541949;0,0167884;0,182305;0,578875;-0,163027;0,182305;;;
19,9349;-3,56722;-0,0286608;0,194193;0,542537;0,0472308;0,175068;0,541949;0,0167884;0,182305;0,578875;-0,163027;0,182305;;;
19,9448;-3,56722;-0,0286608;0,194193;0,542537;0,0472308;0,175068;0,541949;0,0167884;0,182305;0,578875;-0,163027;0,182305;;;
19,9548;-3,56722;-0,0286608;0,194193;0,542537;0,0472308;0,175068;0,541949;0,0167884;0,182305;0,578875;-0,163027;0,182305;;;
19,9648;-3,56722;-0,0286608;0,194193;0,542537;0,0472308;0,175068;0,541949;0,0167884;0,182305;0,578875;-0,163027;0,182305;;;
19,9709;-3,54805;-0,02388;0,194193;0,466983;0,113131;0,109586;0,471949;0,0867884;0,112305;0,392641;0,131236;0,0522307;;;
19,9749;-3,54805;-0,02388;0,194193;0,466983;0,113131;0,109586;0,471949;0,0867884;0,112305;0,392641;0,131236;0,0522307;;;
19,9849;-3,54805;-0,02388;0,194193;0,466983;0,113131;0,109586;0,471949;0,0867884;0,112305;0,392641;0,131236;0,0522307;;;
19,9949;-3,54805;-0,02388;0,194193;0,466983;0,113131;0,109586;0,471949;0,0867884;0,112305;0,392641;0,131236;0,0522307;;;
19,9999;-3,53375;-0,0286608;0,196095;0,540355;0,0465675;0,181863;0,541949;0,0167884;0,182305;0,650837;-0,277597;0,182305;;;
20,0049;-3,53375;-0,0286608;0,196095;0,540355;0,0465675;0,181863;0,541949;0,0167884;0,182305;0,650837;-0,277597;0,182305;;;
20,015;-3,53375;-0,0286608;0,196095;0,540355;0,0465675;0,181863;0,541949;0,0167884;0,182305;0,650837;-0,277597;0,182305;;;
20,0248;-3,53375;-0,0286608;0,196095;0,540355;0,0465675;0,181863;0,541949;0,0167884;0,182305;0,650837;-0,277597;0,182305;;;
20,0348;-3,53375;-0,0286608;0,196095;0,540355;0,0465675;0,181863;0,541949;0,0167884;0,182305;0,650837;-0,277597;0,182305;;;
20,0382;-3,51486;-0,0319383;0,20748;0,613528;-0,0209132;0,114333;0,611949;-0,0532116;0,112305;0,650837;-0,229066;0,0757132;;;
20,0448;-3,51486;-0,0319383;0,20748;0,613528;-0,0209132;0,114333;0,611949;-0,0532116;0,112305;0,650837;-0,229066;0,0757132;;;
20,0549;-3,51486;-0,0319383;0,20748;0,613528;-0,0209132;0,114333;0,611949;-0,0532116;0,112305;0,650837;-0,229066;0,0757132;;;
20,0648;-3,51486;-0,0319383;0,20748;0,613528;-0,0209132;0,114333;0,611949;-0,0532116;0,112305;0,650837;-0,229066;0,0757132;;;
20,0686;-3,47569;-0,0392933;0,210383;0,655714;-0,0912875;0,0787912;0,650837;-0,123212;0,0757132;0,650837;-0,229066;0,0757132;;;
20,0749;-3,47569;-0,0392933;0,210383;0,655714;-0,0912875;0,0787912;0,650837;-0,123212;0,0757132;0,650837;-0,229066;0,0757132;;;
20,0848;-3,47569;-0,0392933;0,210383;0,655714;-0,0912875;0,0787912;0,650837;-0,123212;0,0757132;0,650837;-0,229066;0,0757132;;;
20,0949;-3,47569;-0,0392933;0,210383;0,655714;-0,0912875;0,0787912;0,650837;-0,123212;0,0757132;0,650837;-0,229066;0,0757132;;;
20,1003;-3,45737;-0,0407214;0,21175;0,606277;-0,0609551;0,0782637;0,603293;-0,0878543;0,0757132;0,603293;-0,0878543;0,0757132;;;
20,1049;-3,45737;-0,0407214;0,21175;0,606277;-0,0609551;0,0782637;0,603293;-0,0878543;0,0757132;0,603293;-0,0878543;0,0757132;;;
20,1149;-3,45737;-0,0407214;0,21175;0,606277;-0,0609551;0,0782637;0,603293;-0,0878543;0,0757132;0,603293;-0,0878543;0,0757132;;;
20,1249;-3,45737;-0,0407214;0,21175;0,606277;-0,0609551;0,0782637;0,603293;-0,0878543;0,0757132;0,603293;-0,0878543;0,0757132;;;
20,1348;-3,45737;-0,0407214;0,21175;0,606277;-0,0609551;0,0782637;0,603293;-0,0878543;0,0757132;0,603293;-0,0878543;0,0757132;;;
20,1394;-3,44289;-0,039592;0,21175;0,533553;0,00403807;0,0452837;0,533293;-0,0178543;0,0450057;0,457141;0,0470293;0,0450057;;;
