time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	x	y	z	dx	dy	dz	dxd	dyd	dzd	dxNED	dyNED	dzNED	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	gravity
13.8931	-0.0373746	-0.00841429	135	-152	2643	-103	-0.140655	-0.169004	-0.254674	-3.30798	0.0373746	0.00841429	0.140655	0.169004	0.254674	0	0	0	0.132395	0.174353	0.255495	0.0153589	0.0120428	0.0687323	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
13.9029	-0.0373746	-0.00841429	135	-152	2644	-103	-0.140655	-0.169004	-0.254674	-3.30798	0.0373746	0.00841429	0.140655	0.169004	0.254674	0	0	0	0.132395	0.174353	0.255495	0.0164061	0.00959931	0.0687323	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
13.9052	-0.0324747	-0.00841429	85	-102	2694	-104	-0.0817724	0.156638	-0.462747	-3.30426	0.0324747	0.00841429	0.0817724	-0.156638	0.462747	0	0	0	0.100383	-0.154425	0.459818	0.0164061	0.00959931	0.0700509	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
13.9129	-0.0324747	-0.00841429	82	-52	2744	-104	-0.0817724	0.156638	-0.462747	-3.30426	0.0324747	0.00841429	0.0817724	-0.156638	0.462747	0	0	0	0.100383	-0.154425	0.459818	0.0169297	0.00715585	0.0700509	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
13.9229	-0.0324747	-0.00841429	82	-2	2794	-104	-0.0817724	0.156638	-0.462747	-3.30426	0.0324747	0.00841429	0.0817724	-0.156638	0.462747	0	0	0	0.100383	-0.154425	0.459818	0.0167552	0.00628319	0.0700509	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
13.9317	-0.0249831	-0.0306477	113	48	2810	-108	-0.11604	0.120734	-0.462595	-3.30288	0.0249831	0.0306477	0.11604	-0.120734	0.462595	0	0	0	0.132395	-0.114345	0.459818	0.0167552	0.00628319	0.0725229	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
13.9329	-0.0249831	-0.0306477	113	98	2810	-108	-0.11604	0.120734	-0.462595	-3.30288	0.0249831	0.0306477	0.11604	-0.120734	0.462595	0	0	0	0.132395	-0.114345	0.459818	0.0162316	0.00453786	0.0725229	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
13.9429	-0.0249831	-0.0306477	113	108	2810	-108	-0.11604	0.120734	-0.462595	-3.30288	0.0249831	0.0306477	0.11604	-0.120734	0.462595	0	0	0	0.132395	-0.114345	0.459818	0.0162316	0.00279253	0.0725229	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
13.9529	-0.0249831	-0.0306477	113	108	2810	-108	-0.11604	0.120734	-0.462595	-3.30288	0.0249831	0.0306477	0.11604	-0.120734	0.462595	0	0	0	0.132395	-0.114345	0.459818	0.0165806	0.000698132	0.0725229	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
13.9629	-0.0249831	-0.0306477	113	108	2810	-108	-0.11604	0.120734	-0.462595	-3.30288	0.0249831	0.0306477	0.11604	-0.120734	0.462595	0	0	0	0.132395	-0.114345	0.459818	0.0167552	0	0.0725229	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
13.9683	-0.0242095	-0.0365917	63	107	2760	-109	-0.0597322	0.119283	-0.225475	-3.29878	0.0242095	0.0365917	0.0597322	-0.119283	0.225475	0	0	0	0.072013	-0.114345	0.224443	0.0167552	0	0.0728312	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
13.9729	-0.0242095	-0.0365917	63	107	2710	-109	-0.0597322	0.119283	-0.225475	-3.29878	0.0242095	0.0365917	0.0597322	-0.119283	0.225475	0	0	0	0.072013	-0.114345	0.224443	0.0171042	-0.00261799	0.0728312	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
13.9829	-0.0242095	-0.0365917	63	107	2660	-109	-0.0597322	0.119283	-0.225475	-3.29878	0.0242095	0.0365917	0.0597322	-0.119283	0.225475	0	0	0	0.072013	-0.114345	0.224443	0.0171042	-0.00506145	0.0728312	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
13.9929	-0.0242095	-0.0365917	63	107	2620	-109	-0.0597322	0.119283	-0.225475	-3.29878	0.0242095	0.0365917	0.0597322	-0.119283	0.225475	0	0	0	0.072013	-0.114345	0.224443	0.0169297	-0.00645772	0.0728312	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.0008	-0.0242095	-0.0402734	76	57	2570	-109	-0.0744302	-0.0554041	-0.111386	-3.29614	0.0242095	0.0402734	0.0744302	0.0554041	0.111386	0	0	0	0.072013	0.0615255	0.10975	0.0169297	-0.00645772	0.0728312	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.0029	-0.0242095	-0.0402734	76	7	2529	-109	-0.0744302	-0.0554041	-0.111386	-3.29614	0.0242095	0.0402734	0.0744302	0.0554041	0.111386	0	0	0	0.072013	0.0615255	0.10975	0.0165806	-0.00663225	0.0728312	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.0129	-0.0242095	-0.0402734	76	-43	2529	-109	-0.0744302	-0.0554041	-0.111386	-3.29614	0.0242095	0.0402734	0.0744302	0.0554041	0.111386	0	0	0	0.072013	0.0615255	0.10975	0.0162316	-0.00593412	0.0728312	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.023	-0.0242095	-0.0402734	76	-49	2529	-109	-0.0744302	-0.0554041	-0.111386	-3.29614	0.0242095	0.0402734	0.0744302	0.0554041	0.111386	0	0	0	0.072013	0.0615255	0.10975	0.0164061	-0.00296706	0.0728312	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.0329	-0.0242095	-0.0402734	76	-49	2529	-109	-0.0744302	-0.0554041	-0.111386	-3.29614	0.0242095	0.0402734	0.0744302	0.0554041	0.111386	0	0	0	0.072013	0.0615255	0.10975	0.0164061	0.000174533	0.0728312	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.0339	-0.0581241	-0.0402734	78	-85	2521	-94	-0.076465	-0.0944997	-0.101723	-3.29554	0.0581241	0.0402734	0.076465	0.0944997	0.101723	0	0	0	0.072013	0.0992185	0.100471	0.0164061	0.000174533	0.0630748	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.0429	-0.0581241	-0.0402734	78	-85	2521	-94	-0.076465	-0.0944997	-0.101723	-3.29554	0.0581241	0.0402734	0.076465	0.0944997	0.101723	0	0	0	0.072013	0.0992185	0.100471	0.016057	0.00174533	0.0630748	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.0529	-0.0581241	-0.0402734	78	-85	2521	-94	-0.076465	-0.0944997	-0.101723	-3.29554	0.0581241	0.0402734	0.076465	0.0944997	0.101723	0	0	0	0.072013	0.0992185	0.100471	0.0153589	0.00418879	0.0630748	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.0629	-0.0581241	-0.0402734	78	-85	2521	-94	-0.076465	-0.0944997	-0.101723	-3.29554	0.0581241	0.0402734	0.076465	0.0944997	0.101723	0	0	0	0.072013	0.0992185	0.100471	0.0141372	0.00628319	0.0630748	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.0704	-0.0614044	-0.0371725	45	-86	2471	-93	-0.0397493	-0.0965059	0.0792244	-3.28916	0.0614044	0.0371725	0.0397493	0.0965059	-0.0792244	0	0	0	0.0325211	0.0992185	-0.0791705	0.0141372	0.00628319	0.0622862	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.0729	-0.0614044	-0.0371725	45	-86	2421	-93	-0.0397493	-0.0965059	0.0792244	-3.28916	0.0614044	0.0371725	0.0397493	0.0965059	-0.0792244	0	0	0	0.0325211	0.0992185	-0.0791705	0.01309	0.00767945	0.0622862	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.0829	-0.0614044	-0.0371725	45	-86	2377	-93	-0.0397493	-0.0965059	0.0792244	-3.28916	0.0614044	0.0371725	0.0397493	0.0965059	-0.0792244	0	0	0	0.0325211	0.0992185	-0.0791705	0.0125664	0.00802851	0.0622862	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.0929	-0.0614044	-0.0371725	45	-87	2377	-93	-0.0397493	-0.0965059	0.0792244	-3.28916	0.0614044	0.0371725	0.0397493	0.0965059	-0.0792244	0	0	0	0.0325211	0.0992185	-0.0791705	0.0118682	0.00785398	0.0622862	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.0967	-0.0614044	-0.0371725	95	-37	2378	-93	-0.195476	-0.0170658	0.0769925	-3.28797	0.0614044	0.0371725	0.195476	0.0170658	-0.0769925	0	0	0	0.193073	0.0297456	-0.0791705	0.0118682	0.00785398	0.0622862	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.1029	-0.0614044	-0.0371725	145	-15	2378	-93	-0.195476	-0.0170658	0.0769925	-3.28797	0.0614044	0.0371725	0.195476	0.0170658	-0.0769925	0	0	0	0.193073	0.0297456	-0.0791705	0.0113446	0.00663225	0.0622862	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.113	-0.0614044	-0.0371725	185	-15	2378	-93	-0.195476	-0.0170658	0.0769925	-3.28797	0.0614044	0.0371725	0.195476	0.0170658	-0.0769925	0	0	0	0.193073	0.0297456	-0.0791705	0.0109956	0.00575959	0.0622862	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.1229	-0.0614044	-0.0371725	185	-15	2378	-93	-0.195476	-0.0170658	0.0769925	-3.28797	0.0614044	0.0371725	0.195476	0.0170658	-0.0769925	0	0	0	0.193073	0.0297456	-0.0791705	0.010821	0.00401426	0.0622862	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.1329	-0.0614044	-0.0371725	185	-15	2378	-93	-0.195476	-0.0170658	0.0769925	-3.28797	0.0614044	0.0371725	0.195476	0.0170658	-0.0769925	0	0	0	0.193073	0.0297456	-0.0791705	0.0106465	0.0020944	0.0622862	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.1334	-0.0459184	-0.0487416	135	-23	2428	-102	-0.0666525	-0.0255554	-0.211693	-3.27887	0.0459184	0.0487416	0.0666525	0.0255554	0.211693	0	0	0	0.0670332	0.0297456	0.211024	0.0106465	0.0020944	0.0681476	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.1429	-0.0459184	-0.0487416	85	-23	2478	-102	-0.0666525	-0.0255554	-0.211693	-3.27887	0.0459184	0.0487416	0.0666525	0.0255554	0.211693	0	0	0	0.0670332	0.0297456	0.211024	0.010472	0.000523599	0.0681476	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.1529	-0.0459184	-0.0487416	69	-23	2528	-102	-0.0666525	-0.0255554	-0.211693	-3.27887	0.0459184	0.0487416	0.0666525	0.0255554	0.211693	0	0	0	0.0670332	0.0297456	0.211024	0.0101229	-0.000349066	0.0681476	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.1629	-0.0459184	-0.0487416	69	-23	2578	-102	-0.0666525	-0.0255554	-0.211693	-3.27887	0.0459184	0.0487416	0.0666525	0.0255554	0.211693	0	0	0	0.0670332	0.0297456	0.211024	0.00925025	-0.00191986	0.0681476	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.1667	-0.0367766	-0.0536547	76	27	2609	-105	-0.0744781	0.420707	-0.210915	-3.27641	0.0367766	0.0536547	0.0744781	-0.420707	0.210915	0	0	0	0.105823	-0.41388	0.211024	0.00925025	-0.00191986	0.0704342	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.1729	-0.0367766	-0.0536547	76	77	2609	-105	-0.0744781	0.420707	-0.210915	-3.27641	0.0367766	0.0536547	0.0744781	-0.420707	0.210915	0	0	0	0.105823	-0.41388	0.211024	0.00872665	-0.00296706	0.0704342	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.1829	-0.0367766	-0.0536547	76	127	2609	-105	-0.0744781	0.420707	-0.210915	-3.27641	0.0367766	0.0536547	0.0744781	-0.420707	0.210915	0	0	0	0.105823	-0.41388	0.211024	0.00907571	-0.00314159	0.0704342	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.1929	-0.0367766	-0.0536547	76	177	2609	-105	-0.0744781	0.420707	-0.210915	-3.27641	0.0367766	0.0536547	0.0744781	-0.420707	0.210915	0	0	0	0.105823	-0.41388	0.211024	0.00959931	-0.00331613	0.0704342	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.2011	-0.0347038	-0.0536547	110	127	2559	-108	-0.111743	-0.0670068	0.0839131	-3.27289	0.0347038	0.0536547	0.111743	0.0670068	-0.0839131	0	0	0	0.105823	0.0745638	-0.0852036	0.00959931	-0.00331613	0.0722682	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.2029	-0.0347038	-0.0536547	110	77	2509	-108	-0.111743	-0.0670068	0.0839131	-3.27289	0.0347038	0.0536547	0.111743	0.0670068	-0.0839131	0	0	0	0.105823	0.0745638	-0.0852036	0.0115192	-0.00349066	0.0722682	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.2129	-0.0347038	-0.0536547	110	27	2459	-108	-0.111743	-0.0670068	0.0839131	-3.27289	0.0347038	0.0536547	0.111743	0.0670068	-0.0839131	0	0	0	0.105823	0.0745638	-0.0852036	0.01309	-0.00349066	0.0722682	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.2229	-0.0347038	-0.0536547	110	-23	2409	-108	-0.111743	-0.0670068	0.0839131	-3.27289	0.0347038	0.0536547	0.111743	0.0670068	-0.0839131	0	0	0	0.105823	0.0745638	-0.0852036	0.0143117	-0.00401426	0.0722682	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.2315	-0.0321358	-0.0536547	90	27	2372	-108	-0.0904233	0.231933	0.0848498	-3.26922	0.0321358	0.0536547	0.0904233	-0.231933	-0.0848498	0	0	0	0.105823	-0.22519	-0.0852036	0.0143117	-0.00401426	0.0725856	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.2329	-0.0321358	-0.0536547	90	77	2372	-108	-0.0904233	0.231933	0.0848498	-3.26922	0.0321358	0.0536547	0.0904233	-0.231933	-0.0848498	0	0	0	0.105823	-0.22519	-0.0852036	0.0143117	-0.00401426	0.0725856	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.2429	-0.0321358	-0.0536547	90	127	2372	-108	-0.0904233	0.231933	0.0848498	-3.26922	0.0321358	0.0536547	0.0904233	-0.231933	-0.0848498	0	0	0	0.105823	-0.22519	-0.0852036	0.0139626	-0.00366519	0.0725856	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.2529	-0.0321358	-0.0536547	91	177	2372	-108	-0.0904233	0.231933	0.0848498	-3.26922	0.0321358	0.0536547	0.0904233	-0.231933	-0.0848498	0	0	0	0.105823	-0.22519	-0.0852036	0.0136136	-0.00296706	0.0725856	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.2629	-0.0321358	-0.0536547	91	208	2372	-108	-0.0904233	0.231933	0.0848498	-3.26922	0.0321358	0.0536547	0.0904233	-0.231933	-0.0848498	0	0	0	0.105823	-0.22519	-0.0852036	0.0132645	-0.000872665	0.0725856	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.2638	-0.0278572	-0.0587729	43	205	2353	-111	-0.0372912	0.228407	0.108777	-3.26855	0.0278572	0.0587729	0.0372912	-0.228407	-0.108777	0	0	0	0.0527969	-0.22519	-0.109063	0.0132645	-0.000872665	0.0746819	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.2729	-0.0278572	-0.0587729	43	205	2353	-111	-0.0372912	0.228407	0.108777	-3.26855	0.0278572	0.0587729	0.0372912	-0.228407	-0.108777	0	0	0	0.0527969	-0.22519	-0.109063	0.01309	0.000349066	0.0746819	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.2829	-0.0278572	-0.0587729	43	205	2353	-111	-0.0372912	0.228407	0.108777	-3.26855	0.0278572	0.0587729	0.0372912	-0.228407	-0.108777	0	0	0	0.0527969	-0.22519	-0.109063	0.01309	0.00261799	0.0746819	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.2929	-0.0278572	-0.0587729	43	205	2353	-111	-0.0372912	0.228407	0.108777	-3.26855	0.0278572	0.0587729	0.0372912	-0.228407	-0.108777	0	0	0	0.0527969	-0.22519	-0.109063	0.0132645	0.00453786	0.0746819	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.2981	0.00536536	-0.0599263	39	206	2403	-127	-0.032969	0.228712	-0.0351475	-3.26685	-0.00536536	0.0599263	0.032969	-0.228712	0.0351475	0	0	0	0.0527969	-0.22519	0.033669	0.0132645	0.00453786	0.0853044	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.3029	0.00536536	-0.0599263	39	206	2453	-127	-0.032969	0.228712	-0.0351475	-3.26685	-0.00536536	0.0599263	0.032969	-0.228712	0.0351475	0	0	0	0.0527969	-0.22519	0.033669	0.01309	0.00506145	0.0853044	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.3129	0.00536536	-0.0599263	39	206	2468	-127	-0.032969	0.228712	-0.0351475	-3.26685	-0.00536536	0.0599263	0.032969	-0.228712	0.0351475	0	0	0	0.0527969	-0.22519	0.033669	0.0132645	0.00628319	0.0853044	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.3229	0.00536536	-0.0599263	39	206	2468	-127	-0.032969	0.228712	-0.0351475	-3.26685	-0.00536536	0.0599263	0.032969	-0.228712	0.0351475	0	0	0	0.0527969	-0.22519	0.033669	0.01309	0.00750492	0.0853044	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.3329	0.00536536	-0.0599263	39	206	2468	-127	-0.032969	0.228712	-0.0351475	-3.26685	-0.00536536	0.0599263	0.032969	-0.228712	0.0351475	0	0	0	0.0527969	-0.22519	0.033669	0.01309	0.00942478	0.0853044	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.333	0.00536536	-0.0599263	89	156	2468	-127	-0.095196	-0.0099695	-0.0348256	-3.26361	-0.00536536	0.0599263	0.095196	0.0099695	0.0348256	0	0	0	0.0944758	0.0177548	0.033669	0.01309	0.00942478	0.0853044	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.3429	0.00536536	-0.0599263	95	106	2468	-127	-0.095196	-0.0099695	-0.0348256	-3.26361	-0.00536536	0.0599263	0.095196	0.0099695	0.0348256	0	0	0	0.0944758	0.0177548	0.033669	0.0125664	0.0120428	0.0853044	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.3529	0.00536536	-0.0599263	95	56	2468	-127	-0.095196	-0.0099695	-0.0348256	-3.26361	-0.00536536	0.0599263	0.095196	0.0099695	0.0348256	0	0	0	0.0944758	0.0177548	0.033669	0.0122173	0.013439	0.0853044	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.3629	0.00536536	-0.0599263	95	6	2468	-127	-0.095196	-0.0099695	-0.0348256	-3.26361	-0.00536536	0.0599263	0.095196	0.0099695	0.0348256	0	0	0	0.0944758	0.0177548	0.033669	0.0106465	0.0164061	0.0853044	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.3631	-0.00539512	-0.0599263	145	-44	2467	-125	-0.155352	-0.0647197	-0.0342678	-3.25838	0.00539512	0.0599263	0.155352	0.0647197	0.0342678	0	0	0	0.149813	0.0769399	0.033669	0.0106465	0.0164061	0.083681	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.3729	-0.00539512	-0.0599263	149	-57	2467	-125	-0.155352	-0.0647197	-0.0342678	-3.25838	0.00539512	0.0599263	0.155352	0.0647197	0.0342678	0	0	0	0.149813	0.0769399	0.033669	0.00942478	0.0191986	0.083681	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.3829	-0.00539512	-0.0599263	149	-57	2467	-125	-0.155352	-0.0647197	-0.0342678	-3.25838	0.00539512	0.0599263	0.155352	0.0647197	0.0342678	0	0	0	0.149813	0.0769399	0.033669	0.00890118	0.0211185	0.083681	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.393	-0.00539512	-0.0599263	149	-57	2467	-125	-0.155352	-0.0647197	-0.0342678	-3.25838	0.00539512	0.0599263	0.155352	0.0647197	0.0342678	0	0	0	0.149813	0.0769399	0.033669	0.00785398	0.0242601	0.083681	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.3983	-0.00770901	-0.0575408	164	-107	2417	-124	-0.172321	-0.257948	0.0501781	-3.25333	0.00770901	0.0575408	0.172321	0.257948	-0.0501781	0	0	0	0.149813	0.272501	-0.0452581	0.00785398	0.0242601	0.083315	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.4029	-0.00770901	-0.0575408	164	-157	2400	-124	-0.172321	-0.257948	0.0501781	-3.25333	0.00770901	0.0575408	0.172321	0.257948	-0.0501781	0	0	0	0.149813	0.272501	-0.0452581	0.00733038	0.0272271	0.083315	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.4129	-0.00770901	-0.0575408	164	-207	2400	-124	-0.172321	-0.257948	0.0501781	-3.25333	0.00770901	0.0575408	0.172321	0.257948	-0.0501781	0	0	0	0.149813	0.272501	-0.0452581	0.00698132	0.0293215	0.083315	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.4229	-0.00770901	-0.0575408	164	-231	2400	-124	-0.172321	-0.257948	0.0501781	-3.25333	0.00770901	0.0575408	0.172321	0.257948	-0.0501781	0	0	0	0.149813	0.272501	-0.0452581	0.00680678	0.0300197	0.083315	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.4287	-0.0168983	-0.0575408	146	-181	2403	-123	-0.152278	-0.0632719	0.0461425	-3.24917	0.0168983	0.0575408	0.152278	0.0632719	-0.0461425	0	0	0	0.146127	0.0769399	-0.0452581	0.00680678	0.0300197	0.0825528	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.4329	-0.0168983	-0.0575408	146	-131	2403	-123	-0.152278	-0.0632719	0.0461425	-3.24917	0.0168983	0.0575408	0.152278	0.0632719	-0.0461425	0	0	0	0.146127	0.0769399	-0.0452581	0.00663225	0.0303687	0.0825528	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.443	-0.0168983	-0.0575408	146	-81	2403	-123	-0.152278	-0.0632719	0.0461425	-3.24917	0.0168983	0.0575408	0.152278	0.0632719	-0.0461425	0	0	0	0.146127	0.0769399	-0.0452581	0.00680678	0.0293215	0.0825528	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.4529	-0.0168983	-0.0575408	146	-56	2403	-123	-0.152278	-0.0632719	0.0461425	-3.24917	0.0168983	0.0575408	0.152278	0.0632719	-0.0461425	0	0	0	0.146127	0.0769399	-0.0452581	0.00767945	0.0272271	0.0825528	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.4629	-0.0168983	-0.0575408	146	-56	2403	-123	-0.152278	-0.0632719	0.0461425	-3.24917	0.0168983	0.0575408	0.152278	0.0632719	-0.0461425	0	0	0	0.146127	0.0769399	-0.0452581	0.00820305	0.0258309	0.0825528	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.4673	-0.0168983	-0.059506	114	-6	2453	-123	-0.115628	0.0202335	-0.118891	-3.24474	0.0168983	0.059506	0.115628	-0.0202335	0.118891	0	0	0	0.118119	-0.0136038	0.117376	0.00820305	0.0258309	0.0825528	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.4728	-0.0168983	-0.059506	114	18	2503	-123	-0.115628	0.0202335	-0.118891	-3.24474	0.0168983	0.059506	0.115628	-0.0202335	0.118891	0	0	0	0.118119	-0.0136038	0.117376	0.00977384	0.0225147	0.0825528	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.4829	-0.0168983	-0.059506	114	18	2535	-123	-0.115628	0.0202335	-0.118891	-3.24474	0.0168983	0.059506	0.115628	-0.0202335	0.118891	0	0	0	0.118119	-0.0136038	0.117376	0.010821	0.0190241	0.0825528	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.4908	-0.0168983	-0.059506	138	21	2536	-123	-0.143229	0.0233399	-0.119398	-3.24109	0.0168983	0.059506	0.143229	-0.0233399	0.119398	0	0	0	0.146127	-0.0136038	0.117376	0.010821	0.0190241	0.0825528	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.4929	-0.0168983	-0.059506	138	21	2536	-123	-0.143229	0.0233399	-0.119398	-3.24109	0.0168983	0.059506	0.143229	-0.0233399	0.119398	0	0	0	0.146127	-0.0136038	0.117376	0.0118682	0.0144862	0.0825528	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.5029	-0.0168983	-0.059506	138	21	2536	-123	-0.143229	0.0233399	-0.119398	-3.24109	0.0168983	0.059506	0.143229	-0.0233399	0.119398	0	0	0	0.146127	-0.0136038	0.117376	0.0122173	0.0125664	0.0825528	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.5129	-0.0168983	-0.059506	138	21	2536	-123	-0.143229	0.0233399	-0.119398	-3.24109	0.0168983	0.059506	0.143229	-0.0233399	0.119398	0	0	0	0.146127	-0.0136038	0.117376	0.0132645	0.00820305	0.0825528	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.5229	-0.0168983	-0.059506	138	21	2536	-123	-0.143229	0.0233399	-0.119398	-3.24109	0.0168983	0.059506	0.143229	-0.0233399	0.119398	0	0	0	0.146127	-0.0136038	0.117376	0.0143117	0.00610865	0.0825528	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.529	-0.0292311	-0.055828	104	-29	2486	-120	-0.105118	-0.120361	0.0421038	-3.23445	0.0292311	0.055828	0.105118	0.120361	-0.0421038	0	0	0	0.094446	0.128653	-0.0428679	0.0143117	0.00610865	0.080745	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.5329	-0.0292311	-0.055828	104	-79	2436	-120	-0.105118	-0.120361	0.0421038	-3.23445	0.0292311	0.055828	0.105118	0.120361	-0.0421038	0	0	0	0.094446	0.128653	-0.0428679	0.0151844	0.00575959	0.080745	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.5429	-0.0292311	-0.055828	104	-108	2406	-120	-0.105118	-0.120361	0.0421038	-3.23445	0.0292311	0.055828	0.105118	0.120361	-0.0421038	0	0	0	0.094446	0.128653	-0.0428679	0.0155334	0.00593412	0.080745	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
14.5529	-0.0292311	-0.055828	104	-108	2406	-120	-0.105118	-0.120361	0.0421038	-3.23445	0.0292311	0.055828	0.105118	0.120361	-0.0421038	0	0	0	0.094446	0.128653	-0.0428679	0.0162316	0.00680678	0.080745	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
