time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dx	dy	dz	dxd	dyd	dzd	dxNED	dyNED	dzNED	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	gravity
37.6334	-0.223384	-0.798477	258	48	2502	49	-0.109337	0.0631882	0.0794528	-0.0519018	-0.213802	-1.0289	-3.35162	0.223384	0.798477	0.109337	-0.0631882	-0.0794528	0	0	0	0.105855	-0.0660441	-0.0818109	0.0165806	0.0102974	-0.0330848	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.6435	-0.223384	-0.798477	258	48	2502	49	-0.109337	0.0631882	0.0794528	-0.0530023	-0.213166	-1.0281	-3.35162	0.223384	0.798477	0.109337	-0.0631882	-0.0794528	0	0	0	0.105855	-0.0660441	-0.0818109	0.0165806	0.010821	-0.0330848	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.6535	-0.223384	-0.798477	258	48	2502	49	-0.109337	0.0631882	0.0794528	-0.0540964	-0.212533	-1.02731	-3.35162	0.223384	0.798477	0.109337	-0.0631882	-0.0794528	0	0	0	0.105855	-0.0660441	-0.0818109	0.0167552	0.0106465	-0.0330848	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.6634	-0.223384	-0.798477	258	48	2502	49	-0.109337	0.0631882	0.0794528	-0.0551856	-0.211904	-1.02652	-3.35162	0.223384	0.798477	0.109337	-0.0631882	-0.0794528	0	0	0	0.105855	-0.0660441	-0.0818109	0.0171042	0.00907571	-0.0330848	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.6637	-0.223384	-0.796597	260	48	2502	49	-0.111878	0.0631726	0.079339	-0.0552136	-0.211888	-1.0265	-3.34904	0.223384	0.796597	0.111878	-0.0631726	-0.079339	0	0	0	0.108385	-0.0660441	-0.0818109	0.0171042	0.00907571	-0.0328383	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.6734	-0.223384	-0.796597	260	48	2502	49	-0.111878	0.0631726	0.079339	-0.0563035	-0.211273	-1.02572	-3.34904	0.223384	0.796597	0.111878	-0.0631726	-0.079339	0	0	0	0.108385	-0.0660441	-0.0818109	0.0174533	0.00715585	-0.0328383	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.6834	-0.223384	-0.796597	261	48	2502	49	-0.111878	0.0631726	0.079339	-0.057421	-0.210642	-1.02493	-3.34904	0.223384	0.796597	0.111878	-0.0631726	-0.079339	0	0	0	0.108385	-0.0660441	-0.0818109	0.0179769	0.00558505	-0.0328383	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.6897	-0.226304	-0.790222	241	74	2452	45	-0.0894797	0.0942955	0.260021	-0.057983	-0.210049	-1.0233	-3.34491	0.226304	0.790222	0.0894797	-0.0942955	-0.260021	0	0	0	0.0819387	-0.0953603	-0.26211	0.0179769	0.00558505	-0.0302095	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.6935	-0.226304	-0.790222	241	74	2402	45	-0.0894797	0.0942955	0.260021	-0.0583254	-0.209689	-1.0223	-3.34491	0.226304	0.790222	0.0894797	-0.0942955	-0.260021	0	0	0	0.0819387	-0.0953603	-0.26211	0.0181514	0.00506145	-0.0302095	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.7035	-0.226304	-0.790222	242	74	2394	45	-0.0894797	0.0942955	0.260021	-0.0592148	-0.208751	-1.01972	-3.34491	0.226304	0.790222	0.0894797	-0.0942955	-0.260021	0	0	0	0.0819387	-0.0953603	-0.26211	0.0188496	0.00506145	-0.0302095	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.7135	-0.226304	-0.790222	242	74	2394	45	-0.0894797	0.0942955	0.260021	-0.0601102	-0.207808	-1.01712	-3.34491	0.226304	0.790222	0.0894797	-0.0942955	-0.260021	0	0	0	0.0819387	-0.0953603	-0.26211	0.0198968	0.00575959	-0.0302095	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.7234	-0.226304	-0.790222	242	74	2394	45	-0.0894797	0.0942955	0.260021	-0.0610022	-0.206868	-1.01452	-3.34491	0.226304	0.790222	0.0894797	-0.0942955	-0.260021	0	0	0	0.0819387	-0.0953603	-0.26211	0.0202458	0.00628319	-0.0302095	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.7262	-0.228783	-0.789587	250	24	2444	46	-0.0989695	-0.197264	-0.167909	-0.0612802	-0.207422	-1.015	-3.34309	0.228783	0.789587	0.0989695	0.197264	0.167909	0	0	0	0.108385	0.192949	0.167107	0.0202458	0.00628319	-0.030895	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.7334	-0.228783	-0.789587	250	-26	2494	46	-0.0989695	-0.197264	-0.167909	-0.0619901	-0.208837	-1.0162	-3.34309	0.228783	0.789587	0.0989695	0.197264	0.167909	0	0	0	0.108385	0.192949	0.167107	0.021293	0.00733038	-0.030895	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.7434	-0.228783	-0.789587	250	-76	2544	46	-0.0989695	-0.197264	-0.167909	-0.0629804	-0.210811	-1.01788	-3.34309	0.228783	0.789587	0.0989695	0.197264	0.167909	0	0	0	0.108385	0.192949	0.167107	0.0221657	0.00820305	-0.030895	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.7534	-0.228783	-0.789587	250	-126	2594	46	-0.0989695	-0.197264	-0.167909	-0.0639696	-0.212782	-1.01956	-3.34309	0.228783	0.789587	0.0989695	0.197264	0.167909	0	0	0	0.108385	0.192949	0.167107	0.0228638	0.00907571	-0.030895	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.7562	-0.233359	-0.789587	262	-164	2596	46	-0.112924	-0.197296	-0.0772998	-0.0642837	-0.213331	-1.01977	-3.33868	0.233359	0.789587	0.112924	0.197296	0.0772998	0	0	0	0.120721	0.192949	0.0764849	0.0228638	0.00907571	-0.030895	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.7634	-0.233359	-0.789587	262	-164	2596	46	-0.112924	-0.197296	-0.0772998	-0.0650993	-0.214756	-1.02033	-3.33868	0.233359	0.789587	0.112924	0.197296	0.0772998	0	0	0	0.120721	0.192949	0.0764849	0.0235619	0.00977384	-0.030895	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.7735	-0.233359	-0.789587	262	-164	2596	46	-0.112924	-0.197296	-0.0772998	-0.0662384	-0.216746	-1.02111	-3.33868	0.233359	0.789587	0.112924	0.197296	0.0772998	0	0	0	0.120721	0.192949	0.0764849	0.0237365	0.0102974	-0.030895	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.7835	-0.233359	-0.789587	262	-164	2596	46	-0.112924	-0.197296	-0.0772998	-0.0673691	-0.218722	-1.02189	-3.33868	0.233359	0.789587	0.112924	0.197296	0.0772998	0	0	0	0.120721	0.192949	0.0764849	0.0235619	0.0111701	-0.030895	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.7935	-0.233359	-0.789587	262	-164	2596	46	-0.112924	-0.197296	-0.0772998	-0.0684939	-0.220687	-1.02266	-3.33868	0.233359	0.789587	0.112924	0.197296	0.0772998	0	0	0	0.120721	0.192949	0.0764849	0.0235619	0.0116937	-0.030895	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.7985	-0.240563	-0.789587	262	-165	2596	46	-0.112869	-0.197498	-0.0768619	-0.0690581	-0.221674	-1.02304	-3.33393	0.240563	0.789587	0.112869	0.197498	0.0768619	0	0	0	0.120721	0.192949	0.0764849	0.0235619	0.0116937	-0.030895	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.8034	-0.240563	-0.789587	262	-165	2596	46	-0.112869	-0.197498	-0.0768619	-0.0696151	-0.222649	-1.02342	-3.33393	0.240563	0.789587	0.112869	0.197498	0.0768619	0	0	0	0.120721	0.192949	0.0764849	0.0237365	0.0122173	-0.030895	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.8134	-0.240563	-0.789587	262	-165	2596	46	-0.112869	-0.197498	-0.0768619	-0.0707414	-0.224619	-1.02419	-3.33393	0.240563	0.789587	0.112869	0.197498	0.0768619	0	0	0	0.120721	0.192949	0.0764849	0.0237365	0.0120428	-0.030895	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.8216	-0.245277	-0.776497	277	-115	2546	44	-0.131167	-0.11302	0.19607	-0.0718153	-0.225545	-1.02258	-3.33065	0.245277	0.776497	0.131167	0.11302	-0.19607	0	0	0	0.12991	0.11153	-0.197753	0.0237365	0.0120428	-0.02997	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.8234	-0.245277	-0.776497	277	-95	2496	44	-0.131167	-0.11302	0.19607	-0.0720599	-0.225756	-1.02221	-3.33065	0.245277	0.776497	0.131167	0.11302	-0.19607	0	0	0	0.12991	0.11153	-0.197753	0.0240855	0.0111701	-0.02997	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.8334	-0.245277	-0.776497	277	-95	2446	44	-0.131167	-0.11302	0.19607	-0.0733672	-0.226882	-1.02026	-3.33065	0.245277	0.776497	0.131167	0.11302	-0.19607	0	0	0	0.12991	0.11153	-0.197753	0.0246091	0.00925025	-0.02997	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.8435	-0.245277	-0.776497	277	-95	2432	44	-0.131167	-0.11302	0.19607	-0.0746861	-0.228018	-1.01829	-3.33065	0.245277	0.776497	0.131167	0.11302	-0.19607	0	0	0	0.12991	0.11153	-0.197753	0.0247837	0.00750492	-0.02997	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.8534	-0.245277	-0.776497	277	-95	2432	44	-0.131167	-0.11302	0.19607	-0.0759899	-0.229142	-1.01634	-3.33065	0.245277	0.776497	0.131167	0.11302	-0.19607	0	0	0	0.12991	0.11153	-0.197753	0.0251327	0.00331613	-0.02997	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.8605	-0.247229	-0.772082	233	-85	2432	43	-0.0796271	-0.100763	0.196149	-0.0765506	-0.229851	-1.01496	-3.32765	0.247229	0.772082	0.0796271	0.100763	-0.196149	0	0	0	0.0775852	0.0992093	-0.197753	0.0251327	0.00331613	-0.0289478	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.8635	-0.247229	-0.772082	233	-85	2432	43	-0.0796271	-0.100763	0.196149	-0.0767914	-0.230156	-1.01437	-3.32765	0.247229	0.772082	0.0796271	0.100763	-0.196149	0	0	0	0.0775852	0.0992093	-0.197753	0.0254818	0	-0.0289478	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.8734	-0.247229	-0.772082	233	-85	2432	43	-0.0796271	-0.100763	0.196149	-0.0775838	-0.231159	-1.01241	-3.32765	0.247229	0.772082	0.0796271	0.100763	-0.196149	0	0	0	0.0775852	0.0992093	-0.197753	0.0260054	-0.00314159	-0.0289478	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.8835	-0.247229	-0.772082	233	-85	2432	43	-0.0796271	-0.100763	0.196149	-0.0783822	-0.232169	-1.01045	-3.32765	0.247229	0.772082	0.0796271	0.100763	-0.196149	0	0	0	0.0775852	0.0992093	-0.197753	0.0263545	-0.00471239	-0.0289478	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.8887	-0.251083	-0.772082	264	-87	2482	42	-0.115973	-0.102544	-0.00749036	-0.0789851	-0.232702	-1.01049	-3.32479	0.251083	0.772082	0.115973	0.102544	0.00749036	0	0	0	0.119009	0.0992093	0.00394857	0.0263545	-0.00471239	-0.0286564	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.8935	-0.251083	-0.772082	264	-87	2532	42	-0.115973	-0.102544	-0.00749036	-0.0795478	-0.2332	-1.01052	-3.32479	0.251083	0.772082	0.115973	0.102544	0.00749036	0	0	0	0.119009	0.0992093	0.00394857	0.0268781	-0.00715585	-0.0286564	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.9035	-0.251083	-0.772082	264	-87	2554	42	-0.115973	-0.102544	-0.00749036	-0.0807046	-0.234223	-1.0106	-3.32479	0.251083	0.772082	0.115973	0.102544	0.00749036	0	0	0	0.119009	0.0992093	0.00394857	0.0274017	-0.00890118	-0.0286564	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.9135	-0.251083	-0.772082	264	-87	2554	42	-0.115973	-0.102544	-0.00749036	-0.0818683	-0.235252	-1.01067	-3.32479	0.251083	0.772082	0.115973	0.102544	0.00749036	0	0	0	0.119009	0.0992093	0.00394857	0.0280998	-0.0102974	-0.0286564	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.9235	-0.251083	-0.772082	264	-87	2554	42	-0.115973	-0.102544	-0.00749036	-0.0830223	-0.236272	-1.01075	-3.32479	0.251083	0.772082	0.115973	0.102544	0.00749036	0	0	0	0.119009	0.0992093	0.00394857	0.0282743	-0.010821	-0.0286564	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.9318	-0.257568	-0.772082	226	-88	2554	42	-0.0707109	-0.104138	-0.00707726	-0.08361	-0.237137	-1.01081	-3.32143	0.257568	0.772082	0.0707109	0.104138	0.00707726	0	0	0	0.0737847	0.102152	0.00394857	0.0282743	-0.010821	-0.0284322	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.9334	-0.257568	-0.772082	226	-88	2554	42	-0.0707109	-0.104138	-0.00707726	-0.0837251	-0.237307	-1.01082	-3.32143	0.257568	0.772082	0.0707109	0.104138	0.00707726	0	0	0	0.0737847	0.102152	0.00394857	0.0284489	-0.0115192	-0.0284322	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.9434	-0.257568	-0.772082	226	-88	2554	42	-0.0707109	-0.104138	-0.00707726	-0.0844332	-0.23835	-1.01089	-3.32143	0.257568	0.772082	0.0707109	0.104138	0.00707726	0	0	0	0.0737847	0.102152	0.00394857	0.0282743	-0.0122173	-0.0284322	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.9534	-0.257568	-0.772082	226	-88	2554	42	-0.0707109	-0.104138	-0.00707726	-0.0851406	-0.239392	-1.01096	-3.32143	0.257568	0.772082	0.0707109	0.104138	0.00707726	0	0	0	0.0737847	0.102152	0.00394857	0.0277507	-0.0132645	-0.0284322	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.9553	-0.261972	-0.770896	263	-138	2521	40	-0.114211	-0.23349	0.0473326	-0.0853558	-0.239832	-1.01087	-3.3194	0.261972	0.770896	0.114211	0.23349	-0.0473326	0	0	0	0.119009	0.229714	-0.0535751	0.0277507	-0.0132645	-0.0269835	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.9635	-0.261972	-0.770896	263	-188	2521	40	-0.114211	-0.23349	0.0473326	-0.0862863	-0.241734	-1.01048	-3.3194	0.261972	0.770896	0.114211	0.23349	-0.0473326	0	0	0	0.119009	0.229714	-0.0535751	0.0275762	-0.0137881	-0.0269835	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.9734	-0.261972	-0.770896	263	-194	2521	40	-0.114211	-0.23349	0.0473326	-0.0874262	-0.244064	-1.01001	-3.3194	0.261972	0.770896	0.114211	0.23349	-0.0473326	0	0	0	0.119009	0.229714	-0.0535751	0.0274017	-0.0146608	-0.0269835	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.9834	-0.261972	-0.770896	263	-194	2521	40	-0.114211	-0.23349	0.0473326	-0.0885652	-0.246393	-1.00954	-3.3194	0.261972	0.770896	0.114211	0.23349	-0.0473326	0	0	0	0.119009	0.229714	-0.0535751	0.0274017	-0.0155334	-0.0269835	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.9934	-0.261972	-0.770896	263	-194	2521	40	-0.114211	-0.23349	0.0473326	-0.0897122	-0.248738	-1.00906	-3.3194	0.261972	0.770896	0.114211	0.23349	-0.0473326	0	0	0	0.119009	0.229714	-0.0535751	0.0275762	-0.0162316	-0.0269835	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
37.9936	-0.267746	-0.76547	223	-160	2520	39	-0.0670573	-0.191846	0.0486384	-0.0897228	-0.248768	-1.00906	-3.31598	0.267746	0.76547	0.0670573	0.191846	-0.0486384	0	0	0	0.0706244	0.189233	-0.0535751	0.0275762	-0.0162316	-0.0263983	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
38.0035	-0.267746	-0.76547	223	-160	2520	39	-0.0670573	-0.191846	0.0486384	-0.0903829	-0.250656	-1.00858	-3.31598	0.267746	0.76547	0.0670573	0.191846	-0.0486384	0	0	0	0.0706244	0.189233	-0.0535751	0.0275762	-0.0165806	-0.0263983	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
38.0135	-0.267746	-0.76547	223	-160	2520	39	-0.0670573	-0.191846	0.0486384	-0.0910536	-0.252575	-1.00809	-3.31598	0.267746	0.76547	0.0670573	0.191846	-0.0486384	0	0	0	0.0706244	0.189233	-0.0535751	0.0272271	-0.0172788	-0.0263983	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
38.0234	-0.267746	-0.76547	223	-160	2520	39	-0.0670573	-0.191846	0.0486384	-0.0917225	-0.254489	-1.00761	-3.31598	0.267746	0.76547	0.0670573	0.191846	-0.0486384	0	0	0	0.0706244	0.189233	-0.0535751	0.0268781	-0.0179769	-0.0263983	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
38.0264	-0.274995	-0.76547	273	-200	2560	39	-0.138644	-0.240239	-0.0180247	-0.0921347	-0.255203	-1.00766	-3.31328	0.274995	0.76547	0.138644	0.240239	0.0180247	0	0	0	0.145208	0.236806	0.00997232	0.0268781	-0.0179769	-0.0261669	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
38.0334	-0.274995	-0.76547	284	-200	2560	39	-0.138644	-0.240239	-0.0180247	-0.0931065	-0.256887	-1.00779	-3.31328	0.274995	0.76547	0.138644	0.240239	0.0180247	0	0	0	0.145208	0.236806	0.00997232	0.026529	-0.0188496	-0.0261669	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
38.0434	-0.274995	-0.76547	284	-200	2560	39	-0.138644	-0.240239	-0.0180247	-0.0944946	-0.259292	-1.00797	-3.31328	0.274995	0.76547	0.138644	0.240239	0.0180247	0	0	0	0.145208	0.236806	0.00997232	0.026529	-0.0193732	-0.0261669	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
38.0534	-0.274995	-0.76547	284	-200	2560	39	-0.138644	-0.240239	-0.0180247	-0.0958799	-0.261693	-1.00815	-3.31328	0.274995	0.76547	0.138644	0.240239	0.0180247	0	0	0	0.145208	0.236806	0.00997232	0.0267035	-0.021293	-0.0261669	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
38.0542	-0.274995	-0.76547	234	-160	2559	39	-0.06539	-0.190712	-0.0157866	-0.095928	-0.261833	-1.00816	-3.30944	0.274995	0.76547	0.06539	0.190712	0.0157866	0	0	0	0.0706244	0.189233	0.00997232	0.0267035	-0.021293	-0.0260074	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
38.0634	-0.274995	-0.76547	222	-160	2559	39	-0.06539	-0.190712	-0.0157866	-0.0965351	-0.263604	-1.0083	-3.30944	0.274995	0.76547	0.06539	0.190712	0.0157866	0	0	0	0.0706244	0.189233	0.00997232	0.0272271	-0.0237365	-0.0260074	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
38.0735	-0.274995	-0.76547	222	-160	2559	39	-0.06539	-0.190712	-0.0157866	-0.0971927	-0.265522	-1.00846	-3.30944	0.274995	0.76547	0.06539	0.190712	0.0157866	0	0	0	0.0706244	0.189233	0.00997232	0.0272271	-0.0258309	-0.0260074	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
38.0834	-0.274995	-0.76547	222	-160	2559	39	-0.06539	-0.190712	-0.0157866	-0.0978434	-0.26742	-1.00862	-3.30944	0.274995	0.76547	0.06539	0.190712	0.0157866	0	0	0	0.0706244	0.189233	0.00997232	0.0270526	-0.0267035	-0.0260074	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
38.0917	-0.278389	-0.765797	231	-176	2560	29	-0.0763513	-0.210664	-0.0176731	-0.0984711	-0.269151	-1.00877	-3.3083	0.278389	0.765797	0.0763513	0.210664	0.0176731	0	0	0	0.0808245	0.209497	0.00997232	0.0270526	-0.0267035	-0.0198559	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
38.0935	-0.278389	-0.765797	231	-176	2560	29	-0.0763513	-0.210664	-0.0176731	-0.0986105	-0.269536	-1.0088	-3.3083	0.278389	0.765797	0.0763513	0.210664	0.0176731	0	0	0	0.0808245	0.209497	0.00997232	0.0263545	-0.0280998	-0.0198559	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
38.1035	-0.278389	-0.765797	231	-176	2560	29	-0.0763513	-0.210664	-0.0176731	-0.0993713	-0.271635	-1.00897	-3.3083	0.278389	0.765797	0.0763513	0.210664	0.0176731	0	0	0	0.0808245	0.209497	0.00997232	0.0258309	-0.0289725	-0.0198559	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
38.1134	-0.278389	-0.765797	231	-176	2560	29	-0.0763513	-0.210664	-0.0176731	-0.100132	-0.273734	-1.00915	-3.3083	0.278389	0.765797	0.0763513	0.210664	0.0176731	0	0	0	0.0808245	0.209497	0.00997232	0.0260054	-0.0296706	-0.0198559	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
38.1234	-0.278389	-0.765797	231	-176	2560	29	-0.0763513	-0.210664	-0.0176731	-0.100896	-0.275841	-1.00933	-3.3083	0.278389	0.765797	0.0763513	0.210664	0.0176731	0	0	0	0.0808245	0.209497	0.00997232	0.0261799	-0.0307178	-0.0198559	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
38.1241	-0.278389	-0.762435	238	-184	2510	29	-0.0847732	-0.220459	0.302613	-0.100953	-0.27599	-1.00912	-3.30641	0.278389	0.762435	0.0847732	0.220459	-0.302613	0	0	0	0.0808245	0.209497	-0.311354	0.0261799	-0.0307178	-0.0198559	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
38.1334	-0.278389	-0.762435	238	-184	2460	29	-0.0847732	-0.220459	0.302613	-0.101742	-0.278042	-1.00631	-3.30641	0.278389	0.762435	0.0847732	0.220459	-0.302613	0	0	0	0.0808245	0.209497	-0.311354	0.0268781	-0.0321141	-0.0198559	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
38.1435	-0.278389	-0.762435	238	-184	2410	29	-0.0847732	-0.220459	0.302613	-0.102602	-0.280278	-1.00324	-3.30641	0.278389	0.762435	0.0847732	0.220459	-0.302613	0	0	0	0.0808245	0.209497	-0.311354	0.0267035	-0.0326377	-0.0198559	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
38.1534	-0.278389	-0.762435	238	-184	2368	29	-0.0847732	-0.220459	0.302613	-0.10344	-0.282458	-1.00024	-3.30641	0.278389	0.762435	0.0847732	0.220459	-0.302613	0	0	0	0.0808245	0.209497	-0.311354	0.026529	-0.0328122	-0.0198559	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
38.157	-0.28375	-0.766558	234	-173	2418	28	-0.0792982	-0.206829	-0.134199	-0.103725	-0.283202	-1.00073	-3.3036	0.28375	0.766558	0.0792982	0.206829	0.134199	0	0	0	0.0866805	0.209497	0.125193	0.026529	-0.0328122	-0.0191728	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
38.1634	-0.28375	-0.766558	234	-173	2468	28	-0.0792982	-0.206829	-0.134199	-0.104233	-0.284526	-1.00159	-3.3036	0.28375	0.766558	0.0792982	0.206829	0.134199	0	0	0	0.0866805	0.209497	0.125193	0.0256563	-0.0335103	-0.0191728	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
38.1734	-0.28375	-0.766558	234	-173	2518	28	-0.0792982	-0.206829	-0.134199	-0.105025	-0.286591	-1.00293	-3.3036	0.28375	0.766558	0.0792982	0.206829	0.134199	0	0	0	0.0866805	0.209497	0.125193	0.0249582	-0.0338594	-0.0191728	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
38.1834	-0.28375	-0.766558	234	-173	2568	28	-0.0792982	-0.206829	-0.134199	-0.105819	-0.288663	-1.00427	-3.3036	0.28375	0.766558	0.0792982	0.206829	0.134199	0	0	0	0.0866805	0.209497	0.125193	0.0246091	-0.0345575	-0.0191728	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
38.1879	-0.290965	-0.762435	241	-223	2518	22	-0.0874174	-0.384323	0.248729	-0.106213	-0.290394	-1.00315	-3.29636	0.290965	0.762435	0.0874174	0.384323	-0.248729	0	0	0	0.0866805	0.374218	-0.263931	0.0246091	-0.0345575	-0.0152936	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
38.1935	-0.290965	-0.762435	241	-273	2468	22	-0.0874174	-0.384323	0.248729	-0.106698	-0.292529	-1.00177	-3.29636	0.290965	0.762435	0.0874174	0.384323	-0.248729	0	0	0	0.0866805	0.374218	-0.263931	0.0246091	-0.0347321	-0.0152936	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
38.2035	-0.290965	-0.762435	241	-319	2418	22	-0.0874174	-0.384323	0.248729	-0.107575	-0.296383	-0.999274	-3.29636	0.290965	0.762435	0.0874174	0.384323	-0.248729	0	0	0	0.0866805	0.374218	-0.263931	0.0244346	-0.0350811	-0.0152936	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
38.2134	-0.290965	-0.762435	241	-319	2400	22	-0.0874174	-0.384323	0.248729	-0.108441	-0.30019	-0.996811	-3.29636	0.290965	0.762435	0.0874174	0.384323	-0.248729	0	0	0	0.0866805	0.374218	-0.263931	0.0246091	-0.0354302	-0.0152936	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
38.2222	-0.295312	-0.766184	204	-269	2450	20	-0.0444354	-0.063243	-0.128646	-0.108831	-0.300745	-0.997941	-3.29631	0.295312	0.766184	0.0444354	0.063243	0.128646	0	0	0	0.0484347	0.0671169	0.125193	0.0246091	-0.0354302	-0.0134088	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
38.2235	-0.295312	-0.766184	204	-219	2500	20	-0.0444354	-0.063243	-0.128646	-0.108886	-0.300824	-0.998101	-3.29631	0.295312	0.766184	0.0444354	0.063243	0.128646	0	0	0	0.0484347	0.0671169	0.125193	0.0246091	-0.0361283	-0.0134088	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
