time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dx	dy	dz	dxd	dyd	dzd	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
1.91169	0	0	0	0	0	0	0	0	0	0	0	0	-3.26246	-0.314891	0.23103	-0.15197	0.174167	-0.897584	0	0	0	-0.105418	0.0232129	-0.038892	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.91214	0	0	0	0	0	0	0	0	0	0	0	0	-3.26246	-0.314891	0.23103	-0.15197	0.174167	-0.897584	0	0	0	-0.105592	0.0232129	-0.038892	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.92212	0	0	0	0	0	0	0	0	0	0	0	0	-3.26246	-0.314891	0.23103	-0.15197	0.174167	-0.897584	0	0	0	-0.105941	0.0230383	-0.038892	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.93213	0	0	0	0	0	0	0	0	0	0	0	0	-3.26246	-0.314891	0.23103	-0.15197	0.174167	-0.897584	0	0	0	-0.106116	0.0230383	-0.038892	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.9357	0	0	0	0	0	0	0	0	0	0	0	0	-3.26024	-0.314891	0.211527	0.221275	0.013365	-0.174777	0	0	0	-0.106116	0.0230383	-0.038892	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.94214	0	0	0	0	0	0	0	0	0	0	0	0	-3.26024	-0.314891	0.211527	0.221275	0.013365	-0.174777	0	0	0	-0.106291	0.0230383	-0.038892	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.95229	0	0	0	0	0	0	0	0	0	0	0	0	-3.26024	-0.314891	0.211527	0.221275	0.013365	-0.174777	0	0	0	-0.106291	0.0230383	-0.038892	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.96214	0	0	0	0	0	0	0	0	0	0	0	0	-3.26024	-0.314891	0.211527	0.221275	0.013365	-0.174777	0	0	0	-0.106291	0.0230383	-0.038892	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.97211	0	0	0	0	0	0	0	0	0	0	0	0	-3.26024	-0.314891	0.211527	0.221275	0.013365	-0.174777	0	0	0	-0.10664	0.0232129	-0.038892	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.97534	0	0	0	0	0	0	0	0	0	0	0	0	-3.25624	-0.311854	0.207925	-0.0494168	0.0844816	-0.233507	0	0	0	-0.10664	0.0232129	-0.0394946	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.98212	0	0	0	0	0	0	0	0	0	0	0	0	-3.25624	-0.311854	0.207925	-0.0494168	0.0844816	-0.233507	0	0	0	-0.106989	0.0232129	-0.0394946	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.99217	0	0	0	0	0	0	0	0	0	0	0	0	-3.25624	-0.311854	0.207925	-0.0494168	0.0844816	-0.233507	0	0	0	-0.107338	0.0232129	-0.0394946	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
2.00212	0	0	0	0	0	0	0	0	0	0	0	0	-3.25624	-0.311854	0.207925	-0.0494168	0.0844816	-0.233507	0	0	0	-0.107687	0.0232129	-0.0394946	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
2.00357	0	0	0	0	0	0	0	0	0	0	0	0	-3.25624	-0.311854	0.203568	-0.040478	0.086454	-0.14855	0	0	0	-0.107687	0.0232129	-0.0394946	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
2.01213	0	0	0	0	0	0	0	0	0	0	0	0	-3.25624	-0.311854	0.203568	-0.040478	0.086454	-0.14855	0	0	0	-0.10821	0.0230383	-0.0394946	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
2.02216	0	0	0	0	0	0	0	0	0	0	0	0	-3.25624	-0.311854	0.203568	-0.040478	0.086454	-0.14855	0	0	0	-0.108385	0.0230383	-0.0394946	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
2.03215	0	0	0	0	0	0	0	0	0	0	0	0	-3.25624	-0.311854	0.203568	-0.040478	0.086454	-0.14855	0	0	0	-0.108909	0.0228638	-0.0394946	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
2.03627	0	0	0	0	0	0	0	0	0	0	0	0	-3.25723	-0.304864	0.203568	-0.019313	0.0933355	0.177425	0	0	0	-0.108909	0.0228638	-0.0412673	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
2.04216	0	0	0	0	0	0	0	0	0	0	0	0	-3.25723	-0.304864	0.203568	-0.019313	0.0933355	0.177425	0	0	0	-0.109607	0.0226893	-0.0412673	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
2.05217	0	0	0	0	0	0	0	0	0	0	0	0	-3.25723	-0.304864	0.203568	-0.019313	0.0933355	0.177425	0	0	0	-0.109956	0.0225147	-0.0412673	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
