time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	xk	yk	zk	dx	dy	dz	dxd	dyd	dzd	dxk	dyk	dzk	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
35.6642	-2.08614	-0.504296	-144	-103	2581	59	0.31426	-0.103026	-0.0356673	4.41298	-0.123727	-0.270124	-1.05741	-0.669398	0.495844	-1.07103	-0.651881	0.504296	-0.263972	0.132833	0.14027	-0.11426	0.103026	0.0356673	0.2	0	0	-0.275587	0.0328122	-0.0395548	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.6743	-2.08589	-0.503551	-134	-94	2579	59	0.304076	-0.0945453	-0.0313577	4.41606	-0.124684	-0.270441	-1.05741	-0.669398	0.495844	-1.07104	-0.651631	0.503551	-0.21997	0.129115	0.204802	-0.104076	0.0945453	0.0313577	0.2	0	0	-0.279078	0.0329867	-0.0395548	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.6842	-2.08736	-0.503016	-119	-85	2577	59	0.289773	-0.0859523	-0.0266528	4.41892	-0.125532	-0.270704	-1.05741	-0.669398	0.495844	-1.07054	-0.651671	0.503016	-0.159424	0.128794	0.254946	-0.0897732	0.0859523	0.0266528	0.2	0	0	-0.280474	0.0329867	-0.0395548	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.6867	-2.07371	-0.501397	-151	-80	2578	62	0.321883	-0.0805194	-0.0289952	4.41973	-0.125735	-0.270777	-1.07122	-0.661881	0.492823	-1.07495	-0.650492	0.501397	-0.385207	0.18649	0.020354	-0.121883	0.0805194	0.0289952	0.2	0	0	-0.280474	0.0329867	-0.0413486	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.6943	-2.0622	-0.500103	-167	-74	2578	62	0.33788	-0.0747467	-0.0304005	4.42229	-0.126301	-0.271007	-1.07122	-0.661881	0.492823	-1.07873	-0.649661	0.500103	-0.37141	0.174563	0.123125	-0.13788	0.0747467	0.0304005	0.2	0	0	-0.282045	0.0329867	-0.0413486	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.7042	-2.05356	-0.499158	-174	-68	2579	62	0.344123	-0.0683621	-0.0311786	4.42572	-0.126983	-0.271318	-1.07122	-0.661881	0.492823	-1.08161	-0.649136	0.499158	-0.328898	0.166357	0.21847	-0.144123	0.0683621	0.0311786	0.2	0	0	-0.282918	0.0329867	-0.0413486	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.7142	-2.04804	-0.498543	-169	-63	2578	62	0.339496	-0.0631867	-0.0304517	4.42909	-0.12761	-0.271621	-1.07122	-0.661881	0.492823	-1.08347	-0.648874	0.498543	-0.261009	0.162548	0.298379	-0.139496	0.0631867	0.0304517	0.2	0	0	-0.283441	0.0329867	-0.0413486	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.7166	-2.03049	-0.496609	-197	-60	2579	64	0.367564	-0.0605622	-0.0314966	4.42999	-0.127758	-0.271697	-1.0848	-0.654781	0.488845	-1.08924	-0.647473	0.496609	-0.441662	0.199168	-0.00474461	-0.167564	0.0605622	0.0314966	0.2	0	0	-0.283441	0.0329867	-0.0430145	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.7242	-2.01611	-0.495087	-211	-57	2580	64	0.381652	-0.0578542	-0.0325798	4.43289	-0.128198	-0.271945	-1.0848	-0.654781	0.488845	-1.094	-0.64639	0.495087	-0.433154	0.183918	0.115358	-0.181652	0.0578542	0.0325798	0.2	0	0	-0.283791	0.0331613	-0.0430145	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.7343	-2.00534	-0.494002	-214	-55	2580	64	0.384152	-0.0552266	-0.0328328	4.43677	-0.128756	-0.272277	-1.0848	-0.654781	0.488845	-1.09758	-0.645588	0.494002	-0.390655	0.172838	0.228631	-0.184152	0.0552266	0.0328328	0.2	0	0	-0.28414	0.0333358	-0.0430145	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.7442	-1.99838	-0.493329	-205	-52	2579	64	0.375322	-0.0529899	-0.0319938	4.44049	-0.129282	-0.272594	-1.0848	-0.654781	0.488845	-1.09988	-0.645021	0.493329	-0.317454	0.166717	0.325859	-0.175322	0.0529899	0.0319938	0.2	0	0	-0.284838	0.0329867	-0.0430145	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.7518	-1.975	-0.49082	-233	-53	2579	67	0.40355	-0.0531489	-0.0322437	4.44357	-0.129687	-0.27284	-1.1058	-0.645154	0.48186	-1.10758	-0.642893	0.49082	-0.445251	0.197964	-0.0149161	-0.20355	0.0531489	0.0322437	0.2	0	0	-0.284838	0.0329867	-0.0450587	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.7542	-1.95629	-0.488803	-246	-52	2580	67	0.416181	-0.052757	-0.0326935	4.44455	-0.129811	-0.272917	-1.1058	-0.645154	0.48186	-1.11375	-0.641131	0.488803	-0.439527	0.181375	0.107609	-0.216181	0.052757	0.0326935	0.2	0	0	-0.28571	0.0331613	-0.0450587	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.7642	-1.94236	-0.487303	-246	-51	2579	67	0.416024	-0.0517406	-0.0319794	4.4487	-0.130327	-0.273236	-1.1058	-0.645154	0.48186	-1.11833	-0.639705	0.487303	-0.398712	0.168911	0.223962	-0.216024	0.0517406	0.0319794	0.2	0	0	-0.286059	0.0331613	-0.0450587	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.7742	-1.93315	-0.486289	-233	-50	2578	67	0.403599	-0.0504499	-0.0303361	4.45276	-0.130834	-0.273541	-1.1058	-0.645154	0.48186	-1.1213	-0.638577	0.486289	-0.325706	0.161806	0.324646	-0.203599	0.0504499	0.0303361	0.2	0	0	-0.28763	0.0336849	-0.0450587	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.7842	-1.92854	-0.485706	-210	-48	2577	67	0.380201	-0.0489667	-0.0272503	4.45654	-0.131322	-0.273812	-1.1058	-0.645154	0.48186	-1.1227	-0.637705	0.485706	-0.226193	0.160773	0.400811	-0.180201	0.0489667	0.0272503	0.2	0	0	-0.289376	0.0342085	-0.0450587	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.7864	-1.91181	-0.483402	-229	-49	2576	69	0.399331	-0.0491031	-0.0255975	4.45742	-0.13143	-0.273868	-1.12036	-0.638692	0.477167	-1.12819	-0.635832	0.483402	-0.467239	0.187933	-0.0500692	-0.199331	0.0491031	0.0255975	0.2	0	0	-0.289376	0.0342085	-0.0460735	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.7943	-1.89816	-0.481593	-236	-48	2576	69	0.40666	-0.0485441	-0.0257331	4.46065	-0.131815	-0.274073	-1.12036	-0.638692	0.477167	-1.13269	-0.6343	0.481593	-0.469751	0.169189	0.0827462	-0.20666	0.0485441	0.0257331	0.2	0	0	-0.291295	0.0347321	-0.0460735	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.8042	-1.88796	-0.480314	-234	-47	2576	69	0.404993	-0.0473336	-0.0256915	4.46465	-0.132283	-0.274327	-1.12036	-0.638692	0.477167	-1.13604	-0.63308	0.480314	-0.432957	0.154885	0.211416	-0.204993	0.0473336	0.0256915	0.2	0	0	-0.292343	0.0350811	-0.0460735	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.8142	-1.88142	-0.479537	-223	-45	2576	69	0.393277	-0.0451978	-0.0253232	4.46859	-0.132735	-0.27458	-1.12036	-0.638692	0.477167	-1.13814	-0.632137	0.479537	-0.359359	0.146494	0.324867	-0.193277	0.0451978	0.0253232	0.2	0	0	-0.294437	0.0357792	-0.0460735	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.818	-1.86473	-0.477075	-235	-46	2574	70	0.40573	-0.0463981	-0.022262	4.47013	-0.132912	-0.274665	-1.13507	-0.631465	0.471122	-1.14361	-0.630057	0.477075	-0.467605	0.187576	-0.0479414	-0.20573	0.0463981	0.022262	0.2	0	0	-0.294437	0.0357792	-0.0469102	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.8242	-1.85136	-0.47515	-241	-46	2574	70	0.411161	-0.0462633	-0.0222329	4.47268	-0.133199	-0.274803	-1.13507	-0.631465	0.471122	-1.14801	-0.628332	0.47515	-0.46911	0.168704	0.0872525	-0.211161	0.0462633	0.0222329	0.2	0	0	-0.296706	0.0361283	-0.0469102	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.8342	-1.84144	-0.473788	-237	-45	2575	70	0.407737	-0.0451678	-0.022635	4.47676	-0.133651	-0.275029	-1.13507	-0.631465	0.471122	-1.15124	-0.62694	0.473788	-0.429589	0.154588	0.218389	-0.207737	0.0451678	0.022635	0.2	0	0	-0.299324	0.0364774	-0.0469102	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.8442	-1.83519	-0.472962	-224	-43	2574	70	0.394636	-0.0438549	-0.0220746	4.48068	-0.134086	-0.275248	-1.13507	-0.631465	0.471122	-1.15321	-0.625845	0.472962	-0.352094	0.146505	0.332722	-0.194636	0.0438549	0.0220746	0.2	0	0	-0.30072	0.0364774	-0.0469102	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.8508	-1.81602	-0.470356	-249	-45	2575	70	0.419935	-0.0456168	-0.0229032	4.48346	-0.134389	-0.2754	-1.15125	-0.624148	0.464804	-1.15962	-0.623548	0.470356	-0.556896	0.205437	-0.0437246	-0.219935	0.0456168	0.0229032	0.2	0	0	-0.30072	0.0364774	-0.0469102	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.8542	-1.8002	-0.468372	-262	-46	2576	70	0.432131	-0.04629	-0.0255031	4.48493	-0.134546	-0.275487	-1.15125	-0.624148	0.464804	-1.16492	-0.62163	0.468372	-0.553207	0.183568	0.120474	-0.232131	0.04629	0.0255031	0.2	0	0	-0.302815	0.0361283	-0.0469102	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.8643	-1.78828	-0.467037	-262	-46	2577	70	0.432506	-0.0463366	-0.0275223	4.48929	-0.135013	-0.275764	-1.15125	-0.624148	0.464804	-1.1689	-0.620061	0.467037	-0.4994	0.167494	0.277117	-0.232506	0.0463366	0.0275223	0.2	0	0	-0.304036	0.0359538	-0.0469102	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.8743	-1.78064	-0.46631	-249	-46	2577	70	0.419616	-0.0460399	-0.027713	4.49349	-0.135474	-0.276042	-1.15125	-0.624148	0.464804	-1.17137	-0.618798	0.46631	-0.400359	0.158761	0.4108	-0.219616	0.0460399	0.027713	0.2	0	0	-0.304385	0.0359538	-0.0469102	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.8842	-1.77752	-0.466103	-222	-46	2576	70	0.392966	-0.0462854	-0.0254089	4.49738	-0.135932	-0.276293	-1.15125	-0.624148	0.464804	-1.17223	-0.617794	0.466103	-0.265607	0.158285	0.508574	-0.192966	0.0462854	0.0254089	0.2	0	0	-0.304211	0.0361283	-0.0469102	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.8849	-1.75339	-0.462695	-265	-48	2577	69	0.435004	-0.0486878	-0.0282265	4.4977	-0.135968	-0.276314	-1.17537	-0.613742	0.452992	-1.18049	-0.615054	0.462695	-0.61334	0.203386	-0.0437059	-0.235004	0.0486878	0.0282265	0.2	0	0	-0.304211	0.0361283	-0.0461482	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.8942	-1.73326	-0.460007	-285	-49	2579	69	0.455076	-0.0497622	-0.0306173	4.50192	-0.136429	-0.276598	-1.17537	-0.613742	0.452992	-1.18741	-0.612744	0.460007	-0.606624	0.180006	0.138088	-0.255076	0.0497622	0.0306173	0.2	0	0	-0.304036	0.0363028	-0.0461482	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.9042	-1.71794	-0.458074	-288	-49	2579	69	0.458342	-0.0498686	-0.0317585	4.5065	-0.136927	-0.276915	-1.17537	-0.613742	0.452992	-1.19265	-0.610833	0.458074	-0.544768	0.163348	0.30985	-0.258342	0.0498686	0.0317585	0.2	0	0	-0.304036	0.0368264	-0.0461482	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.9125	-1.68853	-0.454099	-334	-53	2581	69	0.504083	-0.0535233	-0.0348157	4.51068	-0.137371	-0.277204	-1.19464	-0.605979	0.445535	-1.20292	-0.60757	0.454099	-0.824136	0.278876	-0.129863	-0.304083	0.0535233	0.0348157	0.2	0	0	-0.304036	0.0368264	-0.0461482	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.9142	-1.66378	-0.451038	-361	-55	2583	69	0.531302	-0.0551743	-0.0395739	4.51162	-0.137469	-0.277274	-1.19464	-0.605979	0.445535	-1.21163	-0.604814	0.451038	-0.836631	0.245098	0.117524	-0.331302	0.0551743	0.0395739	0.2	0	0	-0.304211	0.0371755	-0.0461482	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.9242	-1.64451	-0.448939	-369	-55	2585	69	0.539347	-0.0553486	-0.0433524	4.51702	-0.138023	-0.277708	-1.19464	-0.605979	0.445535	-1.21841	-0.602535	0.448939	-0.772887	0.219951	0.357916	-0.339347	0.0553486	0.0433524	0.2	0	0	-0.304385	0.0378736	-0.0461482	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.9343	-1.63137	-0.447751	-357	-54	2586	69	0.527163	-0.0547501	-0.0451521	4.5223	-0.138571	-0.27816	-1.19464	-0.605979	0.445535	-1.22296	-0.600688	0.447751	-0.638782	0.206043	0.568629	-0.327163	0.0547501	0.0451521	0.2	0	0	-0.304734	0.0383972	-0.0461482	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.9442	-1.62479	-0.447364	-324	-54	2585	69	0.494912	-0.0540865	-0.0437103	4.5272	-0.139107	-0.278593	-1.19464	-0.605979	0.445535	-1.22508	-0.59921	0.447364	-0.447287	0.204759	0.729276	-0.294912	0.0540865	0.0437103	0.2	0	0	-0.30456	0.0387463	-0.0461482	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.9476	-1.55394	-0.439935	-374	-64	2591	72	0.598456	-0.0648853	-0.0548032	4.52928	-0.139332	-0.278783	-1.2825	-0.567472	0.412759	-1.25073	-0.591496	0.439935	-0.619604	0.197373	-0.0626173	-0.398456	0.0648853	0.0548032	0.2	0	0	-0.30456	0.0387463	-0.0486272	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.9542	-1.49794	-0.43364	-424	-73	2592	72	0.64748	-0.0737584	-0.0581725	4.53354	-0.139818	-0.279166	-1.2825	-0.567472	0.412759	-1.27121	-0.584736	0.43364	-0.618365	0.171875	0.121942	-0.44748	0.0737584	0.0581725	0.2	0	0	-0.304211	0.0387463	-0.0486272	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.9643	-1.45572	-0.428515	-474	-80	2591	72	0.658452	-0.0801141	-0.0553114	4.54016	-0.140623	-0.279722	-1.2825	-0.567472	0.412759	-1.28667	-0.578883	0.428515	-0.561089	0.153252	0.297453	-0.458452	0.0801141	0.0553114	0.2	0	0	-0.302989	0.0387463	-0.0486272	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.9742	-1.42584	-0.424496	-468	-85	2587	72	0.638151	-0.0851172	-0.0475766	4.54647	-0.141465	-0.280193	-1.2825	-0.567472	0.412759	-1.29748	-0.573872	0.424496	-0.453967	0.143002	0.447493	-0.438151	0.0851172	0.0475766	0.2	0	0	-0.301418	0.0382227	-0.0486272	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.9833	-1.39027	-0.418364	-483	-91	2583	72	0.653759	-0.0918941	-0.0388814	4.55243	-0.142303	-0.280548	-1.29918	-0.559605	0.404382	-1.31051	-0.567952	0.418364	-0.763627	0.236424	-0.0998152	-0.453759	0.0918941	0.0388814	0.2	0	0	-0.301418	0.0382227	-0.0486272	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.9842	-1.36289	-0.41342	-480	-96	2580	72	0.650341	-0.0961267	-0.032699	4.55304	-0.142393	-0.280578	-1.29918	-0.559605	0.404382	-1.32052	-0.562924	0.41342	-0.769062	0.20393	0.126263	-0.450341	0.0961267	0.032699	0.2	0	0	-0.300546	0.0376991	-0.0486272	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
35.9942	-1.34321	-0.409685	-460	-97	2577	72	0.630593	-0.0979735	-0.0273422	4.55932	-0.143368	-0.28085	-1.29918	-0.559605	0.404382	-1.32759	-0.558718	0.409685	-0.705871	0.17935	0.344333	-0.430593	0.0979735	0.0273422	0.2	0	0	-0.300371	0.0375246	-0.0486272	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
36.0043	-1.33083	-0.407079	-423	-98	2574	72	0.593603	-0.0987413	-0.0216544	4.5653	-0.144364	-0.281069	-1.29918	-0.559605	0.404382	-1.33183	-0.555256	0.407079	-0.579729	0.164809	0.534545	-0.393603	0.0987413	0.0216544	0.2	0	0	-0.30072	0.0371755	-0.0486272	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
36.0142	-1.32538	-0.405472	-373	-98	2571	72	0.541333	-0.098731	-0.0146785	4.57067	-0.145342	-0.281214	-1.29918	-0.559605	0.404382	-1.33331	-0.55244	0.405472	-0.402134	0.161903	0.679015	-0.341333	0.098731	0.0146785	0.2	0	0	-0.301069	0.03735	-0.0486272	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
36.0174	-1.30751	-0.400763	-357	-100	2564	72	0.527663	-0.100412	-0.00141329	4.57237	-0.145666	-0.281219	-1.32377	-0.549839	0.39321	-1.33976	-0.548372	0.400763	-0.533231	0.197109	-0.09127	-0.327663	0.100412	0.00141329	0.2	0	0	-0.301069	0.03735	-0.0485801	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
36.0242	-1.29424	-0.396971	-344	-99	2561	72	0.514071	-0.0998332	0.00462252	4.57589	-0.146349	-0.281187	-1.32377	-0.549839	0.39321	-1.34449	-0.545026	0.396971	-0.544813	0.173646	0.0674007	-0.314071	0.0998332	-0.00462252	0.2	0	0	-0.301593	0.0376991	-0.0485801	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
36.0342	-1.28507	-0.394118	-324	-97	2559	72	0.494864	-0.0975682	0.00820979	4.5808	-0.147318	-0.281105	-1.32377	-0.549839	0.39321	-1.34767	-0.542333	0.394118	-0.50752	0.155503	0.223068	-0.294864	0.0975682	-0.00820979	0.2	0	0	-0.302116	0.0376991	-0.0485801	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
36.0441	-1.27983	-0.392142	-297	-93	2558	72	0.467968	-0.0939314	0.0105083	4.58547	-0.148255	-0.281	-1.32377	-0.549839	0.39321	-1.34931	-0.540224	0.392142	-0.424224	0.144276	0.361573	-0.267968	0.0939314	-0.0105083	0.2	0	0	-0.303687	0.03735	-0.0485801	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
36.0455	-1.26363	-0.388324	-322	-91	2559	72	0.492678	-0.09196	0.00873205	4.58617	-0.148385	-0.280988	-1.33853	-0.544753	0.386564	-1.35555	-0.537428	0.388324	-0.763818	0.236616	-0.0978829	-0.292678	0.09196	-0.00873205	0.2	0	0	-0.303687	0.03735	-0.0485689	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
36.0542	-1.24991	-0.385492	-334	-87	2562	72	0.504937	-0.0876573	0.00307187	4.59054	-0.149144	-0.280962	-1.33853	-0.544753	0.386564	-1.36091	-0.535228	0.385492	-0.767924	0.204294	0.132451	-0.304937	0.0876573	-0.00307187	0.2	0	0	-0.305956	0.037001	-0.0485689	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
36.0642	-1.23954	-0.383667	-333	-82	2565	72	0.503958	-0.0827184	-0.00300098	4.5956	-0.149975	-0.280992	-1.33853	-0.544753	0.386564	-1.36498	-0.533576	0.383667	-0.700267	0.179787	0.355371	-0.303958	0.0827184	0.00300098	0.2	0	0	-0.307876	0.0363028	-0.0485689	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
36.0742	-1.23321	-0.382778	-317	-77	2567	72	0.48754	-0.0777506	-0.007604	4.60044	-0.150746	-0.281067	-1.33853	-0.544753	0.386564	-1.36742	-0.532393	0.382778	-0.566795	0.165385	0.548067	-0.28754	0.0777506	0.007604	0.2	0	0	-0.308574	0.0359538	-0.0485689	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
36.0841	-1.23143	-0.382699	-284	-73	2568	72	0.454845	-0.0732682	-0.00957879	4.60497	-0.151477	-0.281163	-1.33853	-0.544753	0.386564	-1.36798	-0.531595	0.382699	-0.380224	0.162267	0.691437	-0.254845	0.0732682	0.00957879	0.2	0	0	-0.309098	0.0354302	-0.0485689	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
36.0858	-1.15033	-0.373297	-334	-84	2581	72	0.614245	-0.0842282	-0.0356542	4.606	-0.151618	-0.281222	-1.45677	-0.494671	0.339829	-1.40169	-0.522549	0.373297	-0.611878	0.181992	-0.0630586	-0.414245	0.0842282	0.0356542	0.2	0	0	-0.309098	0.0354302	-0.0485689	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
36.0942	-1.08621	-0.365278	-384	-92	2587	72	0.694796	-0.0926003	-0.0468426	4.61181	-0.152392	-0.281614	-1.45677	-0.494671	0.339829	-1.42892	-0.514635	0.365278	-0.609948	0.156353	0.12251	-0.494796	0.0926003	0.0468426	0.2	0	0	-0.307876	0.0342085	-0.0485689	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
36.1042	-1.03772	-0.358666	-434	-99	2587	72	0.721801	-0.0990732	-0.0475709	4.61901	-0.15338	-0.282088	-1.45677	-0.494671	0.339829	-1.44977	-0.507799	0.358666	-0.551115	0.136685	0.298464	-0.521801	0.0990732	0.0475709	0.2	0	0	-0.30648	0.0336849	-0.0485689	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
36.1117	-0.987154	-0.350547	-484	-107	2585	74	0.757905	-0.107082	-0.0439579	4.62475	-0.154191	-0.282421	-1.47918	-0.486155	0.330158	-1.47188	-0.500202	0.350547	-0.708524	0.226968	-0.0352068	-0.557905	0.107082	0.0439579	0.2	0	0	-0.30648	0.0336849	-0.049466	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
36.1142	-0.949171	-0.343887	-534	-112	2582	74	0.761211	-0.112603	-0.0374464	4.62665	-0.154473	-0.282515	-1.47918	-0.486155	0.330158	-1.48861	-0.493702	0.343887	-0.69648	0.197508	0.175115	-0.561211	0.112603	0.0374464	0.2	0	0	-0.303862	0.0328122	-0.049466	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
36.1242	-0.922122	-0.338657	-565	-116	2578	74	0.735771	-0.116214	-0.0284504	4.63401	-0.155635	-0.282799	-1.47918	-0.486155	0.330158	-1.50047	-0.488218	0.338657	-0.62154	0.174905	0.37129	-0.535771	0.116214	0.0284504	0.2	0	0	-0.301593	0.0322886	-0.049466	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
36.1343	-0.904662	-0.334744	-516	-117	2572	74	0.686426	-0.117966	-0.0176797	4.6409	-0.156818	-0.282977	-1.47918	-0.486155	0.330158	-1.50793	-0.483652	0.334744	-0.491674	0.161057	0.535795	-0.486426	0.117966	0.0176797	0.2	0	0	-0.299848	0.031765	-0.049466	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
36.1442	-0.895585	-0.331987	-466	-118	2566	74	0.61907	-0.118154	-0.00573197	4.64703	-0.157989	-0.283033	-1.47918	-0.486155	0.330158	-1.51145	-0.479904	0.331987	-0.319085	0.157296	0.654372	-0.41907	0.118154	0.00573197	0.2	0	0	-0.298975	0.0315905	-0.049466	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
36.1488	-0.880101	-0.327357	-429	-117	2561	76	0.599638	-0.117731	0.00535501	4.64981	-0.158536	-0.283009	-1.49614	-0.479404	0.324733	-1.51809	-0.475597	0.327357	-0.602689	0.181701	-0.0392796	-0.399638	0.117731	-0.00535501	0.2	0	0	-0.298975	0.0315905	-0.0507973	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
36.1542	-0.869086	-0.323779	-403	-115	2557	76	0.573471	-0.1158	0.0116593	4.65291	-0.15916	-0.282946	-1.49614	-0.479404	0.324733	-1.52274	-0.472111	0.323779	-0.595769	0.155266	0.136904	-0.373471	0.1158	-0.0116593	0.2	0	0	-0.297753	0.0315905	-0.0507973	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
36.1642	-0.862175	-0.321245	-371	-112	2556	76	0.541692	-0.112198	0.0154936	4.6583	-0.160277	-0.282792	-1.49614	-0.479404	0.324733	-1.52552	-0.469364	0.321245	-0.536675	0.1345	0.302789	-0.341692	0.112198	-0.0154936	0.2	0	0	-0.296182	0.031765	-0.0507973	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
36.1742	-0.859102	-0.319662	-332	-107	2554	76	0.50247	-0.107328	0.0181218	4.66335	-0.161355	-0.282609	-1.49614	-0.479404	0.324733	-1.52652	-0.467269	0.319662	-0.431271	0.121392	0.443915	-0.30247	0.107328	-0.0181218	0.2	0	0	-0.295135	0.0321141	-0.0507973	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
