time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dxr	dyr	dzr	dxrT	dyrT	dzrT	dxr3	dyr3	dzr3	dxr4	dyr4	dzr4	dxr5	dyr5	dzr5	dxd	dyd	dzd	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
1.85285	0	0	0	0	0	0	0	0	0	0	0	0	-4.1915	0.142979	0.271643	0.34927	0.311537	-0.996919	-0.0481217	-0.03	0.14	0.379628	-0.254076	0	-140.448	8.42221	0	210.404	-11.2552	0	0	0	0	-0.122173	-0.0858702	0.177388	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.8628	0	0	0	0	0	0	0	0	0	0	0	0	-4.1915	0.142979	0.271643	0.34927	0.311537	-0.996919	-0.0481217	-0.03	0.14	0.379628	-0.254076	0	-140.448	8.42221	0	210.404	-11.2552	0	0	0	0	-0.120602	-0.0865683	0.177388	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.87279	0	0	0	0	0	0	0	0	0	0	0	0	-4.1915	0.142979	0.271643	0.34927	0.311537	-0.996919	-0.0481217	-0.03	0.14	0.379628	-0.254076	0	-140.448	8.42221	0	210.404	-11.2552	0	0	0	0	-0.119904	-0.0867429	0.177388	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.87407	0	0	0	0	0	0	0	0	0	0	0	0	-4.19082	0.154109	0.271643	0.236767	0.548912	-0.996919	-0.0381217	-0.02	0.13	0.302008	-0.190682	0	-133.609	11.1985	0	202.059	-17.1244	0	0	0	0	-0.119904	-0.0867429	0.16956	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.8828	0	0	0	0	0	0	0	0	0	0	0	0	-4.19082	0.154109	0.271643	0.236767	0.548912	-0.996919	-0.0381217	-0.02	0.13	0.302008	-0.190682	0	-133.609	11.1985	0	202.059	-17.1244	0	0	0	0	-0.118508	-0.0870919	0.16956	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.893	0	0	0	0	0	0	0	0	0	0	0	0	-4.19082	0.154109	0.271643	0.236767	0.548912	-0.996919	-0.0381217	-0.02	0.13	0.302008	-0.190682	0	-133.609	11.1985	0	202.059	-17.1244	0	0	0	0	-0.117112	-0.0877901	0.16956	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.90283	0	0	0	0	0	0	0	0	0	0	0	0	-4.19082	0.154109	0.271643	0.236767	0.548912	-0.996919	-0.0381217	-0.02	0.13	0.302008	-0.190682	0	-133.609	11.1985	0	202.059	-17.1244	0	0	0	0	-0.11589	-0.0886627	0.16956	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.90895	0	0	0	0	0	0	0	0	0	0	0	0	-4.19082	0.154109	0.291941	-0.229724	0.311537	1.2353	-0.0481217	-0.01	0.14	0.00976246	0.289934	0	-781.958	51.141	0	498.151	-32.5232	0	0	0	0	-0.11589	-0.0886627	0.177388	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.9128	0	0	0	0	0	0	0	0	0	0	0	0	-4.19082	0.154109	0.291941	-0.229724	0.311537	1.2353	-0.0481217	-0.01	0.14	0.00976246	0.289934	0	-781.958	51.141	0	498.151	-32.5232	0	0	0	0	-0.115017	-0.0891863	0.177388	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.92282	0	0	0	0	0	0	0	0	0	0	0	0	-4.19082	0.154109	0.291941	-0.229724	0.311537	1.2353	-0.0481217	-0.01	0.14	0.00976246	0.289934	0	-781.958	51.141	0	498.151	-32.5232	0	0	0	0	-0.113621	-0.0902335	0.177388	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.93282	0	0	0	0	0	0	0	0	0	0	0	0	-4.19082	0.154109	0.291941	-0.229724	0.311537	1.2353	-0.0481217	-0.01	0.14	0.00976246	0.289934	0	-781.958	51.141	0	498.151	-32.5232	0	0	0	0	-0.112225	-0.0914553	0.177388	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.94083	0	0	0	0	0	0	0	0	0	0	0	0	-4.20117	0.143661	0.335036	-0.296587	-0.122551	1.2353	-0.0581217	-0.02	0.15	-0.00527137	0.0322972	0	-558.513	37.2458	0	209.232	-12.98	0	0	0	0	-0.112225	-0.0914553	0.184839	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.94282	0	0	0	0	0	0	0	0	0	0	0	0	-4.20117	0.143661	0.335036	-0.296587	-0.122551	1.2353	-0.0581217	-0.02	0.15	-0.00527137	0.0322972	0	-558.513	37.2458	0	209.232	-12.98	0	0	0	0	-0.111177	-0.0925025	0.184839	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.95281	0	0	0	0	0	0	0	0	0	0	0	0	-4.20117	0.143661	0.335036	-0.296587	-0.122551	1.2353	-0.0581217	-0.02	0.15	-0.00527137	0.0322972	0	-558.513	37.2458	0	209.232	-12.98	0	0	0	0	-0.110479	-0.0932006	0.184839	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.96283	0	0	0	0	0	0	0	0	0	0	0	0	-4.20117	0.143661	0.335036	-0.296587	-0.122551	1.2353	-0.0581217	-0.02	0.15	-0.00527137	0.0322972	0	-558.513	37.2458	0	209.232	-12.98	0	0	0	0	-0.109258	-0.0947714	0.184839	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.97031	0	0	0	0	0	0	0	0	0	0	0	0	-4.20751	0.143661	0.335036	-0.296587	-0.122551	0.894919	-0.0681217	-0.03	0.16	-0.5563	1.43625	0	-139.735	10.0942	0	209.041	-13.0317	0	0	0	0	-0.109258	-0.0947714	0.191634	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.97283	0	0	0	0	0	0	0	0	0	0	0	0	-4.20751	0.143661	0.335036	-0.296587	-0.122551	0.894919	-0.0681217	-0.03	0.16	-0.5563	1.43625	0	-139.735	10.0942	0	209.041	-13.0317	0	0	0	0	-0.108036	-0.0959931	0.191634	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.98282	0	0	0	0	0	0	0	0	0	0	0	0	-4.20751	0.143661	0.335036	-0.296587	-0.122551	0.894919	-0.0681217	-0.03	0.16	-0.5563	1.43625	0	-139.735	10.0942	0	209.041	-13.0317	0	0	0	0	-0.10664	-0.0972148	0.191634	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.99284	0	0	0	0	0	0	0	0	0	0	0	0	-4.20751	0.143661	0.335036	-0.296587	-0.122551	0.894919	-0.0681217	-0.03	0.16	-0.5563	1.43625	0	-139.735	10.0942	0	209.041	-13.0317	0	0	0	0	-0.105941	-0.0977384	0.191634	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.00255	0	0	0	0	0	0	0	0	0	0	0	0	-4.20751	0.155944	0.329162	0.0739849	-0.122551	-0.40403	-0.0581217	-0.04	0.15	-0.211452	-0.195763	0	-139.79	10.3383	0	209.13	-14.4373	0	0	0	0	-0.105941	-0.0977384	0.191634	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.00287	0	0	0	0	0	0	0	0	0	0	0	0	-4.20751	0.155944	0.329162	0.0739849	-0.122551	-0.40403	-0.0581217	-0.04	0.15	-0.211452	-0.195763	0	-139.79	10.3383	0	209.13	-14.4373	0	0	0	0	-0.104371	-0.0987856	0.191634	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.01284	0	0	0	0	0	0	0	0	0	0	0	0	-4.20751	0.155944	0.329162	0.0739849	-0.122551	-0.40403	-0.0581217	-0.04	0.15	-0.211452	-0.195763	0	-139.79	10.3383	0	209.13	-14.4373	0	0	0	0	-0.102974	-0.0994838	0.191634	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.02287	0	0	0	0	0	0	0	0	0	0	0	0	-4.20751	0.155944	0.329162	0.0739849	-0.122551	-0.40403	-0.0581217	-0.04	0.15	-0.211452	-0.195763	0	-139.79	10.3383	0	209.13	-14.4373	0	0	0	0	-0.101404	-0.100007	0.191634	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.03285	0	0	0	0	0	0	0	0	0	0	0	0	-4.20751	0.155944	0.329162	0.0739849	-0.122551	-0.40403	-0.0581217	-0.04	0.15	-0.211452	-0.195763	0	-139.79	10.3383	0	209.13	-14.4373	0	0	0	0	-0.100705	-0.100182	0.191634	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.04071	0	0	0	0	0	0	0	0	0	0	0	0	-4.20751	0.167901	0.316139	0.0739849	0.70543	-0.40403	-0.0481217	-0.03	0.14	0	-0.472292	0	-132.691	12.3785	0	200.198	-19.3078	0	0	0	0	-0.100705	-0.100182	0.189076	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.04284	0	0	0	0	0	0	0	0	0	0	0	0	-4.20751	0.167901	0.316139	0.0739849	0.70543	-0.40403	-0.0481217	-0.03	0.14	0	-0.472292	0	-132.691	12.3785	0	200.198	-19.3078	0	0	0	0	-0.0991347	-0.100356	0.189076	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.05281	0	0	0	0	0	0	0	0	0	0	0	0	-4.20751	0.167901	0.316139	0.0739849	0.70543	-0.40403	-0.0481217	-0.03	0.14	0	-0.472292	0	-132.691	12.3785	0	200.198	-19.3078	0	0	0	0	-0.0977384	-0.100531	0.189076	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.06279	0	0	0	0	0	0	0	0	0	0	0	0	-4.20751	0.167901	0.316139	0.0739849	0.70543	-0.40403	-0.0481217	-0.03	0.14	0	-0.472292	0	-132.691	12.3785	0	200.198	-19.3078	0	0	0	0	-0.0977384	-0.100531	0.189076	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.07116	0	0	0	0	0	0	0	0	0	0	0	0	-4.21012	0.179567	0.316139	-0.130891	-0.108402	-0.0134193	-0.0581217	-0.04	0.13	-0.0373214	-0.186164	0	-772.657	59.6715	0	491.694	-38.0461	0	0	0	0	-0.0977384	-0.100531	0.189076	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.07279	0	0	0	0	0	0	0	0	0	0	0	0	-4.21012	0.179567	0.316139	-0.130891	-0.108402	-0.0134193	-0.0581217	-0.04	0.13	-0.0373214	-0.186164	0	-772.657	59.6715	0	491.694	-38.0461	0	0	0	0	-0.0977384	-0.100531	0.189076	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.08275	0	0	0	0	0	0	0	0	0	0	0	0	-4.21012	0.179567	0.316139	-0.130891	-0.108402	-0.0134193	-0.0581217	-0.04	0.13	-0.0373214	-0.186164	0	-772.657	59.6715	0	491.694	-38.0461	0	0	0	0	-0.0977384	-0.100531	0.189076	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.09287	0	0	0	0	0	0	0	0	0	0	0	0	-4.21012	0.179567	0.316139	-0.130891	-0.108402	-0.0134193	-0.0581217	-0.04	0.13	-0.0373214	-0.186164	0	-772.657	59.6715	0	491.694	-38.0461	0	0	0	0	-0.0977384	-0.100531	0.189076	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.10279	0	0	0	0	0	0	0	0	0	0	0	0	-4.21012	0.179567	0.316139	-0.130891	-0.108402	-0.0134193	-0.0581217	-0.04	0.13	-0.0373214	-0.186164	0	-772.657	59.6715	0	491.694	-38.0461	0	0	0	0	-0.0977384	-0.100531	0.189076	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.10777	0	0	0	0	0	0	0	0	0	0	0	0	-4.2226	0.179567	0.332443	-0.217085	-0.108402	-0.0134193	-0.0681217	-0.05	0.12	-0.00704188	0.00760872	0	-565.665	42.9758	0	211.903	-16.5106	0	0	0	0	-0.0977384	-0.100531	0.192154	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.11276	0	0	0	0	0	0	0	0	0	0	0	0	-4.2226	0.179567	0.332443	-0.217085	-0.108402	-0.0134193	-0.0681217	-0.05	0.12	-0.00704188	0.00760872	0	-565.665	42.9758	0	211.903	-16.5106	0	0	0	0	-0.0977384	-0.100531	0.192154	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.12276	0	0	0	0	0	0	0	0	0	0	0	0	-4.2226	0.179567	0.332443	-0.217085	-0.108402	-0.0134193	-0.0681217	-0.05	0.12	-0.00704188	0.00760872	0	-565.665	42.9758	0	211.903	-16.5106	0	0	0	0	-0.0977384	-0.100531	0.192154	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.13272	0	0	0	0	0	0	0	0	0	0	0	0	-4.22648	0.179567	0.338372	-0.217085	-0.108402	0.237442	-0.0781217	-0.06	0.13	-0.819039	1.11292	0	-140.496	10.9031	0	210.112	-15.5054	0	0	0	0	-0.0977384	-0.100531	0.192154	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.13289	0	0	0	0	0	0	0	0	0	0	0	0	-4.22648	0.179567	0.338372	-0.217085	-0.108402	0.237442	-0.0781217	-0.06	0.13	-0.819039	1.11292	0	-140.496	10.9031	0	210.112	-15.5054	0	0	0	0	-0.0977384	-0.100531	0.192154	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.14276	0	0	0	0	0	0	0	0	0	0	0	0	-4.22648	0.179567	0.338372	-0.217085	-0.108402	0.237442	-0.0781217	-0.06	0.13	-0.819039	1.11292	0	-140.496	10.9031	0	210.112	-15.5054	0	0	0	0	-0.0977384	-0.100531	0.192154	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.15281	0	0	0	0	0	0	0	0	0	0	0	0	-4.22648	0.179567	0.338372	-0.217085	-0.108402	0.237442	-0.0781217	-0.06	0.13	-0.819039	1.11292	0	-140.496	10.9031	0	210.112	-15.5054	0	0	0	0	-0.0977384	-0.100531	0.192154	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.16277	0	0	0	0	0	0	0	0	0	0	0	0	-4.22648	0.179567	0.338372	-0.217085	-0.108402	0.237442	-0.0781217	-0.06	0.13	-0.819039	1.11292	0	-140.496	10.9031	0	210.112	-15.5054	0	0	0	0	-0.0977384	-0.100531	0.192154	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.17027	0	0	0	0	0	0	0	0	0	0	0	0	-4.22648	0.205185	0.338372	0.0474273	0.346324	0.237442	-0.0681217	-0.05	0.14	-0.0970812	0.148212	0	-141.189	10.9534	0	211.258	-15.686	0	0	0	0	-0.0977384	-0.100531	0.188177	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.17282	0	0	0	0	0	0	0	0	0	0	0	0	-4.22648	0.205185	0.338372	0.0474273	0.346324	0.237442	-0.0681217	-0.05	0.14	-0.0970812	0.148212	0	-141.189	10.9534	0	211.258	-15.686	0	0	0	0	-0.0977384	-0.100531	0.188177	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.18275	0	0	0	0	0	0	0	0	0	0	0	0	-4.22648	0.205185	0.338372	0.0474273	0.346324	0.237442	-0.0681217	-0.05	0.14	-0.0970812	0.148212	0	-141.189	10.9534	0	211.258	-15.686	0	0	0	0	-0.0977384	-0.100531	0.188177	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.19283	0	0	0	0	0	0	0	0	0	0	0	0	-4.22648	0.205185	0.338372	0.0474273	0.346324	0.237442	-0.0681217	-0.05	0.14	-0.0970812	0.148212	0	-141.189	10.9534	0	211.258	-15.686	0	0	0	0	-0.0977384	-0.100531	0.188177	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.20278	0	0	0	0	0	0	0	0	0	0	0	0	-4.22648	0.205185	0.338372	0.0474273	0.346324	0.237442	-0.0681217	-0.05	0.14	-0.0970812	0.148212	0	-141.189	10.9534	0	211.258	-15.686	0	0	0	0	-0.0977384	-0.100531	0.188177	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.20631	0	0	0	0	0	0	0	0	0	0	0	0	-4.22648	0.21819	0.354707	0.0474273	0.346324	0.237442	-0.0581217	-0.04	0.15	0	0.408232	0	-132.449	13.0095	0	200.151	-18.6545	0	0	0	0	-0.0977384	-0.100531	0.182151	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.21273	0	0	0	0	0	0	0	0	0	0	0	0	-4.22648	0.21819	0.354707	0.0474273	0.346324	0.237442	-0.0581217	-0.04	0.15	0	0.408232	0	-132.449	13.0095	0	200.151	-18.6545	0	0	0	0	-0.0977384	-0.100531	0.182151	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.22285	0	0	0	0	0	0	0	0	0	0	0	0	-4.22648	0.21819	0.354707	0.0474273	0.346324	0.237442	-0.0581217	-0.04	0.15	0	0.408232	0	-132.449	13.0095	0	200.151	-18.6545	0	0	0	0	-0.0977384	-0.100531	0.182151	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.23277	0	0	0	0	0	0	0	0	0	0	0	0	-4.22648	0.21819	0.354707	0.0474273	0.346324	0.237442	-0.0581217	-0.04	0.15	0	0.408232	0	-132.449	13.0095	0	200.151	-18.6545	0	0	0	0	-0.0977384	-0.100531	0.182151	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.2332	0	0	0	0	0	0	0	0	0	0	0	0	-4.22699	0.21819	0.354707	-0.0633608	0.260286	-0.532091	-0.0633608	-0.03	0.14	-0.00717963	0.233354	0	-780.877	63.6136	0	496.944	-40.7931	0	0	0	0	-0.0977384	-0.100531	0.182151	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.24284	0	0	0	0	0	0	0	0	0	0	0	0	-4.22699	0.21819	0.354707	-0.0633608	0.260286	-0.532091	-0.0633608	-0.03	0.14	-0.00717963	0.233354	0	-780.877	63.6136	0	496.944	-40.7931	0	0	0	0	-0.0977384	-0.100531	0.182151	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.2529	0	0	0	0	0	0	0	0	0	0	0	0	-4.22699	0.21819	0.354707	-0.0633608	0.260286	-0.532091	-0.0633608	-0.03	0.14	-0.00717963	0.233354	0	-780.877	63.6136	0	496.944	-40.7931	0	0	0	0	-0.0977384	-0.100531	0.182151	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.2628	0	0	0	0	0	0	0	0	0	0	0	0	-4.22699	0.21819	0.354707	-0.0633608	0.260286	-0.532091	-0.0633608	-0.03	0.14	-0.00717963	0.233354	0	-780.877	63.6136	0	496.944	-40.7931	0	0	0	0	-0.0977384	-0.100531	0.182151	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.27155	0	0	0	0	0	0	0	0	0	0	0	0	-4.23123	0.211776	0.354707	-0.0633608	-0.297054	-0.532091	-0.0633608	-0.04	0.13	-0.00206947	0	0	-569.303	47.4969	0	213.419	-16.952	0	0	0	0	-0.0977384	-0.100531	0.188156	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.27287	0	0	0	0	0	0	0	0	0	0	0	0	-4.23123	0.211776	0.354707	-0.0633608	-0.297054	-0.532091	-0.0633608	-0.04	0.13	-0.00206947	0	0	-569.303	47.4969	0	213.419	-16.952	0	0	0	0	-0.0977384	-0.100531	0.188156	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.28289	0	0	0	0	0	0	0	0	0	0	0	0	-4.23123	0.211776	0.354707	-0.0633608	-0.297054	-0.532091	-0.0633608	-0.04	0.13	-0.00206947	0	0	-569.303	47.4969	0	213.419	-16.952	0	0	0	0	-0.0977384	-0.100531	0.188156	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.29285	0	0	0	0	0	0	0	0	0	0	0	0	-4.23123	0.211776	0.354707	-0.0633608	-0.297054	-0.532091	-0.0633608	-0.04	0.13	-0.00206947	0	0	-569.303	47.4969	0	213.419	-16.952	0	0	0	0	-0.0977384	-0.100531	0.188156	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.3029	0	0	0	0	0	0	0	0	0	0	0	0	-4.23123	0.211776	0.354707	-0.0633608	-0.297054	-0.532091	-0.0633608	-0.04	0.13	-0.00206947	0	0	-569.303	47.4969	0	213.419	-16.952	0	0	0	0	-0.0977384	-0.100531	0.188156	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.3041	0	0	0	0	0	0	0	0	0	0	0	0	-4.23123	0.211776	0.330847	0.0297702	-0.297054	-0.886794	-0.0533608	-0.05	0.12	-0.105808	-0.595067	0	-140.344	11.3758	0	210.359	-17.9911	0	0	0	0	-0.0977384	-0.100531	0.188156	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.31281	0	0	0	0	0	0	0	0	0	0	0	0	-4.23123	0.211776	0.330847	0.0297702	-0.297054	-0.886794	-0.0533608	-0.05	0.12	-0.105808	-0.595067	0	-140.344	11.3758	0	210.359	-17.9911	0	0	0	0	-0.0977384	-0.100531	0.188156	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.32284	0	0	0	0	0	0	0	0	0	0	0	0	-4.23123	0.211776	0.330847	0.0297702	-0.297054	-0.886794	-0.0533608	-0.05	0.12	-0.105808	-0.595067	0	-140.344	11.3758	0	210.359	-17.9911	0	0	0	0	-0.0977384	-0.100531	0.188156	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.33286	0	0	0	0	0	0	0	0	0	0	0	0	-4.23123	0.211776	0.330847	0.0297702	-0.297054	-0.886794	-0.0533608	-0.05	0.12	-0.105808	-0.595067	0	-140.344	11.3758	0	210.359	-17.9911	0	0	0	0	-0.0977384	-0.100531	0.188156	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.33792	0	0	0	0	0	0	0	0	0	0	0	0	-4.23026	0.220844	0.28511	0.187786	0.318727	0.765142	-0.0433608	-0.04	0.13	0.0323389	-2.32306	0	-140.673	10.6423	0	210.904	-18.2787	0	0	0	0	-0.0977384	-0.100531	0.186536	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.34287	0	0	0	0	0	0	0	0	0	0	0	0	-4.23026	0.220844	0.28511	0.187786	0.318727	0.765142	-0.0433608	-0.04	0.13	0.0323389	-2.32306	0	-140.673	10.6423	0	210.904	-18.2787	0	0	0	0	-0.0977384	-0.100531	0.186536	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.35282	0	0	0	0	0	0	0	0	0	0	0	0	-4.23026	0.220844	0.28511	0.187786	0.318727	0.765142	-0.0433608	-0.04	0.13	0.0323389	-2.32306	0	-140.673	10.6423	0	210.904	-18.2787	0	0	0	0	-0.0977384	-0.100531	0.186536	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.36279	0	0	0	0	0	0	0	0	0	0	0	0	-4.23026	0.220844	0.28511	0.187786	0.318727	0.765142	-0.0433608	-0.04	0.13	0.0323389	-2.32306	0	-140.673	10.6423	0	210.904	-18.2787	0	0	0	0	-0.0977384	-0.100531	0.186536	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.36755	0	0	0	0	0	0	0	0	0	0	0	0	-4.22391	0.220844	0.256866	0.187786	0.318727	-2.52357	-0.0333608	-0.03	0.12	0.244638	-2.47156	0	-130.453	11.7321	0	197.784	-20.6199	0	0	0	0	-0.0977384	-0.100531	0.186536	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.37288	0	0	0	0	0	0	0	0	0	0	0	0	-4.22391	0.220844	0.256866	0.187786	0.318727	-2.52357	-0.0333608	-0.03	0.12	0.244638	-2.47156	0	-130.453	11.7321	0	197.784	-20.6199	0	0	0	0	-0.0977384	-0.100531	0.186536	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.38288	0	0	0	0	0	0	0	0	0	0	0	0	-4.22391	0.220844	0.256866	0.187786	0.318727	-2.52357	-0.0333608	-0.03	0.12	0.244638	-2.47156	0	-130.453	11.7321	0	197.784	-20.6199	0	0	0	0	-0.0977384	-0.100531	0.186536	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.39285	0	0	0	0	0	0	0	0	0	0	0	0	-4.22391	0.220844	0.256866	0.187786	0.318727	-2.52357	-0.0333608	-0.03	0.12	0.244638	-2.47156	0	-130.453	11.7321	0	197.784	-20.6199	0	0	0	0	-0.0977384	-0.100531	0.186536	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.4028	0	0	0	0	0	0	0	0	0	0	0	0	-4.22391	0.220844	0.256866	0.187786	0.318727	-2.52357	-0.0333608	-0.03	0.12	0.244638	-2.47156	0	-130.453	11.7321	0	197.784	-20.6199	0	0	0	0	-0.0977384	-0.100531	0.186536	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.4038	0	0	0	0	0	0	0	0	0	0	0	0	-4.21749	0.16553	0.21044	0.187786	-0.585016	-0.567157	-0.0233608	-0.04	0.11	0.18264	-1.0676	0	-779.398	50.6595	0	496.048	-34.6655	0	0	0	0	-0.0977384	-0.100531	0.198649	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
