time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dxr	dyr	dzr	dxrT	dyrT	dzrT	dxr3	dyr3	dzr3	dxr4	dyr4	dzr4	dxr5	dyr5	dzr5	dxrDer	dyrDer	dzrDer	dxd	dyd	dzd	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
31.4489	-0.832354	-0.139204	-319	-134	1700	-133	0.724896	-0.186297	0.151009	-1.06251	-0.394845	-0.33861	-2.81232	0.376622	0.139204	-0.724896	0.186297	-0.151009	-0.718373	0.217878	-0.139477	-0.718373	0.177878	-0.107965	-0.718373	0.0978785	-0.0172781	-0.718373	0.279139	-0.139477	-0.68877	0	0	0	0	0	0.0193732	-0.000349066	-0.0436868	-0.133127	-0.0893207	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.459	-0.832354	-0.139204	-319	-134	1700	-133	0.724896	-0.186297	0.151009	-1.05522	-0.396719	-0.337091	-2.81232	0.376622	0.139204	-0.724896	0.186297	-0.151009	-0.718373	0.217878	-0.139477	-0.718373	0.177878	-0.107965	-0.718373	0.0978785	-0.0172781	-0.718373	0.279139	-0.139477	-0.68877	0	0	0	0	0	0.0219911	-0.000349066	-0.0436868	-0.133127	-0.0893207	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.4689	-0.832354	-0.139204	-319	-134	1700	-133	0.724896	-0.186297	0.151009	-1.04801	-0.398571	-0.33559	-2.81232	0.376622	0.139204	-0.724896	0.186297	-0.151009	-0.718373	0.217878	-0.139477	-0.718373	0.177878	-0.107965	-0.718373	0.0978785	-0.0172781	-0.718373	0.279139	-0.139477	-0.68877	0	0	0	0	0	0.023911	-0.000174533	-0.0436868	-0.133127	-0.0893207	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.472	-0.875751	-0.133734	-269	-178	1700	-131	0.62699	-0.249857	0.166197	-1.0461	-0.399333	-0.335083	-2.83292	0.384802	0.133734	-0.62699	0.249857	-0.166197	-0.618373	0.279139	-0.151202	-0.638373	0.257878	-0.151202	-0.678373	0.137878	-0.0572781	-0.479062	0.279139	-0.151202	-0.275836	0	0	0	0	0	0.023911	-0.000174533	-0.0469197	-0.135006	-0.0879726	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.4789	-0.875751	-0.133734	-251	-178	1700	-131	0.62699	-0.249857	0.166197	-1.04175	-0.401067	-0.33393	-2.83292	0.384802	0.133734	-0.62699	0.249857	-0.166197	-0.618373	0.279139	-0.151202	-0.638373	0.257878	-0.151202	-0.678373	0.137878	-0.0572781	-0.479062	0.279139	-0.151202	-0.275836	0	0	0	0	0	0.0247837	-0.000174533	-0.0469197	-0.135006	-0.0879726	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.4889	-0.875751	-0.133734	-251	-178	1700	-131	0.62699	-0.249857	0.166197	-1.03547	-0.403569	-0.332266	-2.83292	0.384802	0.133734	-0.62699	0.249857	-0.166197	-0.618373	0.279139	-0.151202	-0.638373	0.257878	-0.151202	-0.678373	0.137878	-0.0572781	-0.479062	0.279139	-0.151202	-0.275836	0	0	0	0	0	0.0254818	-0.000349066	-0.0469197	-0.135006	-0.0879726	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.499	-0.875751	-0.133734	-251	-178	1700	-131	0.62699	-0.249857	0.166197	-1.02917	-0.40608	-0.330595	-2.83292	0.384802	0.133734	-0.62699	0.249857	-0.166197	-0.618373	0.279139	-0.151202	-0.638373	0.257878	-0.151202	-0.678373	0.137878	-0.0572781	-0.479062	0.279139	-0.151202	-0.275836	0	0	0	0	0	0.0254818	-0.000349066	-0.0469197	-0.135006	-0.0879726	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.5006	-0.905836	-0.127281	-301	-128	1700	-130	0.719349	-0.145342	0.269567	-1.02802	-0.406312	-0.330165	-2.85079	0.384802	0.127281	-0.719349	0.145342	-0.269567	-0.718373	0.179139	-0.251202	-0.718373	0.177878	-0.231202	-0.718373	0.0978785	-0.0972781	-0.718373	0.0562806	-0.377621	-0.560539	0	0	0	0	0	0.0254818	-0.000349066	-0.0469197	-0.13417	-0.0871397	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.5089	-0.905836	-0.127281	-316	-105	1700	-130	0.719349	-0.145342	0.269567	-1.02199	-0.407529	-0.327908	-2.85079	0.384802	0.127281	-0.719349	0.145342	-0.269567	-0.718373	0.179139	-0.251202	-0.718373	0.177878	-0.231202	-0.718373	0.0978785	-0.0972781	-0.718373	0.0562806	-0.377621	-0.560539	0	0	0	0	0	0.0251327	-0.000523599	-0.0469197	-0.13417	-0.0871397	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.519	-0.905836	-0.127281	-316	-105	1700	-130	0.719349	-0.145342	0.269567	-1.01477	-0.408989	-0.325201	-2.85079	0.384802	0.127281	-0.719349	0.145342	-0.269567	-0.718373	0.179139	-0.251202	-0.718373	0.177878	-0.231202	-0.718373	0.0978785	-0.0972781	-0.718373	0.0562806	-0.377621	-0.560539	0	0	0	0	0	0.0246091	-0.000872665	-0.0469197	-0.13417	-0.0871397	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.5289	-0.905836	-0.127281	-316	-105	1700	-130	0.719349	-0.145342	0.269567	-1.00762	-0.410433	-0.322523	-2.85079	0.384802	0.127281	-0.719349	0.145342	-0.269567	-0.718373	0.179139	-0.251202	-0.718373	0.177878	-0.231202	-0.718373	0.0978785	-0.0972781	-0.718373	0.0562806	-0.377621	-0.560539	0	0	0	0	0	0.0232129	-0.0015708	-0.0469197	-0.13417	-0.0871397	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.5361	-0.93255	-0.127281	-338	-55	1700	-125	0.751253	-0.0448168	0.368669	-1.00224	-0.410754	-0.31988	-2.87245	0.375651	0.127281	-0.751253	0.0448168	-0.368669	-0.75677	0.0791386	-0.351202	-0.75677	0.0978785	-0.311202	-0.75677	0.0578785	-0.137278	-0.75677	-0.112975	-0.377621	-0.6591	0	0	0	0	0	0.0232129	-0.0015708	-0.0460238	-0.130039	-0.0839165	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.539	-0.93255	-0.127281	-338	-35	1700	-125	0.751253	-0.0448168	0.368669	-1.00007	-0.410884	-0.318816	-2.87245	0.375651	0.127281	-0.751253	0.0448168	-0.368669	-0.75677	0.0791386	-0.351202	-0.75677	0.0978785	-0.311202	-0.75677	0.0578785	-0.137278	-0.75677	-0.112975	-0.377621	-0.6591	0	0	0	0	0	0.0216421	-0.00244346	-0.0460238	-0.130039	-0.0839165	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.5489	-0.93255	-0.127281	-338	-35	1700	-125	0.751253	-0.0448168	0.368669	-0.992578	-0.411331	-0.315139	-2.87245	0.375651	0.127281	-0.751253	0.0448168	-0.368669	-0.75677	0.0791386	-0.351202	-0.75677	0.0978785	-0.311202	-0.75677	0.0578785	-0.137278	-0.75677	-0.112975	-0.377621	-0.6591	0	0	0	0	0	0.0195477	-0.00349066	-0.0460238	-0.130039	-0.0839165	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.559	-0.93255	-0.127281	-339	-35	1700	-125	0.751253	-0.0448168	0.368669	-0.985055	-0.411779	-0.311448	-2.87245	0.375651	0.127281	-0.751253	0.0448168	-0.368669	-0.75677	0.0791386	-0.351202	-0.75677	0.0978785	-0.311202	-0.75677	0.0578785	-0.137278	-0.75677	-0.112975	-0.377621	-0.6591	0	0	0	0	0	0.018326	-0.00401426	-0.0460238	-0.130039	-0.0839165	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.5689	-0.93255	-0.127281	-339	-35	1700	-125	0.751253	-0.0448168	0.368669	-0.977573	-0.412226	-0.307776	-2.87245	0.375651	0.127281	-0.751253	0.0448168	-0.368669	-0.75677	0.0791386	-0.351202	-0.75677	0.0978785	-0.311202	-0.75677	0.0578785	-0.137278	-0.75677	-0.112975	-0.377621	-0.6591	0	0	0	0	0	0.0165806	-0.00506145	-0.0460238	-0.130039	-0.0839165	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.5694	-0.989333	-0.128936	-338	15	1700	-122	0.750772	0.0538859	0.263962	-0.977179	-0.412197	-0.307637	-2.90695	0.371641	0.128936	-0.750772	-0.0538859	-0.263962	-0.75677	-0.0208614	-0.251202	-0.75677	0.0178785	-0.231202	-0.75677	0.0178785	-0.0972781	-0.75677	-0.249693	0.0306993	-0.782943	0	0	0	0	0	0.0165806	-0.00506145	-0.0454474	-0.127156	-0.0816176	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.5789	-0.989333	-0.128936	-338	33	1700	-122	0.750772	0.0538859	0.263962	-0.970073	-0.411687	-0.305139	-2.90695	0.371641	0.128936	-0.750772	-0.0538859	-0.263962	-0.75677	-0.0208614	-0.251202	-0.75677	0.0178785	-0.231202	-0.75677	0.0178785	-0.0972781	-0.75677	-0.249693	0.0306993	-0.782943	0	0	0	0	0	0.0150098	-0.00593412	-0.0454474	-0.127156	-0.0816176	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.589	-0.989333	-0.128936	-338	33	1700	-122	0.750772	0.0538859	0.263962	-0.962511	-0.411145	-0.30248	-2.90695	0.371641	0.128936	-0.750772	-0.0538859	-0.263962	-0.75677	-0.0208614	-0.251202	-0.75677	0.0178785	-0.231202	-0.75677	0.0178785	-0.0972781	-0.75677	-0.249693	0.0306993	-0.782943	0	0	0	0	0	0.0137881	-0.00610865	-0.0454474	-0.127156	-0.0816176	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.599	-0.989333	-0.128936	-338	33	1700	-122	0.750772	0.0538859	0.263962	-0.955017	-0.410607	-0.299845	-2.90695	0.371641	0.128936	-0.750772	-0.0538859	-0.263962	-0.75677	-0.0208614	-0.251202	-0.75677	0.0178785	-0.231202	-0.75677	0.0178785	-0.0972781	-0.75677	-0.249693	0.0306993	-0.782943	0	0	0	0	0	0.0132645	-0.00610865	-0.0454474	-0.127156	-0.0816176	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.6053	-1.02098	-0.128956	-288	83	1700	-121	0.648897	0.141718	0.160692	-0.950925	-0.409713	-0.298832	-2.92423	0.371641	0.128956	-0.648897	-0.141718	-0.160692	-0.65677	-0.112975	-0.151202	-0.67677	-0.0621215	-0.151202	-0.71677	-0.0221215	-0.0572781	-0.517718	-0.112975	0.0306993	-0.698391	0	0	0	0	0	0.0132645	-0.00610865	-0.0454474	-0.126412	-0.0808767	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.6089	-1.02098	-0.128956	-267	95	1700	-121	0.648897	0.141718	0.160692	-0.948574	-0.4092	-0.29825	-2.92423	0.371641	0.128956	-0.648897	-0.141718	-0.160692	-0.65677	-0.112975	-0.151202	-0.67677	-0.0621215	-0.151202	-0.71677	-0.0221215	-0.0572781	-0.517718	-0.112975	0.0306993	-0.698391	0	0	0	0	0	0.0125664	-0.00628319	-0.0454474	-0.126412	-0.0808767	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.6189	-1.02098	-0.128956	-267	95	1700	-121	0.648897	0.141718	0.160692	-0.942076	-0.407781	-0.296641	-2.92423	0.371641	0.128956	-0.648897	-0.141718	-0.160692	-0.65677	-0.112975	-0.151202	-0.67677	-0.0621215	-0.151202	-0.71677	-0.0221215	-0.0572781	-0.517718	-0.112975	0.0306993	-0.698391	0	0	0	0	0	0.0120428	-0.00610865	-0.0454474	-0.126412	-0.0808767	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.6289	-1.02098	-0.128956	-267	95	1700	-121	0.648897	0.141718	0.160692	-0.935564	-0.406358	-0.295028	-2.92423	0.371641	0.128956	-0.648897	-0.141718	-0.160692	-0.65677	-0.112975	-0.151202	-0.67677	-0.0621215	-0.151202	-0.71677	-0.0221215	-0.0572781	-0.517718	-0.112975	0.0306993	-0.698391	0	0	0	0	0	0.0120428	-0.00628319	-0.0454474	-0.126412	-0.0808767	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.6336	-1.01217	-0.12996	-217	145	1700	-119	0.546282	0.236718	0.0592736	-0.933017	-0.405255	-0.294752	-2.92458	0.363307	0.12996	-0.546282	-0.236718	-0.0592736	-0.55677	-0.212975	-0.0512023	-0.59677	-0.142122	-0.0712023	-0.67677	-0.0621215	-0.0172781	-0.517718	-0.249693	0.0306993	-0.293137	0	0	0	0	0	0.0120428	-0.00628319	-0.0436827	-0.123592	-0.0798242	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.639	-1.01217	-0.12996	-196	161	1700	-119	0.546282	0.236718	0.0592736	-0.930086	-0.403984	-0.294434	-2.92458	0.363307	0.12996	-0.546282	-0.236718	-0.0592736	-0.55677	-0.212975	-0.0512023	-0.59677	-0.142122	-0.0712023	-0.67677	-0.0621215	-0.0172781	-0.517718	-0.249693	0.0306993	-0.293137	0	0	0	0	0	0.0120428	-0.00628319	-0.0436827	-0.123592	-0.0798242	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.649	-1.01217	-0.12996	-196	161	1700	-119	0.546282	0.236718	0.0592736	-0.924624	-0.401618	-0.293841	-2.92458	0.363307	0.12996	-0.546282	-0.236718	-0.0592736	-0.55677	-0.212975	-0.0512023	-0.59677	-0.142122	-0.0712023	-0.67677	-0.0621215	-0.0172781	-0.517718	-0.249693	0.0306993	-0.293137	0	0	0	0	0	0.0123918	-0.00628319	-0.0436827	-0.123592	-0.0798242	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.6589	-1.01217	-0.12996	-196	161	1700	-119	0.546282	0.236718	0.0592736	-0.919187	-0.399262	-0.293251	-2.92458	0.363307	0.12996	-0.546282	-0.236718	-0.0592736	-0.55677	-0.212975	-0.0512023	-0.59677	-0.142122	-0.0712023	-0.67677	-0.0621215	-0.0172781	-0.517718	-0.249693	0.0306993	-0.293137	0	0	0	0	0	0.01309	-0.00645772	-0.0436827	-0.123592	-0.0798242	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.6687	-1.05924	-0.1305	-246	111	1700	-109	0.650447	0.142868	0.03748	-0.912833	-0.397866	-0.292885	-2.95513	0.354041	0.1305	-0.650447	-0.142868	-0.03748	-0.65677	-0.112975	-0.0280394	-0.67677	-0.0621215	-0.0280394	-0.71677	-0.0221215	-0.0280394	-0.747689	0.0307151	-0.0280394	-0.51534	0	0	0	0	0	0.01309	-0.00645772	-0.0460774	-0.119237	-0.0730945	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.669	-1.05924	-0.1305	-269	96	1700	-109	0.650447	0.142868	0.03748	-0.912659	-0.397828	-0.292875	-2.95513	0.354041	0.1305	-0.650447	-0.142868	-0.03748	-0.65677	-0.112975	-0.0280394	-0.67677	-0.0621215	-0.0280394	-0.71677	-0.0221215	-0.0280394	-0.747689	0.0307151	-0.0280394	-0.51534	0	0	0	0	0	0.0139626	-0.00663225	-0.0460774	-0.119237	-0.0730945	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.6789	-1.05924	-0.1305	-269	96	1700	-109	0.650447	0.142868	0.03748	-0.906163	-0.396401	-0.292501	-2.95513	0.354041	0.1305	-0.650447	-0.142868	-0.03748	-0.65677	-0.112975	-0.0280394	-0.67677	-0.0621215	-0.0280394	-0.71677	-0.0221215	-0.0280394	-0.747689	0.0307151	-0.0280394	-0.51534	0	0	0	0	0	0.0146608	-0.00645772	-0.0460774	-0.119237	-0.0730945	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.689	-1.05924	-0.1305	-269	96	1700	-109	0.650447	0.142868	0.03748	-0.89959	-0.394957	-0.292122	-2.95513	0.354041	0.1305	-0.650447	-0.142868	-0.03748	-0.65677	-0.112975	-0.0280394	-0.67677	-0.0621215	-0.0280394	-0.71677	-0.0221215	-0.0280394	-0.747689	0.0307151	-0.0280394	-0.51534	0	0	0	0	0	0.0162316	-0.00610865	-0.0460774	-0.119237	-0.0730945	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.6989	-1.05924	-0.1305	-269	96	1700	-109	0.650447	0.142868	0.03748	-0.893157	-0.393544	-0.291751	-2.95513	0.354041	0.1305	-0.650447	-0.142868	-0.03748	-0.65677	-0.112975	-0.0280394	-0.67677	-0.0621215	-0.0280394	-0.71677	-0.0221215	-0.0280394	-0.747689	0.0307151	-0.0280394	-0.51534	0	0	0	0	0	0.0181514	-0.00541052	-0.0460774	-0.119237	-0.0730945	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.7021	-1.10883	-0.1305	-319	146	1700	-112	0.745275	0.244863	0.0970957	-0.890788	-0.392766	-0.291442	-2.98136	0.352964	0.1305	-0.745275	-0.244863	-0.0970957	-0.75677	-0.212975	-0.0822266	-0.75677	-0.142122	-0.0822266	-0.75677	-0.0621215	-0.0680394	-1.07777	-0.515557	-0.0822266	-0.863241	0	0	0	0	0	0.0181514	-0.00541052	-0.0431006	-0.117842	-0.0746716	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.7089	-1.10883	-0.1305	-335	167	1700	-112	0.745275	0.244863	0.0970957	-0.885722	-0.391101	-0.290783	-2.98136	0.352964	0.1305	-0.745275	-0.244863	-0.0970957	-0.75677	-0.212975	-0.0822266	-0.75677	-0.142122	-0.0822266	-0.75677	-0.0621215	-0.0680394	-1.07777	-0.515557	-0.0822266	-0.863241	0	0	0	0	0	0.0195477	-0.00488692	-0.0431006	-0.117842	-0.0746716	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.7189	-1.10883	-0.1305	-335	167	1700	-112	0.745275	0.244863	0.0970957	-0.878262	-0.388651	-0.289811	-2.98136	0.352964	0.1305	-0.745275	-0.244863	-0.0970957	-0.75677	-0.212975	-0.0822266	-0.75677	-0.142122	-0.0822266	-0.75677	-0.0621215	-0.0680394	-1.07777	-0.515557	-0.0822266	-0.863241	0	0	0	0	0	0.0219911	-0.00418879	-0.0431006	-0.117842	-0.0746716	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.7289	-1.10883	-0.1305	-335	167	1700	-112	0.745275	0.244863	0.0970957	-0.870821	-0.386206	-0.288841	-2.98136	0.352964	0.1305	-0.745275	-0.244863	-0.0970957	-0.75677	-0.212975	-0.0822266	-0.75677	-0.142122	-0.0822266	-0.75677	-0.0621215	-0.0680394	-1.07777	-0.515557	-0.0822266	-0.863241	0	0	0	0	0	0.0246091	-0.00296706	-0.0431006	-0.117842	-0.0746716	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.7347	-1.2133	-0.1305	-331	117	1700	-101	0.739444	0.146996	0.100889	-0.866562	-0.385359	-0.28826	-3.03594	0.347836	0.1305	-0.739444	-0.146996	-0.100889	-0.747689	-0.112975	-0.0822266	-0.747689	-0.0621215	-0.0822266	-0.747689	-0.0221215	-0.0822266	-0.747689	0.0307151	-0.0822266	-1.32198	0	0	0	0	0	0.0246091	-0.00296706	-0.0460774	-0.114075	-0.0679453	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.7389	-1.2133	-0.1305	-331	99	1700	-101	0.739444	0.146996	0.100889	-0.863403	-0.384731	-0.287829	-3.03594	0.347836	0.1305	-0.739444	-0.146996	-0.100889	-0.747689	-0.112975	-0.0822266	-0.747689	-0.0621215	-0.0822266	-0.747689	-0.0221215	-0.0822266	-0.747689	0.0307151	-0.0822266	-1.32198	0	0	0	0	0	0.0267035	-0.00226893	-0.0460774	-0.114075	-0.0679453	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.7489	-1.2133	-0.1305	-332	99	1700	-101	0.739444	0.146996	0.100889	-0.85602	-0.383263	-0.286822	-3.03594	0.347836	0.1305	-0.739444	-0.146996	-0.100889	-0.747689	-0.112975	-0.0822266	-0.747689	-0.0621215	-0.0822266	-0.747689	-0.0221215	-0.0822266	-0.747689	0.0307151	-0.0822266	-1.32198	0	0	0	0	0	0.0274017	-0.00191986	-0.0460774	-0.114075	-0.0679453	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.7589	-1.2133	-0.1305	-332	99	1700	-101	0.739444	0.146996	0.100889	-0.848635	-0.381795	-0.285814	-3.03594	0.347836	0.1305	-0.739444	-0.146996	-0.100889	-0.747689	-0.112975	-0.0822266	-0.747689	-0.0621215	-0.0822266	-0.747689	-0.0221215	-0.0822266	-0.747689	0.0307151	-0.0822266	-1.32198	0	0	0	0	0	0.0280998	-0.00139626	-0.0460774	-0.114075	-0.0679453	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.7654	-1.22522	-0.12775	-282	54	1700	-100	0.641947	0.0833582	0.100419	-0.844486	-0.381256	-0.285165	-3.04254	0.346191	0.12775	-0.641947	-0.0833582	-0.100419	-0.647689	-0.0535348	-0.0822266	-0.667689	-0.0535348	-0.0822266	-0.707689	-0.0535348	-0.0822266	-0.486059	-0.0535348	-0.0822266	-1.02106	0	0	0	0	0	0.0280998	-0.00139626	-0.0463677	-0.113296	-0.0668786	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.769	-1.22522	-0.12775	-263	54	1700	-100	0.641947	0.0833582	0.100419	-0.842182	-0.380957	-0.284805	-3.04254	0.346191	0.12775	-0.641947	-0.0833582	-0.100419	-0.647689	-0.0535348	-0.0822266	-0.667689	-0.0535348	-0.0822266	-0.707689	-0.0535348	-0.0822266	-0.486059	-0.0535348	-0.0822266	-1.02106	0	0	0	0	0	0.0277507	-0.00122173	-0.0463677	-0.113296	-0.0668786	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.779	-1.22522	-0.12775	-264	54	1700	-100	0.641947	0.0833582	0.100419	-0.835746	-0.380122	-0.283798	-3.04254	0.346191	0.12775	-0.641947	-0.0833582	-0.100419	-0.647689	-0.0535348	-0.0822266	-0.667689	-0.0535348	-0.0822266	-0.707689	-0.0535348	-0.0822266	-0.486059	-0.0535348	-0.0822266	-1.02106	0	0	0	0	0	0.026529	-0.00139626	-0.0463677	-0.113296	-0.0668786	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.7889	-1.22522	-0.12775	-264	54	1700	-100	0.641947	0.0833582	0.100419	-0.829367	-0.379293	-0.2828	-3.04254	0.346191	0.12775	-0.641947	-0.0833582	-0.100419	-0.647689	-0.0535348	-0.0822266	-0.667689	-0.0535348	-0.0822266	-0.707689	-0.0535348	-0.0822266	-0.486059	-0.0535348	-0.0822266	-1.02106	0	0	0	0	0	0.0254818	-0.00139626	-0.0463677	-0.113296	-0.0668786	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.7989	-1.22522	-0.12775	-264	54	1700	-100	0.641947	0.0833582	0.100419	-0.822939	-0.378459	-0.281795	-3.04254	0.346191	0.12775	-0.641947	-0.0833582	-0.100419	-0.647689	-0.0535348	-0.0822266	-0.667689	-0.0535348	-0.0822266	-0.707689	-0.0535348	-0.0822266	-0.486059	-0.0535348	-0.0822266	-1.02106	0	0	0	0	0	0.0230383	-0.00191986	-0.0463677	-0.113296	-0.0668786	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.8018	-1.25837	-0.140723	-214	4	1700	-100	0.549519	-0.0210124	-0.00515618	-0.821384	-0.378518	-0.281809	-3.05747	0.347836	0.140723	-0.549519	0.0210124	0.00515618	-0.547689	0.0464652	0.0177734	-0.587689	0.0264652	-0.00222665	-0.667689	-0.0135348	-0.0422266	-0.430202	0.315533	0.398736	-0.285557	0	0	0	0	0	0.0230383	-0.00191986	-0.0463805	-0.113279	-0.0668483	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.8089	-1.25837	-0.140723	-199	-18	1700	-100	0.549519	-0.0210124	-0.00515618	-0.817457	-0.378668	-0.281846	-3.05747	0.347836	0.140723	-0.549519	0.0210124	0.00515618	-0.547689	0.0464652	0.0177734	-0.587689	0.0264652	-0.00222665	-0.667689	-0.0135348	-0.0422266	-0.430202	0.315533	0.398736	-0.285557	0	0	0	0	0	0.0204204	-0.00261799	-0.0463805	-0.113279	-0.0668483	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.819	-1.25837	-0.140723	-199	-18	1700	-100	0.549519	-0.0210124	-0.00515618	-0.811916	-0.37888	-0.281898	-3.05747	0.347836	0.140723	-0.549519	0.0210124	0.00515618	-0.547689	0.0464652	0.0177734	-0.587689	0.0264652	-0.00222665	-0.667689	-0.0135348	-0.0422266	-0.430202	0.315533	0.398736	-0.285557	0	0	0	0	0	0.0172788	-0.00383972	-0.0463805	-0.113279	-0.0668483	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.8289	-1.25837	-0.140723	-199	-18	1700	-100	0.549519	-0.0210124	-0.00515618	-0.806465	-0.379089	-0.281949	-3.05747	0.347836	0.140723	-0.549519	0.0210124	0.00515618	-0.547689	0.0464652	0.0177734	-0.587689	0.0264652	-0.00222665	-0.667689	-0.0135348	-0.0422266	-0.430202	0.315533	0.398736	-0.285557	0	0	0	0	0	0.016057	-0.00436332	-0.0463805	-0.113279	-0.0668483	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.833	-1.29202	-0.141721	-154	32	1700	-99	0.484883	0.076492	-0.109669	-0.804493	-0.378777	-0.282395	-3.07313	0.348097	0.141721	-0.484883	-0.076492	0.109669	-0.486059	-0.0535348	0.117773	-0.507689	-0.0535348	0.0777734	-0.627689	-0.0535348	-0.00222665	-0.486059	-0.0535348	0.336781	-0.45837	0	0	0	0	0	0.016057	-0.00436332	-0.0463805	-0.11279	-0.0663611	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.839	-1.29202	-0.141721	-154	49	1700	-99	0.484883	0.076492	-0.109669	-0.801602	-0.378321	-0.283049	-3.07313	0.348097	0.141721	-0.484883	-0.076492	0.109669	-0.486059	-0.0535348	0.117773	-0.507689	-0.0535348	0.0777734	-0.627689	-0.0535348	-0.00222665	-0.486059	-0.0535348	0.336781	-0.45837	0	0	0	0	0	0.01309	-0.00558505	-0.0463805	-0.11279	-0.0663611	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
