time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;x_pred;y_pred;z_pred;dx_pred;dy_pred;dz_pred;ux;uy;uz;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;ax;ay;az;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel;gps_accuracy;height_accuracy;gps_sat_num;gps_status
16,5282;-5,424;-0;265;-203;2555;0;-0,0795844;-0,183481;-0,00107175;-0,226967;-0,522827;-0,00332246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795844;-0,183481;-0,00107175;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,553399;-0,0706441;3,67713;-0,01309;-0,0115192;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,5383;-5,424;-0;265;-203;2555;0;-0,0795842;-0,183481;-0,00105786;-0,227769;-0,524676;-0,00333312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795842;-0,183481;-0,00105786;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,554465;-0,0706441;3,67713;-0,0132645;-0,0115192;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,5483;-5,424;-0;265;-203;2555;0;-0,0795844;-0,183481;-0,00107175;-0,228565;-0,526513;-0,00334385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795844;-0,183481;-0,00107175;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,553397;-0,0706438;3,67715;-0,01309;-0,0115192;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,5583;-5,424;-0;265;-203;2555;0;-0,0795844;-0,183481;-0,00107175;-0,229361;-0,528347;-0,00335456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795844;-0,183481;-0,00107175;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,553399;-0,0706441;3,67713;-0,01309;-0,0115192;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,5683;-5,424;-0;265;-203;2555;0;-0,0795844;-0,183481;-0,00103973;-0,230158;-0,530185;-0,00336497;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795844;-0,183481;-0,00103973;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,553399;-0,0695738;3,67713;-0,01309;-0,0113446;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,5782;-5,424;-0;265;-203;2555;0;-0,0795842;-0,183481;-0,00102584;-0,230947;-0,532004;-0,00337515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795842;-0,183481;-0,00102584;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,554461;-0,0695732;3,67717;-0,0132645;-0,0113446;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,5883;-5,424;-0;265;-203;2555;0;-0,0795842;-0,183481;-0,00102584;-0,231747;-0,533847;-0,00338545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795842;-0,183481;-0,00102584;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,554459;-0,069573;3,67719;-0,0132645;-0,0113446;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,5983;-5,424;-0;265;-203;2555;0;-0,079584;-0,183481;-0,00101195;-0,232547;-0,535693;-0,00339563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,079584;-0,183481;-0,00101195;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,555525;-0,069573;3,67719;-0,013439;-0,0113446;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,6083;-5,424;-0;265;-203;2555;0;-0,079584;-0,183481;-0,000979929;-0,233341;-0,537523;-0,0034054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,079584;-0,183481;-0,000979929;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,555523;-0,0685025;3,67721;-0,013439;-0,0111701;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,6182;-5,424;-0;265;-203;2555;0;-0,079584;-0,183481;-0,000979929;-0,234127;-0,539335;-0,00341508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,079584;-0,183481;-0,000979929;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,555519;-0,068502;3,67726;-0,013439;-0,0111701;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,6282;-5,424;-0;265;-203;2555;0;-0,0795842;-0,183481;-0,000961794;-0,234925;-0,541175;-0,00342473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795842;-0,183481;-0,000961794;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,554453;-0,0674317;3,67726;-0,0132645;-0,0109956;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,6384;-5,424;-0;265;-203;2555;0;-0,079584;-0,183482;-0,000947905;-0,235736;-0,543044;-0,00343438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,079584;-0,183482;-0,000947905;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,555517;-0,0674314;3,67728;-0,013439;-0,0109956;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,6483;-5,424;-0;265;-203;2555;0;-0,079584;-0,183482;-0,000947905;-0,236523;-0,54486;-0,00344377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,079584;-0,183482;-0,000947905;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,555515;-0,0674312;3,6773;-0,013439;-0,0109956;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,6582;-5,424;-0;265;-203;2555;0;-0,0795838;-0,183482;-0,000966039;-0,237313;-0,546681;-0,00345335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795838;-0,183482;-0,000966039;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,556581;-0,0685015;3,6773;-0,0136136;-0,0111701;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,6682;-5,424;-0;265;-203;2555;0;-0,0795838;-0,183481;-0,000998063;-0,238111;-0,548521;-0,00346336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795838;-0,183481;-0,000998063;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,556583;-0,0695721;3,67728;-0,0136136;-0,0113446;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,6783;-5,424;-0;265;-203;2555;0;-0,0795838;-0,183481;-0,000998063;-0,238909;-0,55036;-0,00347337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795838;-0,183481;-0,000998063;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,556588;-0,0695726;3,67723;-0,0136136;-0,0113446;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,6883;-5,424;-0;265;-203;2555;0;-0,079584;-0,183481;-0,000979929;-0,239706;-0,552197;-0,00348318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,079584;-0,183481;-0,000979929;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,555522;-0,0685023;3,67723;-0,013439;-0,0111701;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,6982;-5,424;-0;265;-203;2555;0;-0,079584;-0,183481;-0,000979929;-0,240496;-0,554018;-0,0034929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,079584;-0,183481;-0,000979929;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,555519;-0,068502;3,67726;-0,013439;-0,0111701;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,7083;-5,424;-0;265;-203;2555;0;-0,0795842;-0,183481;-0,00102584;-0,241298;-0,555869;-0,00350325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795842;-0,183481;-0,00102584;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,554453;-0,0695723;3,67726;-0,0132645;-0,0113446;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,7182;-5,424;-0;265;-203;2555;0;-0,0795842;-0,183481;-0,00105786;-0,242086;-0,557685;-0,00351372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795842;-0,183481;-0,00105786;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,554459;-0,0706434;3,67719;-0,0132645;-0,0115192;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,7282;-5,424;-0;265;-203;2555;0;-0,0795842;-0,183481;-0,00105786;-0,242884;-0,559524;-0,00352432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795842;-0,183481;-0,00105786;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,554464;-0,0706439;3,67714;-0,0132645;-0,0115192;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,7383;-5,424;-0;265;-203;2555;0;-0,0795844;-0,183481;-0,00107175;-0,243685;-0,56137;-0,00353511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795844;-0,183481;-0,00107175;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,553398;-0,0706439;3,67714;-0,01309;-0,0115192;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,7483;-5,424;-0;265;-203;2555;0;-0,0795846;-0,183481;-0,00108564;-0,244483;-0,56321;-0,003546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795846;-0,183481;-0,00108564;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,552333;-0,0706441;3,67712;-0,0129154;-0,0115192;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,7581;-5,424;-0;265;-203;2555;0;-0,0795846;-0,183481;-0,00108564;-0,245266;-0,565016;-0,00355668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795846;-0,183481;-0,00108564;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,552335;-0,0706444;3,6771;-0,0129154;-0,0115192;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,7682;-5,424;-0;265;-203;2555;0;-0,0795846;-0,18348;-0,00111767;-0,246065;-0,566857;-0,0035679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795846;-0,18348;-0,00111767;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,552335;-0,0717147;3,6771;-0,0129154;-0,0116937;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,7783;-5,424;-0;265;-203;2555;0;-0,0795846;-0,18348;-0,00111767;-0,246868;-0,568709;-0,00357918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795846;-0,18348;-0,00111767;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,552339;-0,0717152;3,67706;-0,0129154;-0,0116937;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,7883;-5,424;-0;265;-203;2555;0;-0,0795846;-0,18348;-0,00111767;-0,247664;-0,570544;-0,00359036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795846;-0,18348;-0,00111767;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,552339;-0,0717152;3,67705;-0,0129154;-0,0116937;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,7983;-5,424;-0;265;-203;2555;0;-0,0795844;-0,183481;-0,00110378;-0,248463;-0,572387;-0,00360144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795844;-0,183481;-0,00110378;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,553406;-0,0717152;3,67705;-0,01309;-0,0116937;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,8083;-5,424;-0;265;-203;2555;0;-0,0795842;-0,183481;-0,00105786;-0,249256;-0,574216;-0,00361198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795842;-0,183481;-0,00105786;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,55447;-0,0706447;3,67707;-0,0132645;-0,0115192;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,8182;-5,424;-0;265;-203;2555;0;-0,0795842;-0,183481;-0,00105786;-0,250043;-0,576029;-0,00362244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795842;-0,183481;-0,00105786;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,554464;-0,0706439;3,67714;-0,0132645;-0,0115192;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,8282;-5,424;-0;265;-203;2555;0;-0,079584;-0,183481;-0,00104398;-0,25084;-0,577867;-0,0036329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,079584;-0,183481;-0,00104398;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,55553;-0,0706439;3,67714;-0,013439;-0,0115192;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,8383;-5,424;-0;265;-203;2555;0;-0,079584;-0,183481;-0,00104398;-0,251645;-0,579723;-0,00364346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,079584;-0,183481;-0,00104398;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,555528;-0,0706437;3,67716;-0,013439;-0,0115192;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,8483;-5,424;-0;265;-204;2555;0;-0,0795198;-0,183509;-0,00099925;-0,252438;-0,581552;-0,00365341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795198;-0,183509;-0,00099925;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,556594;-0,0695734;3,67716;-0,0136136;-0,0113446;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,8583;-5,424;-0;265;-204;2555;0;-0,0794878;-0,183523;-0,00103187;-0,253237;-0,583398;-0,00366379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0794878;-0,183523;-0,00103187;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,556588;-0,070643;3,67722;-0,0136136;-0,0115192;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,8683;-5,424;-0;265;-204;2555;0;-0,0794878;-0,183523;-0,00103187;-0,254027;-0,585221;-0,00367405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0794878;-0,183523;-0,00103187;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,556593;-0,0706435;3,67718;-0,0136136;-0,0115192;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,8783;-5,424;-0;265;-204;2555;0;-0,0794235;-0,183551;-0,00105124;-0,254824;-0,587063;-0,0036846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0794235;-0,183551;-0,00105124;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,557658;-0,0717138;3,67718;-0,0137881;-0,0116937;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,8883;-5,424;-0;265;-204;2555;0;-0,0793917;-0,183564;-0,00109774;-0,255616;-0,588894;-0,00369555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0793917;-0,183564;-0,00109774;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,556595;-0,0727844;3,67715;-0,0136136;-0,0118682;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,8983;-5,424;-0;265;-204;2555;0;-0,0793917;-0,183564;-0,00109774;-0,256414;-0,590739;-0,00370658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0793917;-0,183564;-0,00109774;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,556601;-0,0727852;3,67708;-0,0136136;-0,0118682;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,9083;-5,424;-0;265;-204;2555;0;-0,0793276;-0,183592;-0,0010669;-0,257205;-0,592571;-0,00371722;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0793276;-0,183592;-0,0010669;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,556601;-0,0717149;3,67708;-0,0136136;-0,0116937;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,9182;-5,424;-0;265;-204;2555;0;-0,0792954;-0,183606;-0,0010857;-0,25799;-0,594387;-0,00372796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0792954;-0,183606;-0,0010857;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,557663;-0,0727847;3,67712;-0,0137881;-0,0118682;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,9282;-5,424;-0;265;-204;2555;0;-0,0792954;-0,183606;-0,0010857;-0,258785;-0,596229;-0,00373886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0792954;-0,183606;-0,0010857;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,557666;-0,072785;3,6771;-0,0137881;-0,0118682;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,9382;-5,424;-0;265;-204;2555;0;-0,0792313;-0,183633;-0,00108691;-0,259573;-0,598055;-0,00374967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0792313;-0,183633;-0,00108691;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,557666;-0,072785;3,6771;-0,0137881;-0,0118682;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,9483;-5,424;-0;265;-204;2555;0;-0,079167;-0,183661;-0,00104225;-0,260377;-0,59992;-0,00376025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,079167;-0,183661;-0,00104225;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,558732;-0,0717148;3,6771;-0,0139626;-0,0116937;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,9583;-5,424;-0;265;-204;2555;0;-0,079167;-0,183661;-0,00104225;-0,261166;-0,60175;-0,00377063;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,079167;-0,183661;-0,00104225;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,558726;-0,071714;3,67716;-0,0139626;-0,0116937;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,9683;-5,424;-0;265;-204;2555;0;-0,0791349;-0,183675;-0,0010108;-0,261961;-0,603596;-0,00378079;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0791349;-0,183675;-0,0010108;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,558726;-0,0706437;3,67716;-0,0139626;-0,0115192;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,9783;-5,424;-0;265;-204;2555;0;-0,0790706;-0,183703;-0,000998219;-0,262752;-0,605434;-0,00379078;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0790706;-0,183703;-0,000998219;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,559788;-0,0706432;3,6772;-0,0141372;-0,0115192;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,9883;-5,424;-0;265;-204;2555;0;-0,0790706;-0,183703;-0,000998219;-0,263541;-0,607266;-0,00380073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0790706;-0,183703;-0,000998219;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,559786;-0,070643;3,67722;-0,0141372;-0,0115192;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,9982;-5,424;-0;265;-204;2555;0;-0,0790386;-0,183717;-0,000966766;-0,264319;-0,609076;-0,00381026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0790386;-0,183717;-0,000966766;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,559786;-0,0695727;3,67722;-0,0141372;-0,0113446;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
17,0082;-5,424;-0;264;-204;2555;0;-0,0790067;-0,183731;-0,000949097;-0,26511;-0,610915;-0,00381976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0790067;-0,183731;-0,000949097;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,558716;-0,0685019;3,67727;-0,0139626;-0,0111701;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
17,0182;-5,424;-0;264;-204;2555;0;-0,0790067;-0,183731;-0,000949097;-0,265903;-0,612759;-0,00382928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0790067;-0,183731;-0,000949097;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,558714;-0,0685016;3,67729;-0,0139626;-0,0111701;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
17,0282;-5,424;-0;264;-204;2555;0;-0,0790067;-0,183731;-0,000949097;-0,266691;-0,61459;-0,00383874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0790067;-0,183731;-0,000949097;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,558714;-0,0685016;3,67729;-0,0139626;-0,0111701;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
